fromnode,tonode,clientID,a,budget,clientRatio
2,8,0,17,141.93,8.348823529411765
2,8,1,16,133.58,8.34875
2,8,2,12,100.18,8.348333333333334
2,8,3,5,41.73,8.346
2,8,4,13,108.44,8.34153846153846
2,8,5,7,58.39,8.34142857142857
2,8,6,3,25.02,8.34
2,8,7,4,33.36,8.34
2,8,8,16,133.38,8.33625
2,8,9,16,133.37,8.335625
2,8,10,8,66.65,8.33125
2,8,11,1,8.33,8.33
2,8,12,13,108.28,8.329230769230769
2,8,13,14,116.6,8.328571428571427
2,8,14,5,41.64,8.328
2,8,15,14,116.59,8.327857142857143
2,8,16,12,99.93,8.3275
2,8,17,17,141.55,8.326470588235296
2,8,18,4,33.3,8.325
2,8,19,10,83.24,8.324
2,8,20,8,66.59,8.32375
2,8,21,7,58.26,8.322857142857142
2,8,22,17,141.48,8.32235294117647
2,8,23,15,124.82,8.321333333333333
2,8,24,5,41.6,8.32
2,8,25,19,158.0,8.31578947368421
2,8,26,9,74.8,8.31111111111111
2,8,27,3,24.93,8.31
2,8,28,1,8.31,8.31
2,8,29,9,74.77,8.307777777777778
2,8,30,11,91.38,8.307272727272727
2,8,31,9,74.76,8.306666666666667
2,8,32,12,99.67,8.305833333333334
2,8,33,4,33.21,8.3025
2,8,34,14,116.22,8.301428571428572
2,8,35,1,8.3,8.3
2,8,36,2,16.6,8.3
2,8,37,13,107.87,8.297692307692309
2,8,38,12,99.55,8.295833333333333
2,8,39,14,116.14,8.295714285714286
2,8,40,7,58.04,8.291428571428572
2,8,41,19,157.51,8.29
2,8,42,17,140.92,8.289411764705882
2,8,43,6,49.71,8.285
2,8,44,12,99.39,8.2825
2,8,45,1,8.28,8.28
2,8,46,2,16.56,8.28
2,8,47,17,140.75,8.279411764705882
2,8,48,13,107.6,8.276923076923076
2,8,49,19,157.17,8.272105263157894
2,8,50,20,165.43,8.2715
2,8,51,15,124.06,8.270666666666667
2,8,52,4,33.08,8.27
2,8,53,16,132.3,8.26875
2,8,54,15,124.02,8.267999999999999
2,8,55,11,90.91,8.264545454545454
2,8,56,9,74.37,8.263333333333334
2,8,57,6,49.57,8.261666666666667
2,8,58,5,41.3,8.26
2,8,59,8,66.07,8.25875
2,8,60,18,148.65,8.258333333333333
2,8,61,17,140.39,8.258235294117647
2,8,62,14,115.61,8.257857142857143
2,8,63,17,140.38,8.25764705882353
2,8,64,4,33.02,8.255
2,8,65,2,16.51,8.255
2,8,66,10,82.54,8.254000000000001
2,8,67,7,57.74,8.248571428571429
2,8,68,15,123.71,8.247333333333334
2,8,69,6,49.48,8.246666666666666
