fromnode,tonode,clientID,a,budget,clientRatio
6,9,0,14,27.21,1.9435714285714287
6,9,1,16,31.07,1.941875
6,9,2,6,11.65,1.9416666666666667
6,9,3,1,1.94,1.94
6,9,4,4,7.71,1.9275
6,9,5,20,38.36,1.918
6,9,6,2,3.82,1.91
6,9,7,20,38.1,1.905
6,9,8,8,15.22,1.9025
6,9,9,5,9.47,1.8940000000000001
6,9,10,17,31.98,1.8811764705882352
6,9,11,13,24.38,1.8753846153846152
6,9,12,12,22.45,1.8708333333333333
6,9,13,7,13.04,1.8628571428571428
6,9,14,17,31.65,1.8617647058823528
6,9,15,4,7.44,1.86
6,9,16,11,20.43,1.8572727272727272
6,9,17,19,35.28,1.8568421052631578
6,9,18,17,31.37,1.845294117647059
6,9,19,5,9.21,1.842
6,9,20,9,16.29,1.8099999999999998
6,9,21,18,32.46,1.8033333333333335
6,9,22,18,32.29,1.7938888888888889
6,9,23,2,3.57,1.785
6,9,24,4,7.14,1.785
6,9,25,2,3.57,1.785
6,9,26,16,28.55,1.784375
6,9,27,12,21.16,1.7633333333333334
6,9,28,13,22.66,1.7430769230769232
6,9,29,9,15.63,1.7366666666666668
6,9,30,4,6.94,1.735
6,9,31,17,29.3,1.723529411764706
6,9,32,1,1.72,1.72
6,9,33,14,23.8,1.7
6,9,34,20,33.11,1.6555
6,9,35,7,11.58,1.6542857142857144
6,9,36,3,4.96,1.6533333333333333
6,9,37,14,23.01,1.6435714285714287
6,9,38,3,4.93,1.6433333333333333
6,9,39,7,11.4,1.6285714285714286
6,9,40,3,4.86,1.62
6,9,41,5,8.08,1.616
6,9,42,19,30.55,1.6078947368421053
6,9,43,18,28.68,1.5933333333333333
6,9,44,15,23.88,1.5919999999999999
6,9,45,7,11.14,1.5914285714285714
6,9,46,1,1.58,1.58
6,9,47,2,3.16,1.58
6,9,48,12,18.95,1.5791666666666666
6,9,49,19,29.9,1.5736842105263158
6,9,50,8,12.55,1.56875
6,9,51,19,29.62,1.5589473684210526
6,9,52,10,15.49,1.549
6,9,53,3,4.54,1.5133333333333334
6,9,54,8,12.09,1.51125
6,9,55,4,5.94,1.485
6,9,56,8,11.84,1.48
6,9,57,13,19.07,1.466923076923077
6,9,58,11,15.92,1.4472727272727273
6,9,59,3,4.32,1.4400000000000002
6,9,60,3,4.3,1.4333333333333333
6,9,61,9,12.64,1.4044444444444446
6,9,62,3,4.15,1.3833333333333335
6,9,63,7,9.65,1.3785714285714286
6,9,64,5,6.87,1.374
6,9,65,12,16.31,1.3591666666666666
6,9,66,11,14.95,1.3590909090909091
6,9,67,3,4.01,1.3366666666666667
6,9,68,13,16.9,1.2999999999999998
6,9,69,10,12.93,1.293
6,9,70,19,24.27,1.2773684210526315
6,9,71,1,1.27,1.27
6,9,72,16,20.3,1.26875
6,9,73,5,6.34,1.268
6,9,74,8,10.09,1.26125
6,9,75,17,21.24,1.2494117647058822
6,9,76,16,19.99,1.249375
6,9,77,16,19.84,1.24
6,9,78,7,8.61,1.23
6,9,79,8,9.83,1.22875
6,9,80,5,6.13,1.226
6,9,81,10,12.21,1.221
6,9,82,6,7.32,1.22
6,9,83,12,14.5,1.2083333333333333
6,9,84,12,14.32,1.1933333333333334
6,9,85,19,22.37,1.1773684210526316
6,9,86,20,22.82,1.141
6,9,87,3,3.41,1.1366666666666667
6,9,88,2,2.25,1.125
6,9,89,4,4.49,1.1225
6,9,90,17,19.05,1.1205882352941177
6,9,91,5,5.46,1.092
6,9,92,14,15.14,1.0814285714285714
6,9,93,8,8.62,1.0775
6,9,94,4,4.27,1.0675
6,9,95,10,10.64,1.064
6,9,96,5,5.3,1.06
6,9,97,9,9.46,1.051111111111111
6,9,98,6,6.28,1.0466666666666666
6,9,99,20,20.79,1.0394999999999999
6,9,100,4,4.12,1.03
6,9,101,19,19.12,1.0063157894736843
6,9,102,15,14.7,0.98
6,9,103,9,8.79,0.9766666666666666
6,9,104,7,6.83,0.9757142857142858
6,9,105,9,8.71,0.9677777777777778
6,9,106,9,8.68,0.9644444444444444
6,9,107,11,10.47,0.9518181818181819
6,9,108,13,12.32,0.9476923076923077
6,9,109,2,1.87,0.935
6,9,110,9,8.34,0.9266666666666666
6,9,111,12,11.01,0.9175
6,9,112,3,2.73,0.91
6,9,113,13,11.8,0.9076923076923078
6,9,114,7,6.34,0.9057142857142857
6,9,115,15,13.57,0.9046666666666667
6,9,116,6,5.36,0.8933333333333334
6,9,117,5,4.46,0.892
6,9,118,18,15.85,0.8805555555555555
6,9,119,6,5.26,0.8766666666666666
6,9,120,16,13.91,0.869375
6,9,121,17,14.75,0.8676470588235294
6,9,122,14,12.08,0.8628571428571429
6,9,123,5,4.3,0.86
6,9,124,9,7.56,0.84
6,9,125,15,12.48,0.8320000000000001
6,9,126,8,6.6,0.825
6,9,127,4,3.3,0.825
6,9,128,13,10.63,0.8176923076923077
6,9,129,18,14.66,0.8144444444444444
6,9,130,1,0.8,0.8
6,9,131,4,3.06,0.765
6,9,132,17,12.87,0.7570588235294117
6,9,133,15,11.35,0.7566666666666666
6,9,134,7,5.23,0.7471428571428572
6,9,135,16,11.93,0.745625
6,9,136,15,11.18,0.7453333333333333
6,9,137,6,4.47,0.745
6,9,138,4,2.87,0.7175
6,9,139,11,7.88,0.7163636363636363
6,9,140,13,9.29,0.7146153846153845
6,9,141,7,4.98,0.7114285714285715
6,9,142,1,0.71,0.71
6,9,143,17,11.85,0.6970588235294117
6,9,144,19,12.49,0.6573684210526316
6,9,145,17,10.84,0.6376470588235295
6,9,146,7,4.4,0.6285714285714287
6,9,147,5,3.11,0.622
6,9,148,15,9.18,0.612
6,9,149,6,3.51,0.585
6,9,150,3,1.75,0.5833333333333334
6,9,151,11,6.21,0.5645454545454546
6,9,152,2,1.09,0.545
6,9,153,5,2.57,0.514
6,9,154,4,2.02,0.505
6,9,155,2,0.98,0.49
6,9,156,20,9.29,0.46449999999999997
6,9,157,8,3.63,0.45375
6,9,158,2,0.87,0.435
6,9,159,19,7.99,0.4205263157894737
6,9,160,5,2.01,0.40199999999999997
6,9,161,14,5.43,0.38785714285714284
6,9,162,16,6.14,0.38375
6,9,163,8,3.05,0.38125
6,9,164,12,4.45,0.37083333333333335
6,9,165,11,4.0,0.36363636363636365
6,9,166,19,6.88,0.3621052631578947
6,9,167,1,0.36,0.36
6,9,168,12,4.16,0.3466666666666667
6,9,169,18,5.83,0.3238888888888889
