fromnode,tonode,clientID,a,budget,clientRatio
7,10,0,6,44.85,7.4750000000000005
7,10,1,17,121.47,7.145294117647059
7,10,2,18,126.84,7.046666666666667
7,10,3,11,75.29,6.844545454545455
7,10,4,14,94.22,6.7299999999999995
7,10,5,2,13.16,6.58
7,10,6,12,75.89,6.324166666666667
7,10,7,19,99.03,5.212105263157895
7,10,8,17,87.77,5.162941176470588
7,10,9,14,68.65,4.903571428571429
7,10,10,7,32.73,4.675714285714285
7,10,11,12,43.83,3.6525
7,10,12,17,49.19,2.893529411764706
7,10,13,17,37.98,2.2341176470588233
7,10,14,10,21.14,2.114
7,10,15,6,12.02,2.0033333333333334
7,10,16,1,1.57,1.57
7,10,17,17,25.27,1.486470588235294
7,10,18,6,7.72,1.2866666666666666
7,10,19,2,1.92,0.96
7,11,0,17,181.53,10.678235294117647
7,11,1,15,159.01,10.600666666666665
7,11,2,6,62.05,10.341666666666667
7,11,3,11,106.08,9.643636363636363
7,11,4,15,141.62,9.441333333333334
7,11,5,12,112.35,9.362499999999999
7,11,6,18,155.15,8.619444444444445
7,11,7,13,110.79,8.522307692307693
7,11,8,12,95.04,7.920000000000001
7,11,9,16,126.22,7.88875
7,11,10,15,117.66,7.843999999999999
7,11,11,17,132.68,7.804705882352941
7,11,12,17,115.6,6.8
7,11,13,16,97.75,6.109375
7,11,14,8,47.9,5.9875
7,11,15,12,54.53,4.5441666666666665
7,11,16,15,66.29,4.419333333333333
7,11,17,16,63.28,3.955
7,11,18,20,69.77,3.4884999999999997
7,11,19,15,34.26,2.284
7,21,0,7,66.35,9.478571428571428
7,21,1,12,106.85,8.904166666666667
7,21,2,20,168.58,8.429
7,21,3,5,40.86,8.172
7,21,4,8,63.25,7.90625
7,21,5,5,39.01,7.802
7,21,6,4,29.05,7.2625
7,21,7,6,42.51,7.085
7,21,8,11,77.05,7.004545454545454
7,21,9,8,52.86,6.6075
7,21,10,7,33.89,4.841428571428572
7,21,11,2,8.48,4.24
7,21,12,19,77.73,4.091052631578948
7,21,13,1,3.78,3.78
7,21,14,2,5.74,2.87
7,21,15,12,23.38,1.9483333333333333
7,21,16,1,1.14,1.14
7,21,17,4,3.67,0.9175
7,21,18,2,1.8,0.9
7,21,19,3,1.83,0.61
7,32,0,20,155.11,7.7555000000000005
7,32,1,16,122.63,7.664375
7,32,2,11,74.16,6.741818181818181
7,32,3,9,54.97,6.107777777777778
7,32,4,20,119.76,5.988
7,32,5,20,114.45,5.7225
7,32,6,17,95.48,5.616470588235295
7,32,7,3,16.15,5.383333333333333
7,32,8,20,102.57,5.1285
7,32,9,13,62.85,4.834615384615384
7,32,10,15,68.16,4.544
7,32,11,5,21.45,4.29
7,32,12,13,52.64,4.049230769230769
7,32,13,1,3.75,3.75
7,32,14,4,10.04,2.51
7,32,15,11,25.34,2.3036363636363637
7,32,16,8,11.83,1.47875
7,32,17,11,15.63,1.420909090909091
7,32,18,16,8.88,0.555
7,32,19,2,0.7,0.35
7,39,0,2,18.49,9.245
7,39,1,17,145.33,8.548823529411765
7,39,2,8,53.93,6.74125
7,39,3,20,134.06,6.703
7,39,4,1,6.61,6.61
7,39,5,9,58.32,6.48
7,39,6,5,31.78,6.356
7,39,7,15,90.58,6.038666666666667
7,39,8,9,45.6,5.066666666666666
7,39,9,1,5.02,5.02
7,39,10,4,19.76,4.94
7,39,11,13,52.25,4.019230769230769
7,39,12,3,7.83,2.61
7,39,13,3,7.56,2.52
7,39,14,19,45.75,2.4078947368421053
7,39,15,6,11.37,1.8949999999999998
7,39,16,1,1.72,1.72
7,39,17,8,10.49,1.31125
7,39,18,9,6.04,0.6711111111111111
7,39,19,4,2.19,0.5475
7,46,0,17,136.92,8.054117647058822
7,46,1,2,14.83,7.415
7,46,2,1,6.86,6.86
7,46,3,7,43.34,6.191428571428572
7,46,4,10,58.82,5.882
7,46,5,7,40.85,5.835714285714286
7,46,6,4,22.66,5.665
7,46,7,18,98.85,5.491666666666666
7,46,8,19,100.03,5.264736842105263
7,46,9,4,20.96,5.24
7,46,10,17,85.1,5.0058823529411764
7,46,11,1,5.0,5.0
7,46,12,16,64.93,4.058125
7,46,13,15,59.72,3.981333333333333
7,46,14,14,52.56,3.7542857142857144
7,46,15,2,7.27,3.635
7,46,16,16,52.43,3.276875
7,46,17,12,33.74,2.811666666666667
7,46,18,10,19.29,1.9289999999999998
7,46,19,14,16.07,1.147857142857143
7,77,0,14,147.68,10.54857142857143
7,77,1,17,167.13,9.831176470588234
7,77,2,16,141.94,8.87125
7,77,3,7,55.69,7.9557142857142855
7,77,4,11,81.35,7.395454545454545
7,77,5,1,7.15,7.15
7,77,6,6,34.48,5.746666666666666
7,77,7,12,56.77,4.730833333333334
7,77,8,10,47.27,4.727
7,77,9,19,85.44,4.496842105263158
7,77,10,12,45.17,3.7641666666666667
7,77,11,16,57.62,3.60125
7,77,12,1,3.53,3.53
7,77,13,12,40.38,3.365
7,77,14,4,12.82,3.205
7,77,15,3,8.48,2.8266666666666667
7,77,16,16,40.57,2.535625
7,77,17,15,29.76,1.9840000000000002
7,77,18,15,29.47,1.9646666666666666
7,77,19,4,5.29,1.3225
7,85,0,3,3.39,1.1300000000000001
7,85,1,14,15.6,1.1142857142857143
7,85,2,12,11.73,0.9775
7,85,3,19,17.36,0.9136842105263158
7,85,4,3,2.23,0.7433333333333333
7,85,5,9,6.3,0.7
7,85,6,5,3.45,0.6900000000000001
7,85,7,6,3.58,0.5966666666666667
7,85,8,15,8.59,0.5726666666666667
7,85,9,11,6.27,0.57
7,85,10,8,4.23,0.52875
7,85,11,10,5.12,0.512
7,85,12,17,6.62,0.38941176470588235
7,85,13,17,6.02,0.3541176470588235
7,85,14,17,5.85,0.34411764705882353
7,85,15,12,3.1,0.25833333333333336
7,85,16,18,4.02,0.2233333333333333
