fromnode,tonode,clientID,a,budget,clientRatio
2,7,0,10,28.46,2.846
2,7,1,13,25.97,1.9976923076923077
2,7,2,13,22.87,1.7592307692307694
2,7,3,8,9.33,1.16625
2,7,4,3,1.1,0.3666666666666667
2,8,0,1,6.98,6.98
2,8,1,6,41.77,6.961666666666667
2,8,2,18,57.99,3.2216666666666667
2,8,3,2,4.23,2.115
2,8,4,9,18.47,2.052222222222222
2,11,0,9,62.54,6.948888888888889
2,11,1,10,55.17,5.517
2,11,2,20,62.56,3.128
2,11,3,7,11.93,1.7042857142857142
2,11,4,12,12.71,1.0591666666666668
2,13,0,1,9.0,9.0
2,13,1,18,150.37,8.35388888888889
2,13,2,13,67.42,5.186153846153847
2,13,3,6,16.42,2.736666666666667
2,13,4,9,11.17,1.241111111111111
2,19,0,10,51.72,5.172
2,19,1,19,82.45,4.339473684210526
2,19,2,14,52.13,3.7235714285714288
2,19,3,14,40.12,2.8657142857142857
2,19,4,17,23.4,1.3764705882352941
2,28,0,16,72.54,4.53375
2,28,1,15,61.18,4.078666666666667
2,28,2,9,30.8,3.4222222222222225
2,28,3,8,16.94,2.1175
2,28,4,2,1.5,0.75
2,30,0,5,20.75,4.15
2,30,1,7,18.92,2.7028571428571433
2,30,2,12,22.89,1.9075
2,30,3,15,19.05,1.27
2,30,4,7,3.02,0.43142857142857144
2,35,0,9,37.61,4.178888888888888
2,35,1,2,7.77,3.885
2,35,2,19,35.66,1.8768421052631576
2,35,3,18,22.41,1.245
2,35,4,11,8.13,0.7390909090909091
2,37,0,3,16.66,5.553333333333334
2,37,1,20,107.06,5.353
2,37,2,4,8.83,2.2075
2,37,3,6,11.82,1.97
2,37,4,1,0.5,0.5
2,38,0,14,45.21,3.2292857142857145
2,38,1,5,14.61,2.9219999999999997
2,38,2,10,27.77,2.777
2,38,3,10,12.99,1.299
2,38,4,11,2.35,0.21363636363636365
2,46,0,7,30.47,4.352857142857142
2,46,1,20,67.14,3.357
2,46,2,13,38.73,2.979230769230769
2,46,3,3,4.68,1.5599999999999998
2,46,4,10,8.28,0.828
2,50,0,12,29.14,2.4283333333333332
2,50,1,1,0.95,0.95
2,50,2,6,5.23,0.8716666666666667
2,50,3,15,7.41,0.494
2,50,4,19,6.16,0.3242105263157895
2,51,0,5,19.26,3.8520000000000003
2,51,1,6,22.72,3.7866666666666666
2,51,2,7,19.37,2.7671428571428573
2,51,3,7,6.46,0.9228571428571428
2,51,4,2,1.15,0.575
2,61,0,14,45.56,3.2542857142857144
2,61,1,18,44.98,2.4988888888888887
2,61,2,8,13.64,1.705
2,61,3,17,26.7,1.5705882352941176
2,61,4,2,1.54,0.77
2,66,0,14,29.85,2.132142857142857
2,66,1,7,8.88,1.2685714285714287
2,66,2,14,16.6,1.1857142857142857
2,66,3,8,9.39,1.17375
2,66,4,16,3.07,0.191875
2,68,0,8,33.77,4.22125
2,68,1,8,27.31,3.41375
2,68,2,2,4.41,2.205
2,68,3,16,27.31,1.706875
2,68,4,9,12.28,1.3644444444444443
2,70,0,2,15.7,7.85
2,70,1,11,56.18,5.107272727272727
2,70,2,2,9.02,4.51
2,70,3,3,11.91,3.97
2,70,4,19,71.08,3.741052631578947
2,92,0,19,112.82,5.937894736842105
2,92,1,11,59.42,5.401818181818182
2,92,2,16,84.89,5.305625
2,92,3,6,14.31,2.3850000000000002
2,92,4,17,27.55,1.6205882352941177
2,97,0,9,72.44,8.04888888888889
2,97,1,13,104.06,8.004615384615384
2,97,2,3,21.66,7.22
2,97,3,9,27.45,3.05
2,97,4,7,4.84,0.6914285714285714
7,2,0,13,42.57,3.2746153846153847
7,2,1,2,6.16,3.08
7,2,2,9,21.56,2.395555555555555
7,2,3,15,30.96,2.064
7,2,4,20,11.44,0.572
7,8,0,7,75.41,10.772857142857143
7,8,1,13,133.58,10.275384615384617
7,8,2,7,65.68,9.382857142857144
7,8,3,1,7.28,7.28
7,8,4,9,15.85,1.761111111111111
