fromnode,tonode,c
1,1,0.0
1,8,0.288
1,16,0.759
1,19,0.811
1,24,0.725
1,29,1.622
1,30,1.021
1,33,1.932
1,47,0.954
1,50,2.237
1,60,1.151
1,69,1.124
1,70,0.208
1,74,0.141
1,75,0.543
1,77,0.198
1,80,0.91
1,82,1.96
1,84,2.445
1,85,2.557
1,87,1.303
1,89,2.133
1,93,2.15
1,94,1.26
1,97,1.163
8,1,0.288
8,8,0.0
8,16,0.472
8,19,0.551
8,24,0.438
8,29,1.503
8,30,0.91
8,33,1.742
8,47,0.666
8,50,2.106
8,60,0.878
8,69,0.846
8,70,0.096
8,74,0.328
8,75,0.255
8,77,0.277
8,80,0.737
8,82,1.864
8,84,2.295
8,85,2.456
8,87,1.067
8,89,2.111
8,93,1.977
8,94,1.071
8,97,0.883
16,1,0.759
16,8,0.472
16,16,0.0
16,19,0.331
16,24,0.095
16,29,1.459
16,30,0.957
16,33,1.539
16,47,0.195
16,50,2.005
16,60,0.506
16,69,0.453
16,70,0.555
16,74,0.771
16,75,0.217
16,77,0.717
16,80,0.705
16,82,1.84
16,84,2.15
16,85,2.397
16,87,0.804
16,89,2.198
16,93,1.799
16,94,0.931
16,97,0.428
19,1,0.811
19,8,0.551
19,16,0.331
19,19,0.0
19,24,0.245
19,29,1.128
19,30,0.642
19,33,1.242
19,47,0.38
19,50,1.682
19,60,0.348
19,69,0.335
19,70,0.647
19,74,0.877
19,75,0.367
19,77,0.688
19,80,0.384
19,82,1.509
19,84,1.838
19,85,2.07
19,87,0.528
19,89,1.874
19,93,1.495
19,94,0.607
19,97,0.65
24,1,0.725
24,8,0.438
24,16,0.095
24,19,0.245
24,24,0.0
24,29,1.372
24,30,0.863
24,33,1.473
24,47,0.244
24,50,1.927
24,60,0.473
24,69,0.428
24,70,0.528
24,74,0.754
24,75,0.188
24,77,0.66
24,80,0.613
24,82,1.753
24,84,2.078
24,85,2.315
24,87,0.743
24,89,2.105
24,93,1.73
24,94,0.851
24,97,0.503
29,1,1.622
29,8,1.503
29,16,1.459
29,19,1.128
29,24,1.372
29,29,0.0
29,30,0.602
29,33,0.555
29,47,1.46
29,50,0.616
29,60,1.127
29,69,1.186
29,70,1.575
29,74,1.75
29,75,1.447
29,77,1.425
29,80,0.781
29,82,0.381
29,84,0.84
29,85,0.956
29,87,0.797
29,89,0.832
29,93,0.627
29,94,0.549
29,97,1.686
30,1,1.021
30,8,0.91
30,16,0.957
30,19,0.642
30,24,0.863
30,29,0.602
30,30,0.0
30,33,0.973
30,47,1.018
30,50,1.216
30,60,0.807
30,69,0.844
30,70,0.978
30,74,1.148
30,75,0.892
30,77,0.825
30,80,0.26
30,82,0.954
30,84,1.428
30,85,1.548
30,87,0.627
30,89,1.245
30,93,1.154
30,94,0.388
30,97,1.282
33,1,1.932
33,8,1.742
33,16,1.539
33,19,1.242
33,24,1.473
33,29,0.555
33,30,0.973
33,33,0.0
33,47,1.467
33,50,0.583
33,60,1.076
33,69,1.14
33,70,1.83
33,74,2.04
33,75,1.607
33,77,1.749
33,80,1.022
33,82,0.693
33,84,0.635
33,85,0.998
33,87,0.737
33,89,1.239
33,93,0.269
33,94,0.673
33,97,1.623
47,1,0.954
47,8,0.666
47,16,0.195
