fromnode,tonode,clientID,a,budget,clientRatio
0,4,0,14,33.79,2.4135714285714287
0,4,1,19,41.59,2.188947368421053
0,4,2,16,32.6,2.0375
0,4,3,7,13.69,1.9557142857142857
0,4,4,18,33.02,1.8344444444444445
0,4,5,7,10.73,1.532857142857143
0,4,6,19,24.65,1.2973684210526315
0,4,7,12,10.98,0.915
0,4,8,1,0.8,0.8
0,4,9,2,0.21,0.105
0,10,0,7,30.24,4.319999999999999
0,10,1,14,58.87,4.205
0,10,2,7,25.82,3.6885714285714286
0,10,3,15,55.24,3.682666666666667
0,10,4,20,72.27,3.6134999999999997
0,10,5,9,31.5,3.5
0,10,6,2,6.26,3.13
0,10,7,3,6.02,2.0066666666666664
0,10,8,14,26.24,1.874285714285714
0,10,9,10,6.92,0.692
0,18,0,17,32.73,1.9252941176470586
0,18,1,10,14.39,1.439
0,18,2,20,26.64,1.332
0,18,3,1,1.28,1.28
0,18,4,8,9.73,1.21625
0,18,5,7,7.36,1.0514285714285714
0,18,6,12,11.99,0.9991666666666666
0,18,7,10,7.55,0.755
0,18,8,17,7.74,0.45529411764705885
0,18,9,4,0.99,0.2475
0,33,0,20,96.29,4.814500000000001
0,33,1,5,23.3,4.66
0,33,2,14,64.88,4.634285714285714
0,33,3,11,48.07,4.37
0,33,4,13,49.8,3.8307692307692305
0,33,5,12,36.67,3.0558333333333336
0,33,6,13,31.36,2.4123076923076923
0,33,7,16,11.14,0.69625
0,33,8,6,2.57,0.4283333333333333
0,33,9,17,6.72,0.3952941176470588
0,62,0,14,28.72,2.051428571428571
0,62,1,3,5.85,1.95
0,62,2,13,22.74,1.7492307692307691
0,62,3,7,11.52,1.6457142857142857
0,62,4,10,15.6,1.56
0,62,5,9,9.26,1.028888888888889
0,62,6,15,15.31,1.0206666666666666
0,62,7,17,16.62,0.9776470588235294
0,62,8,15,8.99,0.5993333333333334
0,62,9,13,3.74,0.2876923076923077
0,73,0,14,135.26,9.661428571428571
0,73,1,19,159.84,8.41263157894737
0,73,2,14,91.3,6.521428571428571
0,73,3,9,57.83,6.4255555555555555
0,73,4,16,85.17,5.323125
0,73,5,15,55.52,3.7013333333333334
0,73,6,7,20.81,2.972857142857143
0,73,7,17,50.26,2.956470588235294
0,73,8,18,29.65,1.6472222222222221
0,73,9,6,3.6,0.6
0,75,0,13,23.85,1.8346153846153848
0,75,1,6,10.96,1.8266666666666669
0,75,2,6,10.59,1.765
0,75,3,10,10.86,1.0859999999999999
0,75,4,13,12.63,0.9715384615384616
0,75,5,20,17.72,0.8859999999999999
0,75,6,20,15.08,0.754
0,75,7,15,9.88,0.6586666666666667
0,75,8,20,11.1,0.5549999999999999
0,75,9,2,0.81,0.405
0,84,0,5,48.54,9.708
0,84,1,2,18.87,9.435
0,84,2,16,140.59,8.786875
0,84,3,20,160.05,8.002500000000001
0,84,4,4,28.42,7.105
0,84,5,17,89.0,5.235294117647059
0,84,6,12,47.55,3.9625
0,84,7,12,47.55,3.9625
0,84,8,16,42.99,2.686875
0,84,9,20,11.09,0.5545
0,97,0,9,40.36,4.484444444444445
0,97,1,15,54.25,3.6166666666666667
0,97,2,4,14.28,3.57
0,97,3,5,17.06,3.412
0,97,4,2,6.49,3.245
0,97,5,3,9.51,3.17
0,97,6,8,24.49,3.06125
0,97,7,3,2.87,0.9566666666666667
0,97,8,18,14.34,0.7966666666666666
0,97,9,5,1.87,0.374
4,0,0,10,25.84,2.584
4,0,1,7,16.86,2.4085714285714284
4,0,2,5,10.9,2.18
4,0,3,1,2.11,2.11
4,0,4,15,20.58,1.3719999999999999
4,0,5,15,19.8,1.32
4,0,6,9,11.84,1.3155555555555556
4,0,7,15,18.58,1.2386666666666666
4,0,8,10,10.18,1.018
4,0,9,19,5.07,0.26684210526315794
4,10,0,18,42.1,2.338888888888889
4,10,1,7,15.44,2.2057142857142855
4,10,2,20,40.42,2.021
4,10,3,16,22.46,1.40375
4,10,4,6,6.74,1.1233333333333333
4,10,5,9,8.6,0.9555555555555555
4,10,6,3,2.6,0.8666666666666667
4,10,7,2,0.74,0.37
4,10,8,2,0.56,0.28
4,10,9,12,2.62,0.21833333333333335
4,18,0,17,18.9,1.1117647058823528
4,18,1,11,11.11,1.01
4,18,2,6,5.05,0.8416666666666667
4,18,3,16,11.87,0.741875
4,18,4,6,3.71,0.6183333333333333
4,18,5,5,2.99,0.5980000000000001
4,18,6,5,2.76,0.5519999999999999
4,18,7,4,1.92,0.48
4,18,8,5,1.23,0.246
4,18,9,5,0.63,0.126
4,33,0,11,60.74,5.521818181818182
4,33,1,13,70.98,5.46
4,33,2,13,67.12,5.163076923076924
4,33,3,1,5.1,5.1
4,33,4,6,29.52,4.92
4,33,5,8,36.32,4.54
4,33,6,8,29.69,3.71125
4,33,7,17,50.53,2.972352941176471
4,33,8,5,14.19,2.838
4,33,9,19,50.12,2.6378947368421053
4,62,0,6,6.25,1.0416666666666667
4,62,1,18,15.66,0.87
4,62,2,16,13.16,0.8225
4,62,3,5,3.89,0.778
4,62,4,6,4.51,0.7516666666666666
4,62,5,4,2.85,0.7125
4,62,6,17,10.35,0.6088235294117647
4,62,7,5,2.19,0.438
4,62,8,12,3.87,0.3225
4,62,9,2,0.11,0.055
4,73,0,3,23.95,7.983333333333333
4,73,1,4,31.01,7.7525
4,73,2,19,144.47,7.603684210526316
4,73,3,12,79.73,6.644166666666667
4,73,4,2,12.19,6.095
4,73,5,14,39.01,2.7864285714285715
4,73,6,2,4.38,2.19
4,73,7,15,25.29,1.686
4,73,8,18,26.61,1.4783333333333333
4,73,9,10,14.01,1.401
4,75,0,18,25.51,1.4172222222222224
4,75,1,11,15.39,1.3990909090909092
4,75,2,1,1.35,1.35
4,75,3,14,16.57,1.1835714285714285
4,75,4,3,3.21,1.07
4,75,5,7,3.82,0.5457142857142857
4,75,6,1,0.51,0.51
4,75,7,10,5.08,0.508
4,75,8,8,3.33,0.41625
4,75,9,6,0.94,0.15666666666666665
4,84,0,15,118.45,7.8966666666666665
4,84,1,3,19.57,6.523333333333333
4,84,2,3,14.34,4.78
4,84,3,11,47.66,4.332727272727272
4,84,4,2,7.33,3.665
4,84,5,1,3.65,3.65
4,84,6,2,7.0,3.5
4,84,7,20,57.16,2.8579999999999997
4,84,8,4,9.73,2.4325
4,84,9,1,0.47,0.47
4,97,0,13,34.81,2.677692307692308
4,97,1,16,40.61,2.538125
4,97,2,6,9.7,1.6166666666666665
4,97,3,14,22.17,1.5835714285714286
4,97,4,1,1.45,1.45
4,97,5,2,1.23,0.615
4,97,6,18,10.52,0.5844444444444444
4,97,7,9,4.2,0.4666666666666667
4,97,8,5,2.19,0.438
4,97,9,15,5.74,0.38266666666666665
10,0,0,15,67.92,4.5280000000000005
10,0,1,18,76.3,4.238888888888889
10,0,2,17,68.32,4.0188235294117645
10,0,3,13,33.28,2.56
10,0,4,10,20.5,2.05
10,0,5,1,1.89,1.89
10,0,6,9,16.14,1.7933333333333334
10,0,7,16,20.43,1.276875
10,0,8,13,12.66,0.9738461538461538
10,0,9,4,3.85,0.9625
10,4,0,8,23.02,2.8775
10,4,1,16,45.77,2.860625
10,4,2,11,28.87,2.6245454545454545
10,4,3,14,27.63,1.9735714285714285
10,4,4,2,3.34,1.67
10,4,5,5,8.34,1.668
10,4,6,12,9.45,0.7875
10,4,7,3,2.1,0.7000000000000001
10,4,8,10,6.49,0.649
10,4,9,14,6.97,0.49785714285714283
