fromnode,tonode,clientID,a,budget,clientRatio
17,34,0,15,18.0,1.2
17,34,1,15,12.54,0.836
17,34,2,1,0.49,0.49
17,34,3,3,1.44,0.48
17,34,4,9,2.07,0.22999999999999998
17,47,0,15,39.18,2.612
17,47,1,20,39.02,1.951
17,47,2,13,7.22,0.5553846153846154
17,47,3,14,7.32,0.5228571428571429
17,47,4,8,1.96,0.245
17,59,0,4,13.83,3.4575
17,59,1,13,38.9,2.9923076923076923
17,59,2,7,18.04,2.577142857142857
17,59,3,5,9.86,1.972
17,59,4,19,7.18,0.3778947368421052
17,78,0,9,19.6,2.177777777777778
17,78,1,14,29.79,2.1278571428571427
17,78,2,1,2.1,2.1
17,78,3,13,9.59,0.7376923076923076
17,78,4,2,1.1,0.55
34,17,0,4,5.14,1.285
34,17,1,2,2.39,1.195
34,17,2,8,4.76,0.595
34,17,3,16,3.69,0.230625
34,17,4,1,0.21,0.21
34,47,0,1,2.1,2.1
34,47,1,19,39.68,2.088421052631579
34,47,2,7,10.1,1.4428571428571428
34,47,3,19,17.64,0.9284210526315789
34,47,4,3,2.03,0.6766666666666666
34,59,0,20,49.92,2.496
34,59,1,3,7.3,2.433333333333333
34,59,2,7,10.6,1.5142857142857142
34,59,3,13,9.97,0.7669230769230769
34,59,4,5,3.51,0.702
34,78,0,19,43.71,2.3005263157894738
34,78,1,4,8.06,2.015
34,78,2,5,8.71,1.7420000000000002
34,78,3,18,28.87,1.603888888888889
34,78,4,2,0.42,0.21
47,17,0,13,33.94,2.6107692307692307
47,17,1,12,28.01,2.334166666666667
47,17,2,17,28.26,1.6623529411764706
47,17,3,8,4.28,0.535
47,17,4,17,3.79,0.22294117647058823
47,34,0,3,10.58,3.526666666666667
47,34,1,4,14.05,3.5125
47,34,2,19,58.02,3.053684210526316
47,34,3,7,12.05,1.7214285714285715
47,34,4,19,30.01,1.5794736842105264
47,59,0,13,61.93,4.763846153846154
47,59,1,3,5.93,1.9766666666666666
47,59,2,15,26.45,1.7633333333333332
47,59,3,4,5.78,1.445
47,59,4,11,2.63,0.23909090909090908
47,78,0,18,68.24,3.791111111111111
47,78,1,8,21.7,2.7125
47,78,2,16,27.69,1.730625
47,78,3,10,6.46,0.646
47,78,4,2,0.6,0.3
59,17,0,13,25.81,1.9853846153846153
59,17,1,3,5.04,1.68
59,17,2,18,26.63,1.4794444444444443
59,17,3,10,7.66,0.766
59,17,4,8,3.96,0.495
59,34,0,6,20.22,3.3699999999999997
59,34,1,6,5.99,0.9983333333333334
59,34,2,20,12.46,0.623
59,34,3,2,0.67,0.335
59,34,4,9,2.1,0.23333333333333334
59,47,0,5,28.42,5.684
59,47,1,7,32.84,4.691428571428572
59,47,2,10,37.0,3.7
59,47,3,16,54.7,3.41875
59,47,4,12,22.2,1.8499999999999999
59,78,0,18,19.36,1.0755555555555556
59,78,1,13,10.93,0.8407692307692307
59,78,2,18,8.11,0.45055555555555554
59,78,3,15,3.69,0.246
59,78,4,4,0.57,0.1425
78,17,0,4,8.82,2.205
78,17,1,9,16.73,1.858888888888889
78,17,2,6,9.66,1.61
78,17,3,9,11.73,1.3033333333333335
78,17,4,20,24.5,1.225
78,34,0,8,15.95,1.99375
78,34,1,6,11.15,1.8583333333333334
78,34,2,15,21.02,1.4013333333333333
78,34,3,7,3.37,0.48142857142857143
78,34,4,3,1.35,0.45
78,47,0,19,83.81,4.411052631578947
78,47,1,1,2.78,2.78
78,47,2,6,15.81,2.6350000000000002
78,47,3,18,34.55,1.9194444444444443
78,47,4,18,8.7,0.4833333333333333
78,59,0,19,23.6,1.2421052631578948
78,59,1,3,3.68,1.2266666666666668
78,59,2,19,14.8,0.7789473684210527
78,59,3,17,13.13,0.7723529411764707
78,59,4,18,8.42,0.4677777777777778
