fromnode,tonode,clientID,a,budget,clientRatio
4,5,0,11,7.47,0.6790909090909091
4,5,1,2,1.31,0.655
4,5,2,3,1.78,0.5933333333333334
4,5,3,13,6.18,0.47538461538461535
4,5,4,4,1.12,0.28
4,6,0,14,25.09,1.792142857142857
4,6,1,19,12.25,0.6447368421052632
4,6,2,8,4.13,0.51625
4,6,3,14,5.5,0.39285714285714285
4,6,4,7,2.16,0.3085714285714286
4,7,0,2,19.24,9.62
4,7,1,19,177.66,9.350526315789473
4,7,2,8,50.83,6.35375
4,7,3,19,112.63,5.927894736842105
4,7,4,2,11.31,5.655
4,8,0,19,35.75,1.881578947368421
4,8,1,5,8.05,1.61
4,8,2,19,18.39,0.9678947368421053
4,8,3,5,4.58,0.916
4,8,4,6,2.4,0.39999999999999997
4,9,0,3,3.92,1.3066666666666666
4,9,1,11,12.03,1.0936363636363635
4,9,2,18,18.2,1.011111111111111
4,9,3,20,10.67,0.5335
4,9,4,12,3.6,0.3
4,11,0,8,24.05,3.00625
4,11,1,11,30.5,2.772727272727273
4,11,2,10,20.38,2.038
4,11,3,15,21.75,1.45
4,11,4,8,3.55,0.44375
4,12,0,10,4.18,0.418
4,12,1,16,4.77,0.298125
4,12,2,14,1.86,0.13285714285714287
4,12,3,11,1.37,0.12454545454545456
4,12,4,3,0.31,0.10333333333333333
4,15,0,19,54.45,2.865789473684211
4,15,1,19,53.94,2.8389473684210524
4,15,2,3,8.27,2.7566666666666664
4,15,3,12,26.08,2.1733333333333333
4,15,4,11,14.35,1.3045454545454545
4,17,0,3,4.61,1.5366666666666668
4,17,1,10,12.0,1.2
4,17,2,9,8.09,0.8988888888888888
4,17,3,15,8.53,0.5686666666666667
4,17,4,3,0.53,0.17666666666666667
4,18,0,13,13.15,1.0115384615384615
4,18,1,15,6.49,0.4326666666666667
4,18,2,2,0.57,0.285
4,18,3,20,3.46,0.173
4,18,4,12,0.84,0.06999999999999999
4,19,0,9,4.24,0.47111111111111115
4,19,1,15,3.38,0.22533333333333333
4,19,2,8,1.79,0.22375
4,19,3,10,0.87,0.087
4,19,4,16,1.0,0.0625
4,27,0,13,44.09,3.391538461538462
4,27,1,14,43.03,3.073571428571429
4,27,2,9,22.85,2.538888888888889
4,27,3,12,29.5,2.4583333333333335
4,27,4,5,2.12,0.42400000000000004
4,28,0,14,16.73,1.195
4,28,1,5,2.84,0.568
4,28,2,19,8.83,0.46473684210526317
4,28,3,8,0.89,0.11125
4,28,4,10,0.95,0.095
4,30,0,17,60.14,3.5376470588235294
4,30,1,5,13.06,2.612
4,30,2,20,43.37,2.1685
4,30,3,2,3.55,1.775
4,30,4,18,27.86,1.5477777777777777
4,35,0,16,18.17,1.135625
4,35,1,7,5.67,0.8099999999999999
4,35,2,13,9.52,0.7323076923076923
4,35,3,4,2.57,0.6425
4,35,4,2,0.78,0.39
4,37,0,4,9.66,2.415
4,37,1,7,11.19,1.5985714285714285
4,37,2,19,8.94,0.4705263157894737
4,37,3,2,0.7,0.35
4,37,4,20,3.28,0.16399999999999998
4,39,0,16,50.86,3.17875
4,39,1,5,10.38,2.076
4,39,2,12,23.74,1.9783333333333333
4,39,3,15,24.06,1.6039999999999999
4,39,4,16,8.09,0.505625
4,41,0,7,5.14,0.7342857142857142
4,41,1,4,2.34,0.585
4,41,2,6,2.47,0.4116666666666667
4,41,3,9,3.46,0.3844444444444444
4,41,4,10,0.94,0.094
4,43,0,18,70.94,3.941111111111111
4,43,1,3,9.13,3.0433333333333334
4,43,2,9,20.78,2.308888888888889
4,43,3,17,28.28,1.663529411764706
4,43,4,17,23.82,1.4011764705882352
4,46,0,7,9.71,1.3871428571428572
4,46,1,8,8.58,1.0725
4,46,2,8,7.52,0.94
4,46,3,6,3.9,0.65
4,46,4,17,10.33,0.6076470588235294
4,50,0,1,8.66,8.66
4,50,1,13,85.3,6.561538461538461
4,50,2,9,38.83,4.314444444444444
4,50,3,16,53.36,3.335
4,50,4,8,16.23,2.02875
4,52,0,12,26.01,2.1675
4,52,1,7,11.17,1.5957142857142856
4,52,2,12,12.76,1.0633333333333332
4,52,3,4,2.34,0.585
4,52,4,12,3.19,0.2658333333333333
4,53,0,16,141.23,8.826875
4,53,1,20,163.77,8.188500000000001
4,53,2,12,93.72,7.81
4,53,3,16,98.88,6.18
4,53,4,7,24.65,3.5214285714285714
4,54,0,4,5.86,1.465
4,54,1,3,4.05,1.3499999999999999
4,54,2,7,5.61,0.8014285714285715
4,54,3,6,4.4,0.7333333333333334
4,54,4,11,2.18,0.1981818181818182
4,55,0,6,21.07,3.5116666666666667
4,55,1,15,43.18,2.8786666666666667
4,55,2,3,7.8,2.6
4,55,3,13,22.27,1.713076923076923
4,55,4,1,0.65,0.65
4,64,0,20,74.07,3.7034999999999996
4,64,1,1,3.05,3.05
4,64,2,5,11.84,2.368
4,64,3,12,8.59,0.7158333333333333
4,64,4,18,11.26,0.6255555555555555
4,68,0,7,11.66,1.6657142857142857
4,68,1,4,4.36,1.09
4,68,2,5,4.56,0.9119999999999999
4,68,3,7,4.5,0.6428571428571429
4,68,4,7,0.94,0.13428571428571429
4,70,0,2,6.14,3.07
4,70,1,12,36.36,3.03
4,70,2,14,39.55,2.8249999999999997
4,70,3,8,20.78,2.5975
4,70,4,11,10.68,0.9709090909090908
4,72,0,1,2.31,2.31
4,72,1,19,41.1,2.1631578947368424
4,72,2,5,7.13,1.426
4,72,3,17,19.84,1.1670588235294117
4,72,4,17,7.4,0.43529411764705883
4,74,0,11,34.52,3.1381818181818186
4,74,1,16,45.82,2.86375
