fromnode,tonode,clientID,a,budget,clientRatio
7,10,0,7,52.42,7.488571428571428
7,10,1,6,44.85,7.4750000000000005
7,10,2,2,14.94,7.47
7,10,3,20,145.97,7.2985
7,10,4,16,115.41,7.213125
7,10,5,17,121.47,7.145294117647059
7,10,6,18,126.84,7.046666666666667
7,10,7,12,84.42,7.035
7,10,8,17,117.42,6.907058823529412
7,10,9,11,75.29,6.844545454545455
7,10,10,17,116.22,6.836470588235294
7,10,11,15,101.8,6.786666666666666
7,10,12,14,94.22,6.7299999999999995
7,10,13,20,133.2,6.659999999999999
7,10,14,6,39.73,6.621666666666666
7,10,15,2,13.16,6.58
7,10,16,5,32.28,6.456
7,10,17,11,69.79,6.344545454545455
7,10,18,12,75.89,6.324166666666667
7,10,19,8,49.97,6.24625
7,10,20,11,67.91,6.173636363636363
7,10,21,5,30.82,6.164
7,10,22,15,90.67,6.044666666666667
7,10,23,12,71.93,5.9941666666666675
7,10,24,9,51.74,5.748888888888889
7,10,25,4,22.96,5.74
7,10,26,20,112.7,5.635
7,10,27,6,33.59,5.598333333333334
7,10,28,11,60.88,5.534545454545455
7,10,29,18,99.33,5.5183333333333335
7,10,30,13,70.93,5.456153846153847
7,10,31,8,43.58,5.4475
7,10,32,20,108.31,5.4155
7,10,33,20,107.71,5.3854999999999995
7,10,34,1,5.34,5.34
7,10,35,17,89.86,5.285882352941177
7,10,36,9,47.12,5.235555555555555
7,10,37,8,41.77,5.22125
7,10,38,19,99.03,5.212105263157895
7,10,39,17,87.77,5.162941176470588
7,10,40,5,25.67,5.134
7,10,41,12,60.85,5.070833333333334
7,10,42,3,15.19,5.0633333333333335
7,10,43,16,80.81,5.050625
7,10,44,15,75.33,5.022
7,10,45,17,84.95,4.997058823529412
7,10,46,14,68.65,4.903571428571429
7,10,47,15,73.19,4.879333333333333
7,10,48,20,96.53,4.8265
7,10,49,7,32.73,4.675714285714285
7,10,50,13,59.15,4.55
7,10,51,17,74.01,4.353529411764706
7,10,52,15,64.15,4.276666666666667
7,10,53,9,36.85,4.094444444444445
7,10,54,1,4.05,4.05
7,10,55,5,20.19,4.038
7,10,56,4,15.97,3.9925
7,10,57,16,62.58,3.91125
7,10,58,8,30.67,3.83375
7,10,59,7,26.78,3.825714285714286
7,10,60,13,49.54,3.810769230769231
7,10,61,12,43.83,3.6525
7,10,62,1,3.53,3.53
7,10,63,2,6.7,3.35
7,10,64,13,42.21,3.246923076923077
7,10,65,19,61.41,3.2321052631578944
7,10,66,1,2.99,2.99
7,10,67,12,34.91,2.9091666666666662
7,10,68,17,49.19,2.893529411764706
7,10,69,15,42.44,2.829333333333333
7,10,70,16,40.52,2.5325
7,10,71,4,9.45,2.3625
