fromnode,tonode,clientID,a,budget,clientRatio
3,4,0,12,34.96,2.9133333333333336
3,4,1,19,45.62,2.4010526315789473
3,4,2,7,15.08,2.1542857142857144
3,4,3,10,9.74,0.974
3,4,4,2,0.89,0.445
3,7,0,17,192.55,11.326470588235296
3,7,1,18,201.06,11.17
3,7,2,2,20.86,10.43
3,7,3,14,108.82,7.772857142857142
3,7,4,17,60.21,3.541764705882353
3,8,0,11,6.07,0.5518181818181819
3,8,1,14,7.59,0.5421428571428571
3,8,2,12,3.53,0.29416666666666663
3,8,3,6,0.97,0.16166666666666665
3,8,4,17,2.04,0.12
3,10,0,6,38.19,6.364999999999999
3,10,1,17,74.74,4.396470588235294
3,10,2,17,41.89,2.4641176470588237
3,10,3,1,1.34,1.34
3,10,4,6,6.57,1.095
3,11,0,17,9.29,0.546470588235294
3,11,1,15,7.24,0.4826666666666667
3,11,2,12,5.75,0.4791666666666667
3,11,3,12,2.79,0.2325
3,11,4,15,1.75,0.11666666666666667
3,20,0,13,30.55,2.35
3,20,1,12,26.21,2.1841666666666666
3,20,2,15,32.45,2.1633333333333336
3,20,3,16,26.96,1.685
3,20,4,8,13.21,1.65125
3,21,0,15,34.09,2.272666666666667
3,21,1,11,22.74,2.067272727272727
3,21,2,18,33.27,1.8483333333333336
3,21,3,16,27.06,1.69125
3,21,4,15,14.21,0.9473333333333334
3,22,0,6,8.86,1.4766666666666666
3,22,1,17,18.95,1.1147058823529412
3,22,2,17,16.51,0.9711764705882354
3,22,3,16,9.04,0.565
3,22,4,20,9.96,0.49800000000000005
3,23,0,12,87.51,7.2925
3,23,1,20,138.07,6.903499999999999
3,23,2,11,63.11,5.737272727272727
3,23,3,7,27.76,3.9657142857142857
3,23,4,19,63.66,3.3505263157894736
3,27,0,7,44.95,6.421428571428572
3,27,1,4,19.69,4.9225
3,27,2,8,35.82,4.4775
3,27,3,2,3.89,1.945
3,27,4,4,2.48,0.62
3,29,0,5,33.34,6.668000000000001
3,29,1,8,51.6,6.45
