fromnode,tonode,clientID,a,budget,clientRatio
8,17,0,16,16.77,1.048125
8,17,1,16,14.48,0.905
8,17,2,5,3.99,0.798
8,17,3,3,1.16,0.38666666666666666
8,17,4,7,1.24,0.17714285714285713
8,32,0,1,4.24,4.24
8,32,1,9,31.16,3.462222222222222
8,32,2,1,3.35,3.35
8,32,3,8,22.96,2.87
8,32,4,13,27.98,2.1523076923076925
8,72,0,4,3.8,0.95
8,72,1,14,10.83,0.7735714285714286
8,72,2,13,9.54,0.7338461538461538
8,72,3,1,0.06,0.06
8,72,4,18,0.92,0.051111111111111114
8,97,0,15,63.19,4.212666666666666
8,97,1,15,62.36,4.157333333333333
8,97,2,8,24.36,3.045
8,97,3,18,20.96,1.1644444444444444
8,97,4,17,18.98,1.116470588235294
17,8,0,18,22.65,1.2583333333333333
17,8,1,11,13.46,1.2236363636363636
17,8,2,1,0.6,0.6
17,8,3,4,1.19,0.2975
17,8,4,10,2.12,0.21200000000000002
17,32,0,19,73.6,3.8736842105263154
17,32,1,17,63.45,3.7323529411764707
17,32,2,16,54.21,3.388125
17,32,3,14,29.35,2.0964285714285715
17,32,4,7,9.22,1.3171428571428572
17,72,0,2,0.82,0.41
17,72,1,13,4.67,0.35923076923076924
17,72,2,17,5.82,0.3423529411764706
17,72,3,6,1.93,0.32166666666666666
17,72,4,12,1.21,0.10083333333333333
17,97,0,10,28.97,2.897
17,97,1,6,13.12,2.1866666666666665
17,97,2,1,1.99,1.99
17,97,3,13,20.83,1.6023076923076922
17,97,4,17,9.89,0.581764705882353
32,8,0,18,78.53,4.362777777777778
32,8,1,1,3.68,3.68
32,8,2,13,40.62,3.1246153846153844
32,8,3,20,57.59,2.8795
32,8,4,6,14.8,2.466666666666667
32,17,0,20,76.23,3.8115
32,17,1,9,24.07,2.6744444444444446
32,17,2,19,28.63,1.5068421052631578
32,17,3,17,25.01,1.4711764705882353
32,17,4,18,18.81,1.045
32,72,0,17,51.44,3.0258823529411765
32,72,1,17,49.53,2.913529411764706
32,72,2,2,3.72,1.86
32,72,3,7,11.65,1.6642857142857144
32,72,4,1,1.51,1.51
32,97,0,7,50.81,7.258571428571429
32,97,1,12,54.22,4.5183333333333335
32,97,2,1,4.29,4.29
32,97,3,14,54.46,3.89
32,97,4,12,40.43,3.3691666666666666
72,8,0,6,5.46,0.91
72,8,1,1,0.85,0.85
72,8,2,20,16.69,0.8345
72,8,3,6,3.58,0.5966666666666667
72,8,4,11,5.54,0.5036363636363637
72,17,0,18,11.88,0.66
72,17,1,1,0.39,0.39
72,17,2,9,2.06,0.2288888888888889
72,17,3,3,0.29,0.09666666666666666
72,17,4,9,0.53,0.05888888888888889
72,32,0,4,11.94,2.985
72,32,1,6,14.9,2.4833333333333334
72,32,2,9,18.22,2.0244444444444443
72,32,3,6,8.24,1.3733333333333333
72,32,4,3,2.23,0.7433333333333333
72,97,0,11,27.05,2.459090909090909
72,97,1,10,22.68,2.268
72,97,2,13,22.87,1.7592307692307694
72,97,3,7,9.6,1.3714285714285714
72,97,4,4,1.19,0.2975
97,8,0,17,73.38,4.316470588235294
97,8,1,9,35.91,3.9899999999999998
97,8,2,20,40.12,2.006
97,8,3,1,1.13,1.13
97,8,4,13,10.37,0.7976923076923076
97,17,0,18,61.16,3.397777777777778
97,17,1,17,47.58,2.7988235294117647
97,17,2,17,45.62,2.683529411764706
97,17,3,17,32.55,1.914705882352941
97,17,4,6,11.37,1.8949999999999998
97,32,0,7,47.43,6.775714285714286
97,32,1,13,68.81,5.2930769230769235
97,32,2,11,57.0,5.181818181818182
97,32,3,10,12.36,1.236
97,32,4,14,10.39,0.7421428571428572
97,72,0,10,35.89,3.589
97,72,1,14,38.81,2.7721428571428572
97,72,2,3,4.83,1.61
97,72,3,10,5.14,0.514
97,72,4,5,1.15,0.22999999999999998
