fromnode,tonode,clientID,a,budget,clientRatio
2,8,0,1,6.98,6.98
2,8,1,6,41.77,6.961666666666667
2,8,2,10,67.5,6.75
2,8,3,13,61.59,4.737692307692308
2,8,4,13,54.24,4.172307692307692
2,8,5,18,57.99,3.2216666666666667
2,8,6,8,22.12,2.765
2,8,7,2,4.23,2.115
2,8,8,9,18.47,2.052222222222222
2,8,9,3,2.6,0.8666666666666667
2,11,0,1,7.84,7.84
2,11,1,18,131.02,7.27888888888889
2,11,2,9,62.54,6.948888888888889
2,11,3,10,55.17,5.517
2,11,4,13,58.74,4.518461538461539
2,11,5,20,62.56,3.128
2,11,6,6,14.31,2.3850000000000002
2,11,7,7,11.93,1.7042857142857142
2,11,8,9,9.73,1.0811111111111111
2,11,9,12,12.71,1.0591666666666668
2,13,0,10,84.26,8.426
2,13,1,19,134.34,7.070526315789474
2,13,2,16,112.52,7.0325
2,13,3,15,94.9,6.326666666666667
2,13,4,14,84.93,6.066428571428572
2,13,5,9,47.78,5.308888888888889
2,13,6,14,65.37,4.6692857142857145
2,13,7,8,26.27,3.28375
2,13,8,17,38.12,2.2423529411764704
2,13,9,2,2.32,1.16
2,19,0,5,30.2,6.04
2,19,1,9,42.21,4.69
2,19,2,2,8.72,4.36
2,19,3,7,27.53,3.932857142857143
2,19,4,12,33.31,2.7758333333333334
2,19,5,19,40.02,2.1063157894736846
2,19,6,15,27.72,1.8479999999999999
2,19,7,18,25.15,1.3972222222222221
2,19,8,11,9.12,0.829090909090909
2,19,9,7,4.4,0.6285714285714287
2,30,0,3,11.23,3.7433333333333336
2,30,1,20,72.19,3.6094999999999997
2,30,2,14,50.49,3.6064285714285718
2,30,3,5,16.31,3.2619999999999996
2,30,4,10,31.01,3.101
2,30,5,4,5.95,1.4875
2,30,6,10,14.51,1.451
2,30,7,6,7.97,1.3283333333333334
2,30,8,1,0.34,0.34
2,30,9,11,2.63,0.23909090909090908
2,38,0,12,44.58,3.715
2,38,1,7,23.42,3.345714285714286
2,38,2,20,51.62,2.581
2,38,3,13,29.77,2.29
2,38,4,1,1.45,1.45
2,38,5,6,8.0,1.3333333333333333
2,38,6,3,3.59,1.1966666666666665
2,38,7,15,11.33,0.7553333333333333
2,38,8,10,6.37,0.637
2,38,9,19,9.43,0.4963157894736842
2,50,0,14,22.69,1.6207142857142858
2,50,1,5,7.58,1.516
2,50,2,6,8.94,1.49
2,50,3,18,22.4,1.2444444444444445
2,50,4,7,7.62,1.0885714285714285
