fromnode,tonode,clientID,a,budget,clientRatio
13,30,0,10,47.09,4.7090000000000005
13,30,1,13,42.97,3.3053846153846154
13,30,2,13,37.84,2.910769230769231
13,30,3,8,15.43,1.92875
13,30,4,3,1.81,0.6033333333333334
13,38,0,1,10.84,10.84
13,38,1,6,64.86,10.81
13,38,2,18,90.04,5.002222222222223
13,38,3,2,6.56,3.28
13,38,4,9,28.68,3.1866666666666665
13,50,0,9,86.62,9.624444444444444
13,50,1,10,76.42,7.642
13,50,2,20,86.65,4.3325000000000005
13,50,3,7,16.52,2.36
13,50,4,12,17.61,1.4675
13,92,0,1,3.02,3.02
13,92,1,18,50.38,2.798888888888889
13,92,2,13,22.59,1.7376923076923076
13,92,3,6,5.5,0.9166666666666666
13,92,4,9,3.74,0.41555555555555557
30,13,0,10,49.75,4.975
30,13,1,19,79.32,4.174736842105263
30,13,2,14,50.15,3.582142857142857
30,13,3,14,38.6,2.757142857142857
30,13,4,17,22.51,1.3241176470588236
30,38,0,16,81.61,5.100625
30,38,1,15,68.83,4.588666666666667
30,38,2,9,34.65,3.8499999999999996
30,38,3,8,19.06,2.3825
30,38,4,2,1.69,0.845
30,50,0,5,30.32,6.064
30,50,1,7,27.65,3.9499999999999997
30,50,2,12,33.45,2.7875
30,50,3,15,27.84,1.856
30,50,4,7,4.42,0.6314285714285715
30,92,0,9,17.81,1.9788888888888887
30,92,1,2,3.68,1.84
30,92,2,19,16.89,0.8889473684210527
30,92,3,18,10.61,0.5894444444444444
30,92,4,11,3.85,0.35000000000000003
38,13,0,3,35.01,11.67
38,13,1,20,224.97,11.2485
38,13,2,4,18.56,4.64
38,13,3,6,24.84,4.14
38,13,4,1,1.05,1.05
38,30,0,14,86.84,6.202857142857143
38,30,1,5,28.06,5.612
38,30,2,10,53.34,5.3340000000000005
38,30,3,10,24.96,2.496
38,30,4,11,4.52,0.4109090909090909
38,50,0,7,8.14,1.162857142857143
38,50,1,20,17.94,0.897
38,50,2,13,10.35,0.7961538461538461
38,50,3,3,1.25,0.4166666666666667
38,50,4,10,2.21,0.221
38,92,0,12,116.21,9.684166666666666
38,92,1,1,3.78,3.78
38,92,2,6,20.86,3.4766666666666666
38,92,3,15,29.54,1.9693333333333334
38,92,4,19,24.58,1.2936842105263158
50,13,0,5,37.04,7.4079999999999995
50,13,1,6,43.69,7.281666666666666
50,13,2,7,37.25,5.321428571428571
50,13,3,7,12.42,1.7742857142857142
50,13,4,2,2.22,1.11
50,30,0,14,56.65,4.046428571428572
50,30,1,18,55.93,3.107222222222222
50,30,2,8,16.95,2.11875
50,30,3,17,33.2,1.9529411764705884
50,30,4,2,1.91,0.955
50,38,0,14,15.19,1.085
50,38,1,7,4.52,0.6457142857142857
50,38,2,14,8.44,0.6028571428571429
50,38,3,8,4.78,0.5975
50,38,4,16,1.56,0.0975
50,92,0,8,37.56,4.695
50,92,1,8,30.37,3.79625
50,92,2,2,4.9,2.45
50,92,3,16,30.37,1.898125
50,92,4,9,13.66,1.517777777777778
92,13,0,2,5.92,2.96
92,13,1,11,21.19,1.9263636363636365
92,13,2,2,3.4,1.7
92,13,3,3,4.49,1.4966666666666668
92,13,4,19,26.8,1.4105263157894736
92,30,0,19,43.87,2.3089473684210526
92,30,1,11,23.11,2.100909090909091
92,30,2,16,33.01,2.063125
92,30,3,6,5.57,0.9283333333333333
92,30,4,17,10.71,0.63
92,38,0,9,84.18,9.353333333333333
92,38,1,13,120.93,9.302307692307693
92,38,2,3,25.18,8.393333333333333
92,38,3,9,31.9,3.5444444444444443
92,38,4,7,5.63,0.8042857142857143
92,50,0,13,104.26,8.02
92,50,1,2,15.09,7.545
92,50,2,9,52.79,5.865555555555556
92,50,3,15,75.83,5.0553333333333335
92,50,4,20,28.02,1.401
