fromnode,tonode,clientID,a,budget,clientRatio
8,15,0,2,2.81,1.405
8,15,1,5,7.02,1.404
8,15,2,5,7.02,1.404
8,15,3,17,23.85,1.4029411764705884
8,15,4,1,1.4,1.4
8,15,5,1,1.4,1.4
8,15,6,10,14.0,1.4
8,15,7,12,16.79,1.3991666666666667
8,15,8,4,5.59,1.3975
8,15,9,7,9.78,1.397142857142857
8,15,10,3,4.19,1.3966666666666667
8,15,11,13,18.15,1.396153846153846
8,15,12,5,6.98,1.3960000000000001
8,15,13,15,20.91,1.394
8,15,14,5,6.97,1.394
8,15,15,13,18.12,1.393846153846154
8,15,16,3,4.18,1.3933333333333333
8,15,17,19,26.47,1.3931578947368422
8,15,18,12,16.71,1.3925
8,15,19,5,6.96,1.392
8,15,20,11,15.31,1.3918181818181818
8,15,21,14,19.46,1.3900000000000001
8,15,22,1,1.39,1.39
8,15,23,2,2.78,1.39
8,15,24,8,11.11,1.38875
8,15,25,14,19.44,1.3885714285714286
8,15,26,5,6.93,1.386
8,15,27,7,9.7,1.3857142857142857
8,15,28,2,2.77,1.385
8,15,29,5,6.92,1.384
8,15,30,20,27.66,1.383
8,15,31,12,16.59,1.3825
8,15,32,9,12.44,1.3822222222222222
8,15,33,19,26.22,1.38
8,15,34,4,5.5,1.375
8,15,35,5,6.87,1.374
8,15,36,17,23.35,1.3735294117647059
8,15,37,17,23.35,1.3735294117647059
8,15,38,3,4.12,1.3733333333333333
8,15,39,14,19.22,1.3728571428571428
8,15,40,4,5.49,1.3725
8,15,41,13,17.83,1.3715384615384614
8,15,42,11,15.08,1.3709090909090909
8,15,43,6,8.22,1.37
8,15,44,11,15.07,1.37
8,15,45,19,26.01,1.3689473684210527
8,15,46,17,23.27,1.3688235294117648
8,15,47,17,23.27,1.3688235294117648
8,15,48,16,21.89,1.368125
8,15,49,5,6.84,1.3679999999999999
8,15,50,9,12.31,1.3677777777777778
8,15,51,18,24.61,1.3672222222222221
8,15,52,8,10.93,1.36625
8,15,53,16,21.86,1.36625
8,15,54,11,15.02,1.3654545454545455
8,15,55,6,8.19,1.365
8,15,56,18,24.57,1.365
8,15,57,4,5.46,1.365
8,15,58,20,27.29,1.3645
8,15,59,9,12.28,1.3644444444444443
8,15,60,5,6.82,1.364
8,15,61,10,13.63,1.363
8,15,62,14,19.06,1.3614285714285714
8,15,63,12,16.33,1.3608333333333331
8,15,64,1,1.36,1.36
8,15,65,7,9.52,1.3599999999999999
8,15,66,12,16.31,1.3591666666666666
8,15,67,18,24.44,1.3577777777777778
8,15,68,9,12.21,1.3566666666666667
8,15,69,6,8.14,1.3566666666666667
8,15,70,9,12.21,1.3566666666666667
8,15,71,13,17.61,1.3546153846153846
8,15,72,7,9.48,1.3542857142857143
8,15,73,5,6.75,1.35
8,15,74,10,13.5,1.35
8,15,75,1,1.35,1.35
8,15,76,3,4.05,1.3499999999999999
8,15,77,13,17.53,1.3484615384615386
8,15,78,10,13.48,1.348
8,15,79,20,26.94,1.347
8,15,80,3,4.04,1.3466666666666667
8,15,81,13,17.5,1.3461538461538463
8,15,82,5,6.73,1.346
8,15,83,2,2.69,1.345
8,15,84,2,2.69,1.345
8,15,85,4,5.38,1.345
8,15,86,17,22.86,1.3447058823529412
8,15,87,20,26.88,1.3439999999999999
8,15,88,16,21.48,1.3425
8,15,89,14,18.79,1.342142857142857
8,15,90,20,26.84,1.342
8,15,91,20,26.83,1.3415
8,15,92,15,20.11,1.3406666666666667
8,15,93,18,24.13,1.3405555555555555
8,15,94,18,24.12,1.34
8,15,95,16,21.44,1.34
8,15,96,3,4.02,1.3399999999999999
8,15,97,18,24.11,1.3394444444444444
8,15,98,16,21.43,1.339375
8,15,99,10,13.39,1.339
8,15,100,18,24.09,1.3383333333333334
8,15,101,10,13.37,1.337
8,15,102,16,21.39,1.336875
8,15,103,18,24.06,1.3366666666666667
8,15,104,13,17.34,1.333846153846154
8,15,105,16,21.33,1.333125
8,15,106,20,26.66,1.333
8,15,107,7,9.33,1.332857142857143
8,15,108,4,5.33,1.3325
8,15,109,9,11.98,1.3311111111111111
8,15,110,9,11.98,1.3311111111111111
8,15,111,2,2.66,1.33
8,15,112,12,15.94,1.3283333333333334
8,15,113,18,23.89,1.3272222222222223
8,15,114,6,7.96,1.3266666666666667
8,15,115,15,19.9,1.3266666666666667
8,15,116,7,9.28,1.3257142857142856
8,15,117,15,19.88,1.3253333333333333
8,15,118,18,23.83,1.323888888888889
8,15,119,13,17.21,1.323846153846154
8,15,120,8,10.59,1.32375
8,15,121,3,3.97,1.3233333333333335
8,15,122,16,21.17,1.323125
8,15,123,14,18.52,1.3228571428571427
8,15,124,15,19.84,1.3226666666666667
8,15,125,8,10.58,1.3225
8,15,126,14,18.49,1.3207142857142855
8,15,127,14,18.49,1.3207142857142855
8,15,128,2,2.64,1.32
8,15,129,17,22.43,1.3194117647058823
8,15,130,18,23.72,1.3177777777777777
8,15,131,19,25.03,1.3173684210526317
8,15,132,18,23.71,1.3172222222222223
8,15,133,20,26.31,1.3155
8,15,134,14,18.41,1.315
8,15,135,2,2.63,1.315
8,15,136,12,15.77,1.3141666666666667
8,15,137,12,15.77,1.3141666666666667
8,15,138,13,17.08,1.3138461538461537
8,15,139,15,19.66,1.3106666666666666
8,15,140,2,2.62,1.31
8,15,141,1,1.31,1.31
8,15,142,3,3.93,1.31
8,15,143,1,1.31,1.31
8,15,144,10,13.09,1.309
8,15,145,16,20.94,1.30875
8,15,146,19,24.85,1.3078947368421054
8,15,147,8,10.46,1.3075
8,15,148,12,15.69,1.3074999999999999
8,15,149,12,15.66,1.305
8,15,150,8,10.44,1.305
8,15,151,11,14.35,1.3045454545454545
8,15,152,9,11.71,1.301111111111111
8,15,153,10,13.01,1.301
8,15,154,3,3.9,1.3
8,15,155,2,2.6,1.3
8,15,156,7,9.1,1.3
8,15,157,18,23.4,1.2999999999999998
8,15,158,18,23.35,1.2972222222222223
8,15,159,11,14.26,1.2963636363636364
8,15,160,17,22.02,1.2952941176470587
8,15,161,10,12.94,1.294
8,15,162,14,18.11,1.2935714285714286
8,15,163,18,23.28,1.2933333333333334
8,15,164,19,24.57,1.293157894736842
8,15,165,12,15.48,1.29
8,15,166,11,14.19,1.29
8,15,167,2,2.58,1.29
8,15,168,10,12.9,1.29
8,15,169,18,23.18,1.2877777777777777
8,15,170,4,5.15,1.2875
8,15,171,3,3.86,1.2866666666666666
8,15,172,3,3.86,1.2866666666666666
8,15,173,8,10.29,1.28625
8,15,174,17,21.86,1.2858823529411765
8,15,175,19,24.4,1.2842105263157895
8,15,176,6,7.7,1.2833333333333334
8,15,177,10,12.83,1.283
8,15,178,18,23.09,1.2827777777777778
8,15,179,19,24.36,1.2821052631578946
8,15,180,20,25.64,1.282
8,15,181,6,7.69,1.2816666666666667
8,15,182,13,16.66,1.2815384615384615
8,15,183,11,14.09,1.280909090909091
8,15,184,14,17.92,1.28
8,15,185,10,12.8,1.28
8,15,186,10,12.78,1.278
8,15,187,10,12.78,1.278
8,15,188,12,15.33,1.2775
8,15,189,19,24.27,1.2773684210526315
8,15,190,16,20.43,1.276875
8,15,191,6,7.66,1.2766666666666666
8,15,192,4,5.1,1.275
8,15,193,2,2.55,1.275
8,15,194,20,25.5,1.275
8,15,195,4,5.09,1.2725
8,15,196,5,6.36,1.272
8,15,197,6,7.63,1.2716666666666667
