fromnode,tonode,clientID,a,budget,clientRatio
2,3,0,10,70.25,7.025
2,3,1,13,64.1,4.93076923076923
2,3,2,13,56.45,4.342307692307693
2,3,3,8,23.02,2.8775
2,3,4,3,2.71,0.9033333333333333
2,7,0,1,2.94,2.94
2,7,1,6,17.61,2.935
2,7,2,18,24.45,1.3583333333333334
2,7,3,2,1.78,0.89
2,7,4,9,7.79,0.8655555555555555
2,8,0,9,60.75,6.75
2,8,1,10,53.6,5.36
2,8,2,20,60.77,3.0385
2,8,3,7,11.59,1.6557142857142857
2,8,4,12,12.35,1.0291666666666666
2,11,0,1,7.84,7.84
2,11,1,18,131.02,7.27888888888889
2,11,2,13,58.74,4.518461538461539
2,11,3,6,14.31,2.3850000000000002
2,11,4,9,9.73,1.0811111111111111
2,13,0,10,84.26,8.426
2,13,1,19,134.34,7.070526315789474
2,13,2,14,84.93,6.066428571428572
2,13,3,14,65.37,4.6692857142857145
2,13,4,17,38.12,2.2423529411764704
2,19,0,16,69.06,4.31625
2,19,1,15,58.25,3.8833333333333333
2,19,2,9,29.32,3.2577777777777777
2,19,3,8,16.13,2.01625
2,19,4,2,1.43,0.715
2,21,0,5,30.92,6.184
2,21,1,7,28.19,4.027142857142858
2,21,2,12,34.11,2.8425
2,21,3,15,28.39,1.8926666666666667
2,21,4,7,4.5,0.6428571428571429
2,22,0,9,49.32,5.48
2,22,1,2,10.19,5.095
2,22,2,19,46.76,2.4610526315789474
2,22,3,18,29.39,1.6327777777777779
2,22,4,11,10.66,0.9690909090909091
2,24,0,3,19.62,6.54
2,24,1,20,126.06,6.303
2,24,2,4,10.4,2.6
2,24,3,6,13.92,2.32
2,24,4,1,0.59,0.59
2,27,0,14,36.05,2.5749999999999997
2,27,1,5,11.65,2.33
2,27,2,10,22.14,2.214
2,27,3,10,10.36,1.036
2,27,4,11,1.88,0.1709090909090909
2,28,0,7,39.99,5.7128571428571435
2,28,1,20,88.13,4.406499999999999
2,28,2,13,50.84,3.910769230769231
2,28,3,3,6.14,2.0466666666666664
2,28,4,10,10.87,1.087
2,30,0,12,49.79,4.149166666666667
2,30,1,1,1.62,1.62
2,30,2,6,8.94,1.49
2,30,3,15,12.65,0.8433333333333334
2,30,4,19,10.53,0.5542105263157895
2,33,0,5,3.47,0.6940000000000001
2,33,1,6,4.09,0.6816666666666666
2,33,2,7,3.49,0.4985714285714286
2,33,3,7,1.16,0.1657142857142857
2,33,4,2,0.21,0.105
2,34,0,14,70.07,5.005
2,34,1,18,69.17,3.842777777777778
2,34,2,8,20.97,2.62125
2,34,3,17,41.06,2.415294117647059
2,34,4,2,2.37,1.185
2,35,0,14,63.28,4.5200000000000005
2,35,1,7,18.83,2.69
2,35,2,14,35.18,2.512857142857143
2,35,3,8,19.91,2.48875
2,35,4,16,6.51,0.406875
2,37,0,8,26.88,3.36
2,37,1,8,21.74,2.7175
2,37,2,2,3.51,1.755
2,37,3,16,21.74,1.35875
2,37,4,9,9.78,1.0866666666666667
2,38,0,2,6.67,3.335
2,38,1,11,23.88,2.170909090909091
2,38,2,2,3.83,1.915
2,38,3,3,5.06,1.6866666666666665
2,38,4,19,30.21,1.59
2,39,0,19,107.58,5.662105263157895
2,39,1,11,56.66,5.15090909090909
2,39,2,16,80.95,5.059375
2,39,3,6,13.65,2.275
2,39,4,17,26.27,1.5452941176470587
2,43,0,9,81.76,9.084444444444445
2,43,1,13,117.44,9.033846153846154
2,43,2,3,24.45,8.15
2,43,3,9,30.98,3.442222222222222
2,43,4,7,5.46,0.78
2,46,0,13,58.6,4.507692307692308
2,46,1,2,8.48,4.24
2,46,2,9,29.67,3.296666666666667
2,46,3,15,42.62,2.841333333333333
2,46,4,20,15.75,0.7875
2,47,0,7,48.07,6.867142857142857
2,47,1,13,85.15,6.550000000000001
2,47,2,7,41.87,5.981428571428571
