fromnode,tonode,clientID,a,budget,clientRatio
8,16,0,11,25.91,2.3554545454545455
8,16,1,11,25.88,2.3527272727272726
8,16,2,14,32.64,2.3314285714285714
8,16,3,20,46.61,2.3305
8,16,4,12,27.76,2.3133333333333335
8,16,5,14,32.34,2.31
8,16,6,2,4.62,2.31
8,16,7,16,36.93,2.308125
8,16,8,10,23.07,2.307
8,16,9,1,2.3,2.3
8,16,10,8,18.39,2.29875
8,16,11,7,16.07,2.295714285714286
8,16,12,19,43.59,2.2942105263157897
8,16,13,8,18.33,2.29125
8,16,14,12,27.47,2.2891666666666666
8,16,15,10,22.86,2.286
8,16,16,11,25.08,2.28
8,16,17,1,2.28,2.28
8,16,18,17,38.71,2.277058823529412
8,16,19,10,22.67,2.2670000000000003
8,16,20,3,6.8,2.2666666666666666
8,16,21,10,22.64,2.2640000000000002
8,16,22,18,40.58,2.2544444444444443
8,16,23,17,38.22,2.248235294117647
8,16,24,6,13.48,2.2466666666666666
8,16,25,20,44.92,2.246
8,16,26,13,29.19,2.2453846153846153
8,16,27,11,24.69,2.2445454545454546
8,16,28,12,26.91,2.2425
8,16,29,11,24.59,2.2354545454545454
8,16,30,12,26.77,2.2308333333333334
8,16,31,4,8.89,2.2225
8,16,32,1,2.22,2.22
8,16,33,8,17.73,2.21625
8,16,34,4,8.85,2.2125
8,16,35,7,15.44,2.2057142857142855
8,16,36,1,2.2,2.2
8,16,37,17,37.27,2.1923529411764706
8,16,38,17,37.19,2.1876470588235293
8,16,39,3,6.56,2.1866666666666665
8,16,40,9,19.64,2.1822222222222223
8,16,41,19,41.41,2.1794736842105262
8,16,42,16,34.76,2.1725
8,16,43,20,43.35,2.1675
8,16,44,6,12.97,2.1616666666666666
8,16,45,17,36.61,2.1535294117647057
8,16,46,1,2.15,2.15
8,16,47,1,2.15,2.15
8,16,48,14,30.01,2.1435714285714287
8,16,49,2,4.27,2.135
8,16,50,17,36.28,2.1341176470588237
8,16,51,7,14.93,2.132857142857143
8,16,52,15,31.98,2.132
8,16,53,5,10.63,2.1260000000000003
8,16,54,2,4.25,2.125
8,16,55,10,21.24,2.1239999999999997
8,16,56,16,33.91,2.119375
8,16,57,15,31.7,2.1133333333333333
8,16,58,8,16.9,2.1125
8,16,59,9,18.99,2.11
8,16,60,7,14.69,2.0985714285714283
8,16,61,5,10.43,2.086
8,16,62,2,4.17,2.085
8,16,63,2,4.14,2.07
8,16,64,7,14.44,2.0628571428571427
8,16,65,5,10.31,2.0620000000000003
8,16,66,19,38.92,2.048421052631579
8,16,67,8,16.37,2.04625
8,16,68,5,10.21,2.0420000000000003
8,16,69,1,2.04,2.04
8,16,70,3,6.11,2.0366666666666666
8,16,71,1,2.03,2.03
8,16,72,2,4.06,2.03
8,16,73,18,36.47,2.026111111111111
8,16,74,8,16.19,2.02375
8,16,75,8,16.17,2.02125
8,16,76,20,40.12,2.006
8,16,77,12,24.07,2.0058333333333334
8,16,78,14,28.08,2.005714285714286
8,16,79,1,2.0,2.0
8,16,80,15,29.85,1.99
8,16,81,13,25.84,1.9876923076923076
8,16,82,10,19.87,1.987
8,16,83,9,17.85,1.9833333333333334
8,16,84,8,15.76,1.97
8,16,85,5,9.8,1.9600000000000002
8,16,86,1,1.96,1.96
8,16,87,1,1.96,1.96
8,16,88,3,5.87,1.9566666666666668
8,16,89,13,25.25,1.9423076923076923
8,16,90,4,7.72,1.93
8,16,91,12,23.08,1.9233333333333331
8,16,92,3,5.76,1.92
8,16,93,16,30.66,1.91625
8,16,94,3,5.74,1.9133333333333333
8,16,95,9,17.22,1.913333333333333
8,16,96,13,24.65,1.896153846153846
8,16,97,17,32.13,1.8900000000000001
8,16,98,18,33.95,1.8861111111111113
8,16,99,15,28.24,1.8826666666666665
8,16,100,4,7.51,1.8775
8,16,101,13,24.4,1.876923076923077
8,16,102,13,24.29,1.8684615384615384
8,16,103,18,33.6,1.8666666666666667
8,16,104,12,22.38,1.865
8,16,105,15,27.91,1.8606666666666667
8,16,106,14,26.03,1.8592857142857144
8,16,107,15,27.85,1.8566666666666667
8,16,108,7,12.96,1.8514285714285716
8,16,109,20,37.02,1.8510000000000002
8,16,110,16,29.58,1.84875
8,16,111,14,25.71,1.8364285714285715
8,16,112,20,36.4,1.8199999999999998
8,16,113,16,29.11,1.819375
8,16,114,16,29.06,1.81625
8,16,115,3,5.44,1.8133333333333335
8,16,116,2,3.62,1.81
8,16,117,12,21.72,1.8099999999999998
8,16,118,19,34.34,1.8073684210526317
8,16,119,6,10.76,1.7933333333333332
8,16,120,16,28.63,1.789375
8,16,121,10,17.88,1.7879999999999998
8,16,122,5,8.9,1.78
8,16,123,19,33.75,1.7763157894736843
8,16,124,15,26.64,1.776
8,16,125,9,15.9,1.7666666666666666
8,16,126,4,7.03,1.7575
8,16,127,10,17.44,1.7440000000000002
8,16,128,7,12.19,1.7414285714285713
8,16,129,7,12.18,1.74
