fromnode,tonode,c
5,5,0.0
5,10,0.748
5,16,0.116
5,17,0.346
5,24,0.063
5,29,1.344
5,31,0.621
5,47,0.204
5,48,0.808
5,90,0.743
10,5,0.748
10,10,0.0
10,16,0.85
10,17,0.917
10,24,0.806
10,29,0.914
10,31,1.044
10,47,0.741
10,48,0.633
10,90,1.343
16,5,0.116
16,10,0.85
16,16,0.0
16,17,0.387
16,24,0.095
16,29,1.459
16,31,0.672
16,47,0.195
16,48,0.92
16,90,0.736
17,5,0.346
17,10,0.917
17,16,0.387
17,17,0.0
17,24,0.307
17,29,1.252
17,31,0.284
17,47,0.548
17,48,0.703
17,90,0.436
24,5,0.063
24,10,0.806
24,16,0.095
24,17,0.307
24,24,0.0
24,29,1.372
24,31,0.589
24,47,0.244
24,48,0.83
24,90,0.688
29,5,1.344
29,10,0.914
29,16,1.459
29,17,1.252
29,24,1.372
29,29,0.0
29,31,1.144
29,47,1.46
29,48,0.552
29,90,1.505
31,5,0.621
31,10,1.044
31,16,0.672
31,17,0.284
31,24,0.589
31,29,1.144
31,31,0.0
31,47,0.824
31,48,0.638
31,90,0.364
47,5,0.204
47,10,0.741
47,16,0.195
47,17,0.548
47,24,0.244
47,29,1.46
47,31,0.824
47,47,0.0
47,48,0.948
47,90,0.927
48,5,0.808
48,10,0.633
48,16,0.92
48,17,0.703
48,24,0.83
48,29,0.552
48,31,0.638
48,47,0.948
48,48,0.0
48,90,1.001
90,5,0.743
90,10,1.343
90,16,0.736
90,17,0.436
90,24,0.688
90,29,1.505
90,31,0.364
90,47,0.927
90,48,1.001
90,90,0.0
