fromnode,tonode,clientID,a,budget,clientRatio
4,5,0,11,7.47,0.6790909090909091
4,5,1,2,1.31,0.655
4,5,2,3,1.78,0.5933333333333334
4,5,3,13,6.18,0.47538461538461535
4,5,4,4,1.12,0.28
4,6,0,14,25.09,1.792142857142857
4,6,1,19,12.25,0.6447368421052632
4,6,2,8,4.13,0.51625
4,6,3,14,5.5,0.39285714285714285
4,6,4,7,2.16,0.3085714285714286
4,7,0,2,19.24,9.62
4,7,1,19,177.66,9.350526315789473
4,7,2,8,50.83,6.35375
4,7,3,19,112.63,5.927894736842105
4,7,4,2,11.31,5.655
4,8,0,19,35.75,1.881578947368421
4,8,1,5,8.05,1.61
4,8,2,19,18.39,0.9678947368421053
4,8,3,5,4.58,0.916
4,8,4,6,2.4,0.39999999999999997
4,9,0,3,3.92,1.3066666666666666
4,9,1,11,12.03,1.0936363636363635
4,9,2,18,18.2,1.011111111111111
4,9,3,20,10.67,0.5335
4,9,4,12,3.6,0.3
4,11,0,8,24.05,3.00625
4,11,1,11,30.5,2.772727272727273
4,11,2,10,20.38,2.038
4,11,3,15,21.75,1.45
4,11,4,8,3.55,0.44375
4,12,0,10,4.18,0.418
4,12,1,16,4.77,0.298125
4,12,2,14,1.86,0.13285714285714287
4,12,3,11,1.37,0.12454545454545456
4,12,4,3,0.31,0.10333333333333333
4,15,0,19,54.45,2.865789473684211
4,15,1,19,53.94,2.8389473684210524
4,15,2,3,8.27,2.7566666666666664
4,15,3,12,26.08,2.1733333333333333
4,15,4,11,14.35,1.3045454545454545
4,17,0,3,4.61,1.5366666666666668
4,17,1,10,12.0,1.2
4,17,2,9,8.09,0.8988888888888888
4,17,3,15,8.53,0.5686666666666667
4,17,4,3,0.53,0.17666666666666667
4,18,0,13,13.15,1.0115384615384615
4,18,1,15,6.49,0.4326666666666667
4,18,2,2,0.57,0.285
4,18,3,20,3.46,0.173
4,18,4,12,0.84,0.06999999999999999
4,19,0,9,4.24,0.47111111111111115
4,19,1,15,3.38,0.22533333333333333
4,19,2,8,1.79,0.22375
4,19,3,10,0.87,0.087
4,19,4,16,1.0,0.0625
4,23,0,13,73.9,5.684615384615385
4,23,1,14,72.12,5.151428571428572
4,23,2,9,38.29,4.254444444444444
4,23,3,12,49.44,4.12
4,23,4,5,3.55,0.71
4,27,0,14,27.38,1.9557142857142857
4,27,1,5,4.64,0.9279999999999999
4,27,2,19,14.44,0.76
4,27,3,8,1.46,0.1825
4,27,4,10,1.55,0.155
4,28,0,17,34.97,2.057058823529412
4,28,1,5,7.59,1.518
4,28,2,20,25.22,1.261
4,28,3,2,2.07,1.035
4,28,4,18,16.2,0.8999999999999999
4,30,0,16,38.57,2.410625
4,30,1,7,12.04,1.72
4,30,2,13,20.2,1.5538461538461539
4,30,3,4,5.45,1.3625
4,30,4,2,1.66,0.83
4,35,0,4,6.66,1.665
4,35,1,7,7.71,1.1014285714285714
4,35,2,19,6.16,0.3242105263157895
4,35,3,2,0.48,0.24
4,35,4,20,2.26,0.11299999999999999
4,36,0,16,51.18,3.19875
4,36,1,5,10.45,2.09
4,36,2,12,23.89,1.9908333333333335
4,36,3,15,24.21,1.614
4,36,4,16,8.14,0.50875
4,37,0,7,16.94,2.4200000000000004
4,37,1,4,7.72,1.93
4,37,2,6,8.16,1.36
4,37,3,9,11.42,1.268888888888889
4,37,4,10,3.11,0.311
4,39,0,18,52.85,2.9361111111111113
4,39,1,3,6.8,2.2666666666666666
4,39,2,9,15.48,1.72
4,39,3,17,21.07,1.2394117647058824
4,39,4,17,17.74,1.0435294117647058
4,40,0,7,8.72,1.2457142857142858
4,40,1,8,7.7,0.9625
4,40,2,8,6.75,0.84375
4,40,3,6,3.5,0.5833333333333334
4,40,4,17,9.27,0.5452941176470588
4,41,0,1,0.76,0.76
4,41,1,13,7.51,0.5776923076923077
4,41,2,9,3.42,0.38
4,41,3,16,4.7,0.29375
4,41,4,8,1.43,0.17875
4,43,0,12,49.31,4.109166666666667
4,43,1,7,21.19,3.027142857142857
4,43,2,12,24.19,2.0158333333333336
4,43,3,4,4.43,1.1075
4,43,4,12,6.05,0.5041666666666667
4,45,0,16,31.55,1.971875
4,45,1,20,36.58,1.829
4,45,2,12,20.93,1.7441666666666666
4,45,3,16,22.09,1.380625
4,45,4,7,5.51,0.7871428571428571
4,46,0,4,6.23,1.5575
4,46,1,3,4.3,1.4333333333333333
4,46,2,7,5.95,0.85
4,46,3,6,4.67,0.7783333333333333
4,46,4,11,2.31,0.21
4,50,0,6,52.12,8.686666666666666
4,50,1,15,106.81,7.120666666666667
4,50,2,3,19.3,6.433333333333334
4,50,3,13,55.1,4.2384615384615385
4,50,4,1,1.62,1.62
4,52,0,20,44.44,2.222
4,52,1,1,1.83,1.83
4,52,2,5,7.1,1.42
4,52,3,12,5.16,0.43
4,52,4,18,6.76,0.37555555555555553
4,53,0,7,56.39,8.055714285714286
4,53,1,4,21.1,5.275
4,53,2,5,22.07,4.414
4,53,3,7,21.75,3.107142857142857
4,53,4,7,4.53,0.6471428571428571
4,54,0,2,2.93,1.465
4,54,1,12,17.37,1.4475
4,54,2,14,18.89,1.3492857142857144
4,54,3,8,9.93,1.24125
4,54,4,11,5.1,0.4636363636363636
4,55,0,1,3.1,3.1
4,55,1,19,55.24,2.907368421052632
4,55,2,5,9.59,1.918
4,55,3,17,26.67,1.5688235294117647
4,55,4,17,9.95,0.5852941176470587
4,58,0,11,25.57,2.3245454545454547
4,58,1,16,33.95,2.121875
4,58,2,6,12.53,2.0883333333333334
4,58,3,4,7.68,1.92
