fromnode,tonode,clientID,a,budget,clientRatio
4,6,0,11,42.42,3.8563636363636364
4,6,1,2,7.42,3.71
4,6,2,3,10.09,3.3633333333333333
4,6,3,13,35.09,2.6992307692307693
4,6,4,4,6.35,1.5875
4,7,0,14,60.84,4.345714285714286
4,7,1,19,29.71,1.5636842105263158
4,7,2,8,10.01,1.25125
4,7,3,14,13.33,0.9521428571428572
4,7,4,7,5.24,0.7485714285714286
4,8,0,2,5.63,2.815
4,8,1,19,51.97,2.7352631578947366
4,8,2,8,14.87,1.85875
4,8,3,19,32.95,1.7342105263157896
4,8,4,2,3.31,1.655
4,9,0,19,27.87,1.466842105263158
4,9,1,5,6.28,1.256
4,9,2,19,14.34,0.7547368421052632
4,9,3,5,3.57,0.714
4,9,4,6,1.87,0.3116666666666667
4,11,0,3,6.54,2.18
4,11,1,11,20.06,1.8236363636363635
4,11,2,18,30.37,1.6872222222222222
4,11,3,20,17.81,0.8905
4,11,4,12,6.0,0.5
4,12,0,8,4.3,0.5375
4,12,1,11,5.46,0.49636363636363634
4,12,2,10,3.65,0.365
4,12,3,15,3.89,0.25933333333333336
4,12,4,8,0.64,0.08
4,19,0,10,3.31,0.331
4,19,1,16,3.77,0.235625
4,19,2,14,1.47,0.105
4,19,3,11,1.08,0.09818181818181819
4,19,4,3,0.24,0.08
4,27,0,19,54.07,2.8457894736842104
4,27,1,19,53.57,2.8194736842105264
4,27,2,3,8.21,2.736666666666667
4,27,3,12,25.9,2.158333333333333
4,27,4,11,14.25,1.2954545454545454
4,30,0,3,9.43,3.143333333333333
4,30,1,10,24.57,2.457
4,30,2,9,16.55,1.838888888888889
4,30,3,15,17.45,1.1633333333333333
4,30,4,3,1.09,0.36333333333333334
4,41,0,13,8.92,0.6861538461538461
4,41,1,15,4.4,0.29333333333333333
4,41,2,2,0.38,0.19
4,41,3,20,2.35,0.11750000000000001
4,41,4,12,0.57,0.047499999999999994
4,46,0,9,13.63,1.5144444444444445
4,46,1,15,10.88,0.7253333333333334
4,46,2,8,5.76,0.72
4,46,3,10,2.8,0.27999999999999997
4,46,4,16,3.2,0.2
4,50,0,13,109.07,8.389999999999999
4,50,1,14,106.44,7.602857142857142
4,50,2,9,56.52,6.28
4,50,3,12,72.98,6.081666666666667
4,50,4,5,5.23,1.046
4,53,0,14,74.89,5.349285714285714
4,53,1,5,12.7,2.54
4,53,2,19,39.51,2.079473684210526
4,53,3,8,3.99,0.49875
4,53,4,10,4.25,0.425
4,55,0,17,57.22,3.3658823529411763
4,55,1,5,12.42,2.484
4,55,2,20,41.27,2.0635000000000003
4,55,3,2,3.38,1.69
4,55,4,18,26.51,1.472777777777778
4,64,0,16,39.19,2.449375
4,64,1,7,12.23,1.747142857142857
4,64,2,13,20.53,1.5792307692307692
4,64,3,4,5.53,1.3825
4,64,4,2,1.68,0.84
4,68,0,4,7.61,1.9025
4,68,1,7,8.81,1.2585714285714287
4,68,2,19,7.04,0.3705263157894737
4,68,3,2,0.55,0.275
4,68,4,20,2.58,0.129
4,70,0,16,53.4,3.3375
4,70,1,5,10.9,2.18
4,70,2,12,24.93,2.0775
4,70,3,15,25.26,1.6840000000000002
4,70,4,16,8.49,0.530625
4,74,0,7,30.12,4.302857142857143
4,74,1,4,13.72,3.43
4,74,2,6,14.51,2.4183333333333334
4,74,3,9,20.3,2.2555555555555555
4,74,4,10,5.53,0.553
4,83,0,18,72.26,4.014444444444445
4,83,1,3,9.3,3.1
4,83,2,9,21.17,2.352222222222222
4,83,3,17,28.8,1.6941176470588235
4,83,4,17,24.26,1.427058823529412
6,4,0,7,23.13,3.3042857142857143
6,4,1,8,20.42,2.5525
6,4,2,8,17.91,2.23875
6,4,3,6,9.29,1.5483333333333331
6,4,4,17,24.6,1.447058823529412
6,7,0,1,6.38,6.38
6,7,1,13,62.81,4.831538461538462
6,7,2,9,28.59,3.1766666666666667
6,7,3,16,39.29,2.455625
6,7,4,8,11.95,1.49375
6,8,0,12,76.93,6.410833333333334
6,8,1,7,33.06,4.722857142857143
6,8,2,12,37.73,3.1441666666666666
6,8,3,4,6.91,1.7275
6,8,4,12,9.43,0.7858333333333333
6,9,0,16,28.55,1.784375
6,9,1,20,33.11,1.6555
6,9,2,12,18.95,1.5791666666666666
6,9,3,16,19.99,1.249375
6,9,4,7,4.98,0.7114285714285715
6,11,0,4,26.63,6.6575
6,11,1,3,18.4,6.133333333333333
6,11,2,7,25.46,3.6371428571428575
6,11,3,6,19.97,3.328333333333333
6,11,4,11,9.89,0.8990909090909092
6,12,0,6,20.29,3.3816666666666664
6,12,1,15,41.59,2.772666666666667
6,12,2,3,7.52,2.5066666666666664
6,12,3,13,21.45,1.65
6,12,4,1,0.63,0.63
6,19,0,20,78.29,3.9145000000000003
6,19,1,1,3.22,3.22
6,19,2,5,12.51,2.502
6,19,3,12,9.08,0.7566666666666667
6,19,4,18,11.9,0.6611111111111111
6,27,0,7,5.45,0.7785714285714286
6,27,1,4,2.04,0.51
6,27,2,5,2.13,0.426
6,27,3,7,2.1,0.3
6,27,4,7,0.44,0.06285714285714286
6,30,0,2,7.37,3.685
6,30,1,12,43.66,3.638333333333333
6,30,2,14,47.5,3.392857142857143
6,30,3,8,24.96,3.12
6,30,4,11,12.83,1.1663636363636363
6,41,0,1,4.2,4.2
6,41,1,19,74.69,3.931052631578947
6,41,2,5,12.97,2.5940000000000003
6,41,3,17,36.06,2.121176470588235
6,41,4,17,13.45,0.7911764705882353
6,46,0,11,18.04,1.64
6,46,1,16,23.95,1.496875
6,46,2,6,8.84,1.4733333333333334
6,46,3,4,5.42,1.355
6,46,4,5,2.42,0.484
6,50,0,4,19.27,4.8175
6,50,1,17,52.87,3.11
6,50,2,4,11.44,2.86
6,50,3,2,3.02,1.51
6,50,4,9,3.93,0.4366666666666667
6,53,0,20,119.37,5.968500000000001
6,53,1,20,65.13,3.2565
6,53,2,9,26.14,2.9044444444444446
