fromnode,tonode,clientID,a,budget,clientRatio
8,15,0,1,1.4,1.4
8,15,1,7,9.78,1.397142857142857
8,15,2,12,16.71,1.3925
8,15,3,5,6.92,1.384
8,15,4,9,12.44,1.3822222222222222
8,15,5,4,5.5,1.375
8,15,6,17,23.35,1.3735294117647059
8,15,7,14,19.22,1.3728571428571428
8,15,8,6,8.22,1.37
8,15,9,19,26.01,1.3689473684210527
8,15,10,9,12.31,1.3677777777777778
8,15,11,8,10.93,1.36625
8,15,12,11,15.02,1.3654545454545455
8,15,13,20,27.29,1.3645
8,15,14,9,12.28,1.3644444444444443
8,15,15,5,6.82,1.364
8,15,16,9,12.21,1.3566666666666667
8,15,17,7,9.48,1.3542857142857143
8,15,18,3,4.05,1.3499999999999999
8,15,19,20,26.94,1.347
8,15,20,13,17.5,1.3461538461538463
8,15,21,15,20.11,1.3406666666666667
8,15,22,3,4.02,1.3399999999999999
8,15,23,7,9.28,1.3257142857142856
8,15,24,13,17.21,1.323846153846154
8,15,25,14,18.52,1.3228571428571427
8,15,26,15,19.84,1.3226666666666667
8,15,27,17,22.43,1.3194117647058823
8,15,28,19,25.03,1.3173684210526317
8,15,29,14,18.41,1.315
8,15,30,2,2.63,1.315
8,15,31,13,17.08,1.3138461538461537
8,15,32,15,19.66,1.3106666666666666
8,15,33,16,20.94,1.30875
8,15,34,12,15.69,1.3074999999999999
8,15,35,3,3.9,1.3
8,15,36,18,23.4,1.2999999999999998
8,15,37,18,23.35,1.2972222222222223
8,15,38,12,15.48,1.29
8,15,39,11,14.19,1.29
8,15,40,3,3.86,1.2866666666666666
8,15,41,3,3.86,1.2866666666666666
8,15,42,18,23.09,1.2827777777777778
8,15,43,20,25.64,1.282
8,15,44,10,12.78,1.278
8,15,45,4,5.1,1.275
8,15,46,2,2.55,1.275
8,15,47,4,5.09,1.2725
8,15,48,9,11.43,1.27
8,15,49,12,15.24,1.27
8,15,50,1,1.27,1.27
8,15,51,4,5.06,1.265
8,15,52,11,13.91,1.2645454545454546
8,15,53,5,6.32,1.264
8,15,54,5,6.31,1.262
8,15,55,19,23.97,1.261578947368421
8,15,56,1,1.26,1.26
8,15,57,12,15.09,1.2575
8,15,58,11,13.81,1.2554545454545456
8,15,59,8,10.01,1.25125
8,15,60,20,24.94,1.247
8,15,61,19,23.59,1.2415789473684211
8,15,62,5,6.19,1.238
8,15,63,7,8.66,1.237142857142857
8,15,64,14,17.29,1.2349999999999999
8,15,65,20,24.64,1.232
8,15,66,6,7.39,1.2316666666666667
8,15,67,18,22.08,1.2266666666666666
8,15,68,8,9.81,1.22625
8,15,69,18,22.07,1.2261111111111112
8,15,70,9,11.03,1.2255555555555555
8,15,71,6,7.31,1.2183333333333333
8,15,72,7,8.49,1.2128571428571429
8,15,73,1,1.21,1.21
8,15,74,1,1.21,1.21
8,15,75,3,3.63,1.21
8,15,76,7,8.46,1.2085714285714286
8,15,77,15,18.07,1.2046666666666668
8,15,78,10,12.01,1.201
8,15,79,16,19.16,1.1975
8,15,80,3,3.59,1.1966666666666665
8,15,81,8,9.55,1.19375
8,15,82,20,23.84,1.192
8,15,83,18,21.42,1.1900000000000002
8,15,84,17,20.23,1.19
8,15,85,17,20.09,1.1817647058823528
8,15,86,15,17.7,1.18
8,15,87,18,21.22,1.1788888888888889
8,15,88,2,2.35,1.175
8,15,89,5,5.87,1.174
8,15,90,4,4.68,1.17
8,15,91,8,9.3,1.1625
8,15,92,13,15.03,1.156153846153846
8,15,93,10,11.55,1.155
8,15,94,3,3.46,1.1533333333333333
8,15,95,1,1.15,1.15
8,15,96,17,19.51,1.1476470588235295
8,15,97,15,17.2,1.1466666666666667
8,15,98,3,3.44,1.1466666666666667
8,15,99,19,21.76,1.145263157894737
8,15,100,13,14.88,1.1446153846153846
8,15,101,13,14.87,1.1438461538461537
8,15,102,20,22.81,1.1404999999999998
8,15,103,1,1.14,1.14
8,15,104,9,10.22,1.1355555555555557
8,15,105,9,10.2,1.1333333333333333
8,15,106,7,7.93,1.1328571428571428
8,15,107,4,4.53,1.1325
8,15,108,18,20.36,1.1311111111111112
8,15,109,5,5.63,1.126
8,15,110,15,16.85,1.1233333333333335
8,15,111,20,22.34,1.117
8,15,112,8,8.92,1.115
8,15,113,11,12.26,1.1145454545454545
8,15,114,9,10.02,1.1133333333333333
8,15,115,19,21.13,1.1121052631578947
8,15,116,13,14.45,1.1115384615384616
8,15,117,19,21.11,1.1110526315789473
8,15,118,2,2.22,1.11
8,15,119,20,22.15,1.1075
8,15,120,20,22.11,1.1055
8,15,121,17,18.78,1.1047058823529412
8,15,122,1,1.1,1.1
8,15,123,18,19.77,1.0983333333333334
8,15,124,18,19.71,1.095
8,15,125,4,4.37,1.0925
8,15,126,6,6.55,1.0916666666666666
8,15,127,3,3.26,1.0866666666666667
8,15,128,16,17.32,1.0825
8,15,129,12,12.95,1.0791666666666666
8,15,130,19,20.48,1.0778947368421052
8,15,131,19,20.2,1.063157894736842
8,15,132,5,5.3,1.06
8,15,133,1,1.06,1.06
8,15,134,10,10.59,1.059
8,15,135,10,10.59,1.059
8,15,136,20,21.08,1.0539999999999998
8,15,137,10,10.36,1.036
8,15,138,14,14.49,1.035
8,15,139,14,14.41,1.0292857142857144
8,15,140,20,20.58,1.029
8,15,141,9,9.26,1.028888888888889
8,15,142,19,19.51,1.026842105263158
8,15,143,18,18.48,1.0266666666666666
8,15,144,7,7.18,1.0257142857142856
8,15,145,15,15.37,1.0246666666666666
8,15,146,13,13.31,1.0238461538461539
8,15,147,11,11.24,1.0218181818181817
8,15,148,2,2.04,1.02
8,15,149,3,3.06,1.02
8,15,150,9,9.18,1.02
8,15,151,8,8.14,1.0175
8,15,152,7,7.11,1.0157142857142858
8,15,153,16,16.23,1.014375
8,15,154,17,17.24,1.0141176470588233
8,15,155,16,16.09,1.005625
8,15,156,10,10.05,1.0050000000000001
8,15,157,10,10.04,1.004
8,15,158,19,19.04,1.0021052631578946
8,15,159,10,9.95,0.9949999999999999
8,15,160,1,0.99,0.99
8,15,161,6,5.92,0.9866666666666667
8,15,162,9,8.85,0.9833333333333333
8,15,163,16,15.72,0.9825
8,15,164,13,12.77,0.9823076923076923
8,15,165,7,6.84,0.9771428571428571
8,15,166,3,2.93,0.9766666666666667
8,15,167,17,16.51,0.9711764705882354
8,15,168,8,7.75,0.96875
8,15,169,13,12.56,0.9661538461538461
8,15,170,9,8.69,0.9655555555555555
8,15,171,7,6.65,0.9500000000000001
8,15,172,16,15.18,0.94875
8,15,173,4,3.79,0.9475
8,15,174,11,10.41,0.9463636363636364
8,15,175,9,8.51,0.9455555555555555
8,15,176,17,16.06,0.9447058823529411
8,15,177,6,5.65,0.9416666666666668
8,15,178,5,4.68,0.9359999999999999
8,15,179,7,6.55,0.9357142857142857
8,15,180,16,14.96,0.935
8,15,181,17,15.83,0.9311764705882353
8,15,182,13,12.08,0.9292307692307692
8,15,183,18,16.67,0.9261111111111112
8,15,184,7,6.47,0.9242857142857143
