fromnode,tonode,c
3,3,0.0
3,4,0.692
3,7,2.381
3,8,0.121
3,10,1.279
3,11,0.12
3,20,0.647
3,21,0.503
3,22,0.335
3,23,1.557
3,27,1.288
3,28,0.466
3,29,1.551
3,30,0.952
3,32,0.938
3,34,0.265
3,35,0.672
3,39,0.543
3,40,0.398
3,43,0.169
3,46,0.995
3,47,0.787
3,48,1.021
3,50,2.161
3,54,0.577
3,55,0.736
3,56,0.882
3,57,1.061
3,58,0.662
3,59,0.948
3,60,0.993
3,62,0.685
3,64,0.077
3,65,0.262
3,67,1.068
3,69,0.963
3,74,0.222
3,77,0.206
3,81,2.491
3,82,1.904
3,85,2.499
3,86,2.343
3,87,1.166
3,90,0.173
3,91,0.961
3,93,2.05
3,94,1.149
3,95,0.172
3,96,0.155
3,98,1.196
4,3,0.692
4,4,0.0
4,7,1.969
4,8,0.576
4,10,0.619
4,11,0.749
4,20,0.597
4,21,0.373
4,22,0.559
4,23,1.185
4,27,0.707
4,28,0.432
4,29,1.208
4,30,0.743
4,32,0.998
4,34,0.626
4,35,0.35
4,39,0.64
4,40,0.306
4,43,0.859
4,46,0.341
4,47,0.276
4,48,0.681
4,50,1.749
4,54,0.321
4,55,0.707
4,56,0.332
4,57,0.595
4,58,0.669
4,59,0.906
4,60,0.302
4,62,0.214
4,64,0.755
4,65,0.516
4,67,0.821
4,69,0.272
4,74,0.903
4,77,0.749
4,81,2.11
4,82,1.589
4,85,2.141
4,86,2.182
4,87,0.552
4,90,0.793
4,91,0.41
4,93,1.541
4,94,0.674
4,95,0.818
4,96,0.54
4,98,0.781
7,3,2.381
7,4,1.969
7,7,0.0
7,8,2.328
7,10,1.502
7,11,2.346
7,20,1.739
7,21,1.901
7,22,2.048
7,23,0.825
7,27,1.296
7,28,1.922
7,29,0.832
7,30,1.434
7,32,1.596
7,34,2.13
7,35,1.75
7,39,1.859
7,40,2.2
7,43,2.516
7,46,1.674
7,47,2.189
7,48,1.367
7,50,0.223
7,54,1.847
7,55,1.669
7,56,1.638
7,57,2.387
7,58,1.74
7,59,1.506
7,60,1.81
7,62,1.811
7,64,2.457
7,65,2.378
7,67,1.316
7,69,1.874
7,74,2.582
7,77,2.257
7,81,0.171
7,82,0.534
7,85,0.247
7,86,0.849
7,87,1.46
7,90,2.336
7,91,2.205
7,93,0.519
7,94,1.299
7,95,2.4
7,96,2.299
7,98,1.21
8,3,0.121
8,4,0.576
8,7,2.328
8,8,0.0
8,10,1.173
8,11,0.212
8,20,0.613
8,21,0.43
8,22,0.312
8,23,1.504
8,27,1.196
8,28,0.406
8,29,1.503
8,30,0.91
8,32,0.945
8,34,0.272
8,35,0.593
8,39,0.528
8,40,0.278
8,43,0.283
8,46,0.888
8,47,0.666
8,48,0.961
8,50,2.106
8,54,0.495
8,55,0.714
8,56,0.787
8,57,0.946
8,58,0.641
8,59,0.936
8,60,0.878
8,62,0.587
8,64,0.179
8,65,0.159
8,67,1.025
8,69,0.846
8,74,0.328
8,77,0.277
8,81,2.444
8,82,1.864
8,85,2.456
8,86,2.334
8,87,1.067
8,90,0.273
8,91,0.841
8,93,1.977
8,94,1.071
8,95,0.282
8,96,0.037
8,98,1.129
10,3,1.279
10,4,0.619
10,7,1.502
10,8,1.173
10,10,0.0
10,11,1.312
10,20,0.893
10,21,0.823
10,22,1.049
10,23,0.862
10,27,0.251
10,28,0.882
10,29,0.914
10,30,0.799
10,32,1.169
10,34,1.137
10,35,0.67
10,39,1.008
10,40,0.919
10,43,1.447
10,46,0.285
10,47,0.741
10,48,0.633
10,50,1.295
10,54,0.739
10,55,0.946
10,56,0.424
10,57,0.887
10,58,0.958
10,59,1.031
10,60,0.349
10,62,0.602
10,64,1.349
10,65,1.133
10,67,0.79
10,69,0.41
10,74,1.499
10,77,1.281
10,81,1.662
10,82,1.255
10,85,1.712
10,86,1.93
10,87,0.172
10,90,1.343
10,91,0.716
10,93,1.014
10,94,0.443
10,95,1.345
10,96,1.136
10,98,0.566
11,3,0.12
11,4,0.749
11,7,2.346
11,8,0.212
11,10,1.312
11,11,0.0
11,20,0.607
11,21,0.506
11,22,0.304
11,23,1.524
11,27,1.299
11,28,0.459
11,29,1.514
11,30,0.912
11,32,0.861
11,34,0.216
11,35,0.676
11,39,0.49
11,40,0.472
11,43,0.17
11,46,1.032
11,47,0.871
11,48,0.999
11,50,2.128
11,54,0.586
11,55,0.683
11,56,0.902
11,57,1.157
11,58,0.61
11,59,0.884
11,60,1.045
11,62,0.711
11,64,0.145
11,65,0.366
11,67,1.029
11,69,1.021
11,74,0.236
11,77,0.107
11,81,2.449
11,82,1.857
11,85,2.454
11,86,2.271
11,87,1.188
11,90,0.063
11,91,1.047
11,93,2.035
11,94,1.144
11,95,0.071
11,96,0.238
11,98,1.179
20,3,0.647
20,4,0.597
20,7,1.739
20,8,0.613
20,10,0.893
20,11,0.607
20,20,0.0
20,21,0.254
20,22,0.312
20,23,0.918
20,27,0.79
20,28,0.231
20,29,0.907
20,30,0.306
20,32,0.407
20,34,0.391
20,35,0.265
20,39,0.134
20,40,0.58
20,43,0.777
20,46,0.672
20,47,0.86
20,48,0.407
20,50,1.521
20,54,0.277
20,55,0.118
20,56,0.485
20,57,1.188
20,58,0.074
20,59,0.344
20,60,0.772
20,62,0.401
20,64,0.721
20,65,0.707
20,67,0.423
20,69,0.787
20,74,0.843
20,77,0.522
20,81,1.845
20,82,1.257
20,85,1.853
20,86,1.73
20,87,0.731
20,90,0.601
20,91,1.006
20,93,1.441
20,94,0.587
20,95,0.638
20,96,0.591
20,98,0.591
21,3,0.503
21,4,0.373
21,7,1.901
21,8,0.43
21,10,0.823
21,11,0.506
21,20,0.254
21,21,0.0
21,22,0.226
21,23,1.078
21,27,0.793
21,28,0.063
21,29,1.081
21,30,0.505
21,32,0.659
21,34,0.315
21,35,0.17
21,39,0.268
21,40,0.33
21,43,0.661
21,46,0.555
21,47,0.619
21,48,0.533
21,50,1.678
21,54,0.083
21,55,0.373
21,56,0.402
21,57,0.948
21,58,0.318
21,59,0.596
21,60,0.611
21,62,0.23
21,64,0.579
21,65,0.485
21,67,0.614
21,69,0.608
21,74,0.722
21,77,0.461
21,81,2.021
21,82,1.449
21,85,2.036
21,86,1.964
21,87,0.687
21,90,0.527
21,91,0.776
21,93,1.549
21,94,0.646
21,95,0.561
21,96,0.4
21,98,0.699
22,3,0.335
22,4,0.559
22,7,2.048
22,8,0.312
22,10,1.049
22,11,0.304
22,20,0.312
22,21,0.226
22,22,0.0
22,23,1.225
22,27,1.01
22,28,0.168
22,29,1.217
22,30,0.617
22,32,0.637
22,34,0.093
22,35,0.387
22,39,0.216
22,40,0.383
22,43,0.471
22,46,0.78
22,47,0.761
22,48,0.696
22,50,1.829
22,54,0.31
22,55,0.405
