fromnode,tonode,clientID,a,budget,clientRatio
0,5,0,15,35.33,2.3553333333333333
0,5,1,15,24.61,1.6406666666666667
0,5,2,1,0.95,0.95
0,5,3,3,2.82,0.94
0,5,4,9,4.06,0.4511111111111111
0,6,0,15,83.57,5.571333333333333
0,6,1,20,83.24,4.162
0,6,2,13,15.4,1.1846153846153846
0,6,3,14,15.62,1.1157142857142857
0,6,4,8,4.17,0.52125
0,10,0,4,19.09,4.7725
0,10,1,13,53.69,4.13
0,10,2,7,24.9,3.557142857142857
0,10,3,5,13.61,2.722
0,10,4,19,9.91,0.521578947368421
0,17,0,9,7.25,0.8055555555555556
0,17,1,14,11.01,0.7864285714285714
0,17,2,1,0.78,0.78
0,17,3,13,3.55,0.27307692307692305
0,17,4,2,0.41,0.205
0,20,0,4,6.47,1.6175
0,20,1,2,3.01,1.505
0,20,2,8,6.0,0.75
0,20,3,16,4.65,0.290625
0,20,4,1,0.26,0.26
0,21,0,1,0.56,0.56
0,21,1,19,10.51,0.5531578947368421
0,21,2,7,2.67,0.3814285714285714
0,21,3,19,4.67,0.24578947368421053
0,21,4,3,0.54,0.18000000000000002
0,23,0,20,90.77,4.5385
0,23,1,3,13.28,4.426666666666667
0,23,2,7,19.27,2.7528571428571427
0,23,3,13,18.12,1.393846153846154
0,23,4,5,6.39,1.278
0,30,0,19,60.49,3.183684210526316
0,30,1,4,11.15,2.7875
0,30,2,5,12.05,2.41
0,30,3,18,39.96,2.22
0,30,4,2,0.59,0.295
0,34,0,13,6.44,0.4953846153846154
0,34,1,12,5.32,0.44333333333333336
0,34,2,17,5.36,0.31529411764705884
0,34,3,8,0.81,0.10125
0,34,4,17,0.72,0.042352941176470586
0,42,0,3,3.26,1.0866666666666667
0,42,1,4,4.33,1.0825
0,42,2,19,17.88,0.9410526315789474
0,42,3,7,3.71,0.53
0,42,4,19,9.25,0.4868421052631579
0,43,0,13,24.14,1.856923076923077
0,43,1,3,2.31,0.77
0,43,2,15,10.31,0.6873333333333334
0,43,3,4,2.25,0.5625
0,43,4,11,1.03,0.09363636363636364
0,47,0,18,53.12,2.951111111111111
0,47,1,8,16.89,2.11125
0,47,2,16,21.56,1.3475
0,47,3,10,5.03,0.503
0,47,4,2,0.47,0.235
0,48,0,13,24.37,1.8746153846153848
0,48,1,3,4.76,1.5866666666666667
0,48,2,18,25.14,1.3966666666666667
0,48,3,10,7.23,0.7230000000000001
0,48,4,8,3.74,0.4675
0,54,0,6,8.79,1.4649999999999999
