fromnode,tonode,clientID,a,budget,clientRatio
7,10,0,17,121.47,7.145294117647059
7,10,1,18,126.84,7.046666666666667
7,10,2,2,13.16,6.58
7,10,3,12,75.89,6.324166666666667
7,10,4,19,99.03,5.212105263157895
7,10,5,14,68.65,4.903571428571429
7,10,6,7,32.73,4.675714285714285
7,10,7,17,37.98,2.2341176470588233
7,10,8,10,21.14,2.114
7,10,9,2,1.92,0.96
7,11,0,6,70.05,11.674999999999999
7,11,1,11,117.6,10.69090909090909
7,11,2,14,147.16,10.51142857142857
7,11,3,17,137.09,8.064117647058824
7,11,4,12,68.45,5.704166666666667
7,11,5,17,76.83,4.5194117647058825
7,11,6,6,18.77,3.1283333333333334
7,11,7,1,2.46,2.46
7,11,8,17,39.47,2.321764705882353
7,11,9,6,12.05,2.0083333333333333
7,21,0,17,147.1,8.652941176470588
7,21,1,15,114.76,7.650666666666667
7,21,2,12,91.04,7.586666666666667
7,21,3,13,89.78,6.906153846153846
7,21,4,12,77.02,6.418333333333333
7,21,5,15,95.34,6.356
7,21,6,16,79.2,4.95
7,21,7,8,38.81,4.85125
7,21,8,12,44.19,3.6824999999999997
7,21,9,15,27.76,1.8506666666666667
7,32,0,15,108.17,7.211333333333333
7,32,1,6,42.21,7.035
7,32,2,11,72.16,6.56
7,32,3,18,105.55,5.863888888888889
7,32,4,16,85.87,5.366875
7,32,5,17,90.26,5.3094117647058825
7,32,6,17,78.64,4.625882352941177
7,32,7,15,45.1,3.006666666666667
7,32,8,16,43.05,2.690625
7,32,9,20,47.47,2.3735
7,39,0,7,64.88,9.268571428571429
7,39,1,12,104.49,8.7075
7,39,2,20,164.85,8.2425
7,39,3,4,28.41,7.1025
7,39,4,11,75.35,6.85
7,39,5,8,51.69,6.46125
7,39,6,7,33.14,4.734285714285714
7,39,7,19,76.01,4.000526315789474
7,39,8,2,5.62,2.81
7,39,9,4,3.58,0.895
7,46,0,5,35.98,7.196
7,46,1,8,55.69,6.96125
7,46,2,5,34.35,6.87
7,46,3,6,37.43,6.238333333333333
7,46,4,2,7.47,3.735
7,46,5,1,3.33,3.33
7,46,6,12,20.59,1.7158333333333333
7,46,7,1,1.0,1.0
7,46,8,2,1.58,0.79
7,46,9,3,1.62,0.54
7,77,0,9,77.74,8.637777777777778
7,77,1,20,169.35,8.4675
7,77,2,17,135.03,7.942941176470589
7,77,3,20,145.05,7.2525
7,77,4,13,88.89,6.837692307692308
7,77,5,15,96.39,6.426
7,77,6,4,14.2,3.55
7,77,7,8,16.73,2.09125
7,77,8,16,12.56,0.785
7,77,9,2,0.99,0.495
7,85,0,20,24.0,1.2
7,85,1,16,18.98,1.18625
7,85,2,11,11.48,1.0436363636363637
7,85,3,20,17.71,0.8855000000000001
7,85,4,3,2.5,0.8333333333333334
7,85,5,5,3.32,0.6639999999999999
7,85,6,13,8.15,0.6269230769230769
7,85,7,1,0.58,0.58
7,85,8,11,3.92,0.3563636363636364
7,85,9,11,2.42,0.22
7,94,0,2,12.92,6.46
7,94,1,17,101.55,5.973529411764706
7,94,2,8,37.69,4.71125
7,94,3,1,4.62,4.62
7,94,4,5,22.2,4.4399999999999995
7,94,5,15,63.29,4.219333333333333
7,94,6,3,5.47,1.8233333333333333
7,94,7,19,31.97,1.6826315789473683
7,94,8,6,7.95,1.325
7,94,9,9,4.22,0.46888888888888886
10,7,0,20,108.31,5.4155
10,7,1,9,47.12,5.235555555555555
10,7,2,9,36.85,4.094444444444445
10,7,3,1,4.05,4.05
10,7,4,4,15.97,3.9925
10,7,5,13,42.21,3.246923076923077
10,7,6,3,6.11,2.0366666666666666
10,7,7,1,1.39,1.39
10,7,8,8,8.47,1.05875
10,7,9,4,1.77,0.4425
10,11,0,2,11.63,5.815
10,11,1,7,33.97,4.852857142857142
10,11,2,7,32.02,4.574285714285715
10,11,3,4,17.76,4.44
10,11,4,18,77.47,4.303888888888888
10,11,5,17,66.7,3.923529411764706
10,11,6,1,3.92,3.92
10,11,7,15,46.81,3.1206666666666667
10,11,8,14,41.2,2.942857142857143
10,11,9,16,41.1,2.56875
10,21,0,17,67.31,3.9594117647058824
10,21,1,1,3.37,3.37
10,21,2,10,28.92,2.8920000000000003
10,21,3,19,49.18,2.588421052631579
10,21,4,4,10.31,2.5775
10,21,5,16,31.92,1.995
10,21,6,2,3.57,1.785
10,21,7,12,16.59,1.3825
10,21,8,10,9.48,0.9480000000000001
10,21,9,14,7.9,0.5642857142857143
10,32,0,11,42.14,3.830909090909091
10,32,1,12,29.41,2.450833333333333
10,32,2,19,44.25,2.3289473684210527
10,32,3,12,23.4,1.95
10,32,4,1,1.83,1.83
10,32,5,4,6.64,1.66
10,32,6,3,4.39,1.4633333333333332
10,32,7,16,21.01,1.313125
10,32,8,15,15.26,1.0173333333333334
10,32,9,4,2.74,0.685
10,39,0,14,65.96,4.711428571428571
10,39,1,17,74.64,4.390588235294118
10,39,2,16,63.39,3.961875
10,39,3,7,24.87,3.552857142857143
10,39,4,1,3.19,3.19
10,39,5,6,15.4,2.566666666666667
10,39,6,10,21.11,2.1109999999999998
10,39,7,16,25.73,1.608125
10,39,8,12,18.03,1.5025000000000002
10,39,9,15,13.29,0.8859999999999999
10,46,0,3,3.91,1.3033333333333335
10,46,1,14,18.0,1.2857142857142858
10,46,2,3,2.58,0.86
10,46,3,9,7.27,0.8077777777777777
10,46,4,11,7.23,0.6572727272727273
10,46,5,10,5.91,0.591
10,46,6,12,3.58,0.29833333333333334
10,46,7,18,4.63,0.25722222222222224
10,46,8,2,0.47,0.235
10,46,9,19,3.58,0.18842105263157896
10,77,0,12,60.83,5.069166666666667
10,77,1,19,90.03,4.738421052631579
10,77,2,5,17.91,3.582
10,77,3,6,18.54,3.09
10,77,4,15,44.53,2.9686666666666666
10,77,5,8,21.93,2.74125
10,77,6,17,34.35,2.0205882352941176
10,77,7,17,31.25,1.838235294117647
10,77,8,17,30.34,1.7847058823529411
10,77,9,14,11.86,0.8471428571428571
10,85,0,13,98.65,7.588461538461539
10,85,1,1,7.0,7.0
10,85,2,3,19.8,6.6000000000000005
10,85,3,14,85.95,6.139285714285714
10,85,4,8,37.77,4.72125
10,85,5,2,8.61,4.305
10,85,6,6,21.42,3.5700000000000003
10,85,7,16,52.83,3.301875
10,85,8,18,55.08,3.06
10,85,9,13,31.56,2.4276923076923076
10,94,0,13,28.17,2.166923076923077
10,94,1,7,13.79,1.97
10,94,2,7,11.48,1.6400000000000001
10,94,3,17,27.23,1.601764705882353
10,94,4,15,22.06,1.4706666666666666
10,94,5,7,6.61,0.9442857142857143
10,94,6,4,3.67,0.9175
10,94,7,20,18.18,0.909
10,94,8,1,0.75,0.75
10,94,9,4,0.5,0.125
11,7,0,16,152.4,9.525
11,7,1,18,163.91,9.106111111111112
11,7,2,15,127.42,8.494666666666667
11,7,3,19,133.06,7.003157894736842
11,7,4,17,116.35,6.844117647058823
11,7,5,16,103.57,6.473125
11,7,6,14,82.57,5.897857142857142
11,7,7,3,13.24,4.413333333333333
11,7,8,7,24.91,3.5585714285714287
11,7,9,5,2.82,0.564
11,10,0,16,97.4,6.0875
11,10,1,3,15.05,5.016666666666667
11,10,2,15,67.76,4.517333333333334
11,10,3,3,12.38,4.126666666666667
11,10,4,17,53.74,3.1611764705882353
11,10,5,11,34.7,3.1545454545454548
11,10,6,16,42.66,2.66625
11,10,7,13,24.31,1.8699999999999999
11,10,8,12,16.28,1.3566666666666667
11,10,9,5,3.01,0.602
11,21,0,18,38.98,2.1655555555555552
11,21,1,18,32.91,1.8283333333333331
11,21,2,10,13.11,1.311
11,21,3,5,6.38,1.276
11,21,4,18,22.26,1.2366666666666668
11,21,5,19,22.36,1.176842105263158
11,21,6,1,0.99,0.99
11,21,7,11,9.24,0.84
11,21,8,10,2.88,0.288
11,21,9,5,0.63,0.126
11,32,0,8,32.77,4.09625
11,32,1,17,62.52,3.6776470588235295
11,32,2,5,17.35,3.47
11,32,3,10,28.73,2.873
11,32,4,13,30.07,2.313076923076923
11,32,5,3,6.82,2.2733333333333334
11,32,6,7,12.52,1.7885714285714285
11,32,7,3,4.34,1.4466666666666665
11,32,8,18,20.37,1.1316666666666668
11,32,9,9,3.83,0.4255555555555556
11,39,0,15,36.42,2.428
