fromnode,tonode,clientID,a,budget,clientRatio
0,2,0,19,112.31,5.911052631578947
0,2,1,16,88.04,5.5025
0,2,2,19,66.58,3.504210526315789
0,2,3,12,29.66,2.4716666666666667
0,2,4,2,0.58,0.29
0,4,0,14,33.79,2.4135714285714287
0,4,1,7,13.69,1.9557142857142857
0,4,2,18,33.02,1.8344444444444445
0,4,3,7,10.73,1.532857142857143
0,4,4,1,0.8,0.8
0,10,0,14,58.87,4.205
0,10,1,20,72.27,3.6134999999999997
0,10,2,9,31.5,3.5
0,10,3,3,6.02,2.0066666666666664
0,10,4,14,26.24,1.874285714285714
0,11,0,7,8.68,1.24
0,11,1,7,7.41,1.0585714285714285
0,11,2,15,15.85,1.0566666666666666
0,11,3,2,1.8,0.9
0,11,4,10,1.98,0.198
0,12,0,17,48.6,2.8588235294117648
0,12,1,1,1.9,1.9
0,12,2,8,14.45,1.80625
0,12,3,7,10.93,1.5614285714285714
0,12,4,12,17.8,1.4833333333333334
0,18,0,10,14.39,1.439
0,18,1,20,26.64,1.332
0,18,2,10,7.55,0.755
0,18,3,17,7.74,0.45529411764705885
0,18,4,4,0.99,0.2475
0,24,0,5,7.39,1.478
0,24,1,11,15.25,1.3863636363636365
0,24,2,13,15.8,1.2153846153846155
0,24,3,6,0.82,0.13666666666666666
0,24,4,17,2.13,0.1252941176470588
0,25,0,20,6.28,0.314
0,25,1,14,4.23,0.30214285714285716
0,25,2,12,2.39,0.1991666666666667
0,25,3,13,2.04,0.15692307692307692
0,25,4,16,0.73,0.045625
0,33,0,3,20.43,6.81
0,33,1,13,79.41,6.108461538461539
0,33,2,15,53.47,3.5646666666666667
0,33,3,15,31.39,2.0926666666666667
0,33,4,13,13.05,1.0038461538461538
0,34,0,14,6.87,0.4907142857142857
0,34,1,7,2.75,0.39285714285714285
0,34,2,10,3.73,0.373
0,34,3,9,2.22,0.2466666666666667
0,34,4,17,3.97,0.2335294117647059
0,40,0,19,26.38,1.388421052631579
0,40,1,15,9.16,0.6106666666666667
0,40,2,7,3.43,0.49000000000000005
0,40,3,18,4.89,0.27166666666666667
0,40,4,6,0.59,0.09833333333333333
0,47,0,14,47.12,3.3657142857142857
0,47,1,14,31.81,2.2721428571428572
0,47,2,9,20.15,2.238888888888889
0,47,3,16,29.67,1.854375
0,47,4,17,17.51,1.03
0,52,0,6,21.23,3.5383333333333336
0,52,1,13,24.45,1.8807692307692307
0,52,2,20,29.19,1.4595
0,52,3,15,19.13,1.2753333333333332
0,52,4,20,21.49,1.0745
0,60,0,13,50.82,3.9092307692307693
0,60,1,6,22.57,3.7616666666666667
0,60,2,10,23.13,2.3129999999999997
0,60,3,20,37.76,1.888
0,60,4,2,1.72,0.86
0,62,0,2,4.01,2.005
0,62,1,16,29.91,1.869375
0,62,2,20,34.04,1.702
0,62,3,4,6.04,1.51
0,62,4,12,10.11,0.8424999999999999
0,68,0,5,20.34,4.068
0,68,1,17,37.3,2.1941176470588233
0,68,2,12,19.92,1.6600000000000001
0,68,3,16,18.02,1.12625
0,68,4,20,4.65,0.2325
0,69,0,4,11.45,2.8625
0,69,1,5,13.68,2.7359999999999998
0,69,2,2,5.21,2.605
0,69,3,8,19.64,2.455
0,69,4,5,1.5,0.3
0,70,0,9,13.99,1.5544444444444445
0,70,1,15,18.8,1.2533333333333334
0,70,2,3,3.29,1.0966666666666667
0,70,3,3,1.0,0.3333333333333333
0,70,4,18,4.97,0.2761111111111111
0,72,0,7,2.24,0.32
0,72,1,5,1.44,0.288
0,72,2,1,0.28,0.28
0,72,3,15,2.73,0.182
0,72,4,15,2.62,0.17466666666666666
0,73,0,10,101.71,10.171
0,73,1,9,46.6,5.177777777777778
0,73,2,15,73.12,4.874666666666667
0,73,3,10,40.08,4.008
0,73,4,19,19.96,1.0505263157894738
0,75,0,16,13.64,0.8525
0,75,1,9,5.22,0.58
0,75,2,3,1.58,0.5266666666666667
0,75,3,2,0.45,0.225
0,75,4,12,1.59,0.1325
0,84,0,18,139.08,7.7266666666666675
0,84,1,7,51.01,7.2871428571428565
0,84,2,20,133.54,6.677
0,84,3,6,22.27,3.7116666666666664
0,84,4,2,1.84,0.92
0,96,0,11,12.87,1.17
0,96,1,6,5.86,0.9766666666666667
0,96,2,16,13.76,0.86
0,96,3,5,3.19,0.638
0,96,4,4,2.23,0.5575
0,97,0,17,81.91,4.818235294117647
0,97,1,6,16.07,2.6783333333333332
0,97,2,5,12.96,2.592
0,97,3,5,5.32,1.064
0,97,4,5,2.73,0.546
2,0,0,13,74.6,5.738461538461538
2,0,1,6,32.81,5.468333333333334
2,0,2,8,40.37,5.04625
2,0,3,8,33.0,4.125
2,0,4,5,15.77,3.154
2,4,0,11,60.08,5.461818181818182
2,4,1,13,70.2,5.4
2,4,2,1,5.04,5.04
2,4,3,17,49.97,2.9394117647058824
2,4,4,19,49.57,2.6089473684210525
2,10,0,6,23.75,3.9583333333333335
2,10,1,18,59.49,3.305
2,10,2,5,14.79,2.9579999999999997
2,10,3,17,39.32,2.3129411764705883
2,10,4,12,14.68,1.2233333333333334
2,11,0,16,105.7,6.60625
2,11,1,6,36.23,6.038333333333333
2,11,2,4,22.86,5.715
2,11,3,5,17.59,3.518
2,11,4,2,0.89,0.445
2,12,0,19,75.7,3.9842105263157896
2,12,1,12,41.77,3.4808333333333334
2,12,2,2,6.38,3.19
2,12,3,14,20.44,1.4600000000000002
2,12,4,18,13.94,0.7744444444444444
