fromnode,tonode,clientID,a,budget,clientRatio
2,8,0,5,41.64,8.328
2,8,1,1,7.62,7.62
2,8,2,3,22.55,7.516666666666667
2,8,3,20,144.89,7.2444999999999995
2,8,4,14,101.34,7.238571428571428
2,8,5,10,71.32,7.132
2,8,6,18,127.28,7.071111111111112
2,8,7,1,6.98,6.98
2,8,8,6,41.77,6.961666666666667
2,8,9,10,67.5,6.75
2,8,10,9,60.75,6.75
2,8,11,5,32.74,6.548
2,8,12,9,58.21,6.467777777777778
2,8,13,10,62.25,6.225
2,8,14,2,12.02,6.01
2,8,15,19,113.71,5.984736842105263
2,8,16,16,95.24,5.9525
2,8,17,7,37.97,5.424285714285714
2,8,18,10,53.6,5.36
2,8,19,15,80.32,5.354666666666666
2,8,20,14,71.89,5.135
2,8,21,13,61.59,4.737692307692308
2,8,22,9,40.44,4.493333333333333
2,8,23,13,57.07,4.39
2,8,24,13,54.24,4.172307692307692
2,8,25,14,55.33,3.952142857142857
2,8,26,12,45.94,3.828333333333333
2,8,27,18,57.99,3.2216666666666667
2,8,28,20,60.77,3.0385
2,8,29,4,11.95,2.9875
2,8,30,10,29.13,2.913
2,8,31,19,55.19,2.904736842105263
2,8,32,8,22.24,2.78
2,8,33,8,22.12,2.765
2,8,34,6,16.0,2.6666666666666665
2,8,35,15,38.23,2.5486666666666666
2,8,36,6,13.9,2.316666666666667
2,8,37,2,4.23,2.115
2,8,38,9,18.47,2.052222222222222
2,8,39,18,34.68,1.9266666666666667
2,8,40,17,32.27,1.8982352941176472
2,8,41,7,11.59,1.6557142857142857
2,8,42,11,12.58,1.1436363636363636
2,8,43,9,9.45,1.0499999999999998
2,8,44,12,12.35,1.0291666666666666
2,8,45,2,1.97,0.985
2,8,46,7,6.07,0.8671428571428572
2,8,47,3,2.6,0.8666666666666667
2,8,48,1,0.68,0.68
2,8,49,11,5.28,0.48000000000000004
2,11,0,12,102.86,8.571666666666667
2,11,1,9,74.52,8.28
2,11,2,13,107.05,8.234615384615385
2,11,3,13,103.96,7.996923076923077
2,11,4,19,147.59,7.767894736842106
2,11,5,7,54.05,7.721428571428571
2,11,6,2,15.39,7.695
2,11,7,2,15.05,7.525
2,11,8,3,22.29,7.43
2,11,9,14,100.81,7.200714285714286
2,11,10,11,77.74,7.0672727272727265
2,11,11,16,111.05,6.940625
2,11,12,20,119.1,5.955
2,11,13,9,52.64,5.848888888888889
2,11,14,14,80.09,5.720714285714286
2,11,15,5,26.74,5.348
2,11,16,13,68.7,5.2846153846153845
2,11,17,6,31.55,5.258333333333334
2,11,18,15,75.61,5.040666666666667
2,11,19,11,55.09,5.008181818181819
2,11,20,8,37.45,4.68125
2,11,21,2,8.84,4.42
2,11,22,18,79.06,4.392222222222222
2,11,23,7,30.0,4.285714285714286
2,11,24,14,56.05,4.003571428571428
2,11,25,8,31.72,3.965
2,11,26,3,11.68,3.893333333333333
2,11,27,7,26.89,3.8414285714285716
2,11,28,8,30.29,3.78625
2,11,29,19,69.71,3.6689473684210525
2,11,30,1,3.34,3.34
2,11,31,9,28.23,3.1366666666666667
2,11,32,6,18.73,3.1216666666666666
2,11,33,6,18.46,3.0766666666666667
2,11,34,8,23.97,2.99625
2,11,35,3,8.29,2.763333333333333
2,11,36,17,46.93,2.760588235294118
2,11,37,2,4.89,2.445
2,11,38,17,36.04,2.12
2,11,39,16,30.28,1.8925
2,11,40,15,26.14,1.7426666666666668
2,11,41,9,13.62,1.5133333333333332
2,11,42,10,14.7,1.47
2,11,43,20,27.94,1.397
2,11,44,2,2.71,1.355
2,11,45,7,8.97,1.2814285714285716
2,11,46,19,21.76,1.145263157894737
2,11,47,2,1.6,0.8
2,11,48,7,4.98,0.7114285714285715
2,11,49,16,10.37,0.648125
2,13,0,6,58.38,9.73
2,13,1,7,63.91,9.129999999999999
2,13,2,4,36.27,9.0675
2,13,3,16,145.0,9.0625
2,13,4,18,162.7,9.038888888888888
2,13,5,20,179.81,8.9905
2,13,6,17,152.42,8.965882352941176
2,13,7,13,113.21,8.708461538461538
2,13,8,16,135.94,8.49625
2,13,9,14,117.9,8.421428571428573
2,13,10,10,83.28,8.328
2,13,11,7,55.66,7.951428571428571
2,13,12,7,54.96,7.851428571428571
2,13,13,17,133.39,7.846470588235293
2,13,14,16,125.45,7.840625
2,13,15,15,117.07,7.804666666666666
2,13,16,18,138.97,7.720555555555555
2,13,17,3,22.99,7.663333333333333
2,13,18,1,7.12,7.12
2,13,19,2,13.96,6.98
2,13,20,1,6.8,6.8
2,13,21,1,6.53,6.53
2,13,22,7,44.99,6.427142857142857
2,13,23,20,124.84,6.242
2,13,24,1,6.17,6.17
2,13,25,9,55.38,6.153333333333333
2,13,26,4,22.22,5.555
2,13,27,3,15.98,5.326666666666667
2,13,28,12,62.98,5.248333333333333
2,13,29,4,20.1,5.025
2,13,30,20,99.61,4.9805
2,13,31,18,84.46,4.692222222222222
2,13,32,16,70.33,4.395625
2,13,33,14,60.67,4.333571428571429
2,13,34,10,40.75,4.075
2,13,35,20,70.52,3.526
2,13,36,5,17.44,3.4880000000000004
2,13,37,19,62.5,3.289473684210526
2,13,38,11,31.28,2.8436363636363637
2,13,39,12,30.78,2.565
2,13,40,6,12.39,2.065
2,13,41,18,35.64,1.98
2,13,42,7,13.5,1.9285714285714286
2,13,43,9,13.43,1.4922222222222221
2,13,44,13,16.84,1.2953846153846154
2,13,45,3,3.6,1.2
2,13,46,15,15.43,1.0286666666666666
2,13,47,18,16.21,0.9005555555555556
2,13,48,5,3.93,0.786
2,13,49,15,9.67,0.6446666666666666
2,19,0,19,114.22,6.011578947368421
2,19,1,19,113.61,5.979473684210526
2,19,2,15,88.54,5.902666666666667
2,19,3,5,28.76,5.752000000000001
2,19,4,10,55.33,5.5329999999999995
2,19,5,15,82.02,5.468
2,19,6,8,43.64,5.455
2,19,7,16,86.89,5.430625
2,19,8,10,53.77,5.377000000000001
2,19,9,13,69.73,5.363846153846154
2,19,10,10,51.99,5.199
2,19,11,3,14.7,4.8999999999999995
2,19,12,3,13.98,4.66
2,19,13,8,36.61,4.57625
2,19,14,18,78.96,4.386666666666667
2,19,15,19,79.78,4.198947368421052
2,19,16,16,66.69,4.168125
2,19,17,12,49.99,4.1658333333333335
2,19,18,18,69.94,3.8855555555555554
2,19,19,13,50.24,3.8646153846153846
2,19,20,8,30.67,3.83375
2,19,21,18,68.68,3.815555555555556
2,19,22,3,11.29,3.763333333333333
2,19,23,12,45.02,3.751666666666667
2,19,24,14,51.25,3.6607142857142856
2,19,25,5,16.07,3.214
2,19,26,13,41.41,3.1853846153846153
2,19,27,9,27.47,3.052222222222222
2,19,28,18,52.34,2.907777777777778
2,19,29,12,31.1,2.591666666666667
2,19,30,6,15.33,2.555
2,19,31,20,46.95,2.3475
2,19,32,6,12.95,2.158333333333333
2,19,33,12,25.69,2.1408333333333336
2,19,34,8,16.34,2.0425
2,19,35,11,20.81,1.8918181818181816
2,19,36,18,31.81,1.7672222222222222
2,19,37,17,28.37,1.6688235294117648
2,19,38,4,5.75,1.4375
2,19,39,12,16.68,1.39
2,19,40,9,11.8,1.3111111111111111
2,19,41,20,25.5,1.275
2,19,42,4,4.97,1.2425
2,19,43,4,4.65,1.1625
2,19,44,3,3.32,1.1066666666666667
2,19,45,13,13.78,1.06
2,19,46,11,11.18,1.0163636363636364
2,19,47,3,2.07,0.69
2,19,48,8,5.15,0.64375
2,19,49,20,7.18,0.359
2,30,0,15,62.19,4.146
2,30,1,14,55.59,3.970714285714286
2,30,2,12,46.48,3.873333333333333
