fromnode,tonode,clientID,a,budget,clientRatio
1,4,0,16,56.62,3.53875
1,4,1,16,40.55,2.534375
1,4,2,7,14.44,2.0628571428571427
1,4,3,6,1.87,0.3116666666666667
1,4,4,19,5.77,0.3036842105263158
1,5,0,8,29.93,3.74125
1,5,1,5,12.13,2.426
1,5,2,13,22.65,1.7423076923076921
1,5,3,16,22.24,1.39
1,5,4,12,3.89,0.32416666666666666
1,9,0,8,49.5,6.1875
1,9,1,10,43.05,4.305
1,9,2,5,15.26,3.052
1,9,3,9,27.46,3.051111111111111
1,9,4,20,51.03,2.5515
1,17,0,10,14.12,1.412
1,17,1,18,21.65,1.2027777777777777
1,17,2,8,6.96,0.87
1,17,3,5,2.89,0.5780000000000001
1,17,4,19,2.12,0.11157894736842106
1,20,0,8,27.85,3.48125
1,20,1,19,23.96,1.2610526315789474
1,20,2,17,11.59,0.6817647058823529
1,20,3,16,5.87,0.366875
1,20,4,8,2.16,0.27
1,26,0,19,151.35,7.96578947368421
1,26,1,18,140.29,7.793888888888889
1,26,2,20,112.89,5.6445
1,26,3,16,44.26,2.76625
1,26,4,3,4.63,1.5433333333333332
1,31,0,14,32.58,2.327142857142857
1,31,1,7,15.92,2.2742857142857145
1,31,2,4,4.44,1.11
1,31,3,15,9.9,0.66
1,31,4,20,8.8,0.44000000000000006
1,35,0,6,18.71,3.1183333333333336
1,35,1,4,4.7,1.175
1,35,2,17,14.24,0.8376470588235294
1,35,3,10,7.86,0.786
1,35,4,9,6.34,0.7044444444444444
1,41,0,16,44.1,2.75625
1,41,1,1,1.98,1.98
1,41,2,11,17.73,1.6118181818181818
1,41,3,2,2.53,1.265
1,41,4,11,10.58,0.9618181818181818
1,45,0,8,20.37,2.54625
1,45,1,16,37.45,2.340625
1,45,2,9,16.55,1.838888888888889
1,45,3,9,14.43,1.6033333333333333
1,45,4,19,12.43,0.6542105263157895
1,46,0,15,77.4,5.16
1,46,1,20,59.47,2.9735
1,46,2,6,17.5,2.9166666666666665
1,46,3,5,12.69,2.538
1,46,4,19,40.78,2.146315789473684
1,48,0,4,21.98,5.495
1,48,1,14,66.3,4.735714285714286
1,48,2,6,19.59,3.265
1,48,3,13,37.58,2.8907692307692305
1,48,4,1,2.61,2.61
1,53,0,14,134.72,9.622857142857143
1,53,1,20,116.88,5.843999999999999
1,53,2,3,6.85,2.283333333333333
1,53,3,16,34.13,2.133125
1,53,4,3,3.26,1.0866666666666667
1,54,0,17,54.49,3.205294117647059
1,54,1,9,28.49,3.1655555555555552
1,54,2,5,13.16,2.632
1,54,3,15,23.5,1.5666666666666667
1,54,4,15,19.45,1.2966666666666666
1,59,0,4,18.87,4.7175
1,59,1,7,22.51,3.2157142857142857
1,59,2,11,34.16,3.105454545454545
1,59,3,19,55.09,2.8994736842105264
1,59,4,16,5.01,0.313125
1,61,0,4,16.93,4.2325
1,61,1,14,51.72,3.6942857142857144
1,61,2,18,60.21,3.345
1,61,3,8,25.15,3.14375
1,61,4,3,1.09,0.36333333333333334
1,62,0,7,28.48,4.0685714285714285
1,62,1,20,35.03,1.7515
1,62,2,10,8.09,0.8089999999999999
1,62,3,16,11.59,0.724375
1,62,4,6,2.88,0.48
1,66,0,10,61.15,6.115
1,66,1,15,89.32,5.954666666666666
1,66,2,17,85.49,5.028823529411764
1,66,3,4,19.11,4.7775
1,66,4,7,21.58,3.0828571428571427
1,73,0,15,121.7,8.113333333333333
1,73,1,20,103.49,5.1745
1,73,2,20,93.35,4.6674999999999995
1,73,3,1,2.89,2.89
1,73,4,18,51.77,2.8761111111111113
1,77,0,13,11.28,0.8676923076923077
1,77,1,14,11.16,0.7971428571428572
1,77,2,12,5.69,0.4741666666666667
1,77,3,2,0.74,0.37
1,77,4,7,0.74,0.10571428571428572
1,83,0,17,127.33,7.49
1,83,1,7,37.02,5.288571428571429
1,83,2,10,43.23,4.3229999999999995
1,83,3,10,40.09,4.009
1,83,4,13,49.55,3.8115384615384613
1,91,0,15,72.68,4.8453333333333335
1,91,1,18,74.22,4.123333333333333
1,91,2,9,25.55,2.838888888888889
1,91,3,19,53.66,2.8242105263157895
1,91,4,11,23.27,2.1154545454545453
1,98,0,6,37.48,6.246666666666666
1,98,1,13,76.85,5.911538461538461
1,98,2,14,66.24,4.731428571428571
1,98,3,3,11.86,3.953333333333333
1,98,4,10,3.6,0.36
1,99,0,3,4.14,1.38
1,99,1,11,13.47,1.2245454545454546
1,99,2,20,14.68,0.734
1,99,3,6,3.7,0.6166666666666667
1,99,4,20,8.06,0.403
4,1,0,3,12.18,4.06
4,1,1,15,58.68,3.912
4,1,2,18,61.26,3.4033333333333333
4,1,3,7,17.5,2.5
4,1,4,2,2.14,1.07
4,5,0,11,6.89,0.6263636363636363
4,5,1,19,10.51,0.5531578947368421
4,5,2,7,1.83,0.26142857142857145
4,5,3,19,3.03,0.1594736842105263
4,5,4,19,0.75,0.039473684210526314
4,9,0,6,10.53,1.755
4,9,1,4,5.58,1.395
4,9,2,19,16.69,0.878421052631579
4,9,3,13,10.26,0.7892307692307692
4,9,4,19,3.76,0.19789473684210526
4,17,0,12,21.78,1.8150000000000002
4,17,1,1,1.33,1.33
4,17,2,15,16.19,1.0793333333333335
4,17,3,18,17.34,0.9633333333333334
4,17,4,12,2.72,0.22666666666666668
4,20,0,15,44.17,2.944666666666667
4,20,1,15,32.16,2.1439999999999997
4,20,2,20,28.27,1.4135
4,20,3,6,6.8,1.1333333333333333
4,20,4,12,3.48,0.29
4,26,0,11,46.13,4.193636363636364
4,26,1,14,50.86,3.632857142857143
4,26,2,17,35.75,2.1029411764705883
4,26,3,7,4.08,0.5828571428571429
4,26,4,5,1.75,0.35
