fromnode,tonode,clientID,a,budget,clientRatio
1,3,0,12,8.05,0.6708333333333334
1,3,1,15,9.83,0.6553333333333333
1,3,2,8,4.43,0.55375
1,3,3,20,4.76,0.238
1,3,4,17,0.96,0.05647058823529411
1,6,0,16,110.02,6.87625
1,6,1,13,57.5,4.423076923076923
1,6,2,7,23.79,3.3985714285714286
1,6,3,19,41.77,2.1984210526315793
1,6,4,6,7.02,1.17
1,13,0,6,4.0,0.6666666666666666
1,13,1,20,6.77,0.33849999999999997
1,13,2,13,1.82,0.14
1,13,3,3,0.38,0.12666666666666668
1,13,4,5,0.15,0.03
1,14,0,7,3.87,0.5528571428571428
1,14,1,6,3.03,0.505
1,14,2,7,2.24,0.32
1,14,3,10,1.96,0.196
1,14,4,1,0.14,0.14
1,20,0,7,24.29,3.4699999999999998
1,20,1,12,18.86,1.5716666666666665
1,20,2,13,15.23,1.1715384615384616
1,20,3,5,5.26,1.052
1,20,4,7,5.38,0.7685714285714286
1,27,0,12,70.16,5.846666666666667
1,27,1,20,97.82,4.891
1,27,2,20,85.34,4.267
1,27,3,11,25.65,2.3318181818181816
1,27,4,11,8.05,0.7318181818181819
1,31,0,1,2.28,2.28
1,31,1,12,24.46,2.0383333333333336
1,31,2,16,27.15,1.696875
1,31,3,6,7.21,1.2016666666666667
1,31,4,6,1.36,0.22666666666666668
1,32,0,19,76.09,4.004736842105263
1,32,1,6,18.11,3.018333333333333
1,32,2,1,2.68,2.68
1,32,3,14,25.9,1.8499999999999999
1,32,4,15,6.01,0.40066666666666667
1,45,0,8,25.44,3.18
1,45,1,12,36.71,3.0591666666666666
1,45,2,9,24.08,2.6755555555555555
1,45,3,15,18.96,1.264
1,45,4,7,3.68,0.5257142857142857
1,47,0,12,49.53,4.1275
1,47,1,17,50.79,2.9876470588235295
1,47,2,4,11.57,2.8925
1,47,3,2,4.35,2.175
1,47,4,3,3.44,1.1466666666666667
1,48,0,10,56.47,5.647
1,48,1,3,10.91,3.6366666666666667
1,48,2,5,10.38,2.076
1,48,3,11,20.81,1.8918181818181816
1,48,4,18,13.09,0.7272222222222222
1,59,0,3,14.5,4.833333333333333
1,59,1,18,81.65,4.536111111111111
1,59,2,6,21.48,3.58
1,59,3,20,36.23,1.8114999999999999
1,59,4,2,2.62,1.31
1,60,0,5,28.26,5.652
1,60,1,11,53.49,4.862727272727273
1,60,2,2,9.32,4.66
1,60,3,9,24.73,2.747777777777778
1,60,4,14,14.49,1.035
1,67,0,19,102.9,5.415789473684211
1,67,1,2,9.68,4.84
1,67,2,14,31.71,2.265
1,67,3,10,9.99,0.999
1,67,4,14,11.34,0.8099999999999999
1,69,0,20,96.46,4.8229999999999995
1,69,1,16,63.06,3.94125
1,69,2,11,30.9,2.809090909090909
1,69,3,10,27.61,2.761
1,69,4,17,45.42,2.671764705882353
1,73,0,18,207.23,11.512777777777778
1,73,1,16,167.28,10.455
1,73,2,9,57.61,6.401111111111111
1,73,3,5,8.86,1.7719999999999998
1,73,4,6,9.02,1.5033333333333332
1,79,0,18,195.65,10.869444444444445
1,79,1,2,19.16,9.58
1,79,2,12,105.64,8.803333333333333
1,79,3,12,86.23,7.185833333333334
1,79,4,12,15.03,1.2525
1,82,0,10,93.94,9.394
1,82,1,19,159.71,8.40578947368421
1,82,2,9,74.25,8.25
1,82,3,9,68.7,7.633333333333334
1,82,4,11,71.55,6.504545454545454
1,83,0,17,92.39,5.434705882352941
1,83,1,16,74.28,4.6425
1,83,2,9,35.82,3.98
1,83,3,12,36.87,3.0725
1,83,4,9,26.09,2.898888888888889
1,88,0,15,47.27,3.1513333333333335
1,88,1,6,16.93,2.8216666666666668
1,88,2,12,28.96,2.4133333333333336
1,88,3,11,19.06,1.7327272727272727
1,88,4,14,16.98,1.2128571428571429
1,89,0,17,177.86,10.462352941176471
1,89,1,7,62.95,8.992857142857144
1,89,2,3,23.39,7.796666666666667
1,89,3,16,53.16,3.3225
1,89,4,14,30.6,2.185714285714286
1,93,0,18,151.65,8.425
1,93,1,9,70.78,7.864444444444445
1,93,2,19,109.44,5.76
1,93,3,14,49.75,3.5535714285714284
1,93,4,1,2.45,2.45
1,94,0,2,12.44,6.22
1,94,1,6,24.4,4.066666666666666
1,94,2,19,55.47,2.9194736842105264
1,94,3,6,9.46,1.5766666666666669
1,94,4,8,10.04,1.255
1,97,0,6,17.56,2.9266666666666663
1,97,1,15,32.89,2.1926666666666668
1,97,2,5,4.26,0.852
1,97,3,20,12.69,0.6345
1,97,4,18,7.77,0.43166666666666664
3,1,0,13,10.36,0.7969230769230768
3,1,1,14,10.19,0.7278571428571429
3,1,2,18,6.0,0.3333333333333333
3,1,3,7,1.57,0.22428571428571428
3,1,4,12,0.41,0.034166666666666665
3,6,0,12,71.25,5.9375
3,6,1,2,8.17,4.085
3,6,2,18,68.87,3.8261111111111115
3,6,3,19,43.92,2.311578947368421
3,6,4,10,9.42,0.942
3,13,0,19,16.09,0.8468421052631578
3,13,1,6,4.74,0.79
3,13,2,19,12.2,0.6421052631578947
3,13,3,12,7.57,0.6308333333333334
3,13,4,14,7.82,0.5585714285714286
3,14,0,7,6.11,0.8728571428571429
3,14,1,11,5.77,0.5245454545454545
3,14,2,20,10.04,0.502
3,14,3,1,0.37,0.37
3,14,4,20,2.29,0.1145
3,20,0,14,44.28,3.162857142857143
3,20,1,11,22.93,2.0845454545454545
3,20,2,13,17.18,1.3215384615384616
3,20,3,19,24.64,1.296842105263158
3,20,4,16,16.55,1.034375
3,27,0,9,43.55,4.838888888888889
3,27,1,6,23.65,3.9416666666666664
3,27,2,10,33.26,3.3259999999999996
3,27,3,10,32.98,3.2979999999999996
3,27,4,14,5.31,0.3792857142857143
3,31,0,20,40.13,2.0065
3,31,1,5,8.69,1.738
3,31,2,8,5.36,0.67
3,31,3,10,3.7,0.37
3,31,4,1,0.33,0.33
3,32,0,16,59.33,3.708125
3,32,1,5,17.18,3.436
3,32,2,8,19.15,2.39375
3,32,3,1,2.35,2.35
3,32,4,18,25.57,1.4205555555555556
3,45,0,20,57.28,2.864
3,45,1,20,51.09,2.5545
3,45,2,17,32.32,1.9011764705882352
3,45,3,10,9.27,0.9269999999999999
3,45,4,4,0.64,0.16
3,47,0,18,50.98,2.832222222222222
3,47,1,12,18.26,1.5216666666666667
3,47,2,5,6.47,1.294
3,47,3,20,25.57,1.2785
3,47,4,17,4.39,0.25823529411764706
3,48,0,4,18.22,4.555
3,48,1,15,53.47,3.5646666666666667
3,48,2,1,1.44,1.44
3,48,3,18,20.54,1.141111111111111
3,48,4,19,16.22,0.8536842105263157
3,59,0,7,29.96,4.28
3,59,1,16,65.55,4.096875
3,59,2,14,52.24,3.7314285714285718
3,59,3,14,40.55,2.8964285714285714
3,59,4,13,30.61,2.3546153846153848
3,60,0,16,72.63,4.539375
3,60,1,15,62.32,4.1546666666666665
3,60,2,1,3.51,3.51
3,60,3,14,41.62,2.972857142857143
3,60,4,3,4.94,1.6466666666666667
