fromnode,tonode,c
0,0,0.0
0,1,0.414
0,2,1.426
0,4,0.528
0,5,0.522
0,9,0.899
0,17,0.176
0,20,0.335
0,22,0.041
0,26,1.286
0,30,0.638
0,31,0.132
0,33,1.519
0,35,0.381
0,36,0.185
0,37,0.196
0,38,2.068
0,41,0.417
0,45,0.268
0,46,0.762
0,48,0.708
0,53,2.061
0,54,0.297
0,56,0.616
0,58,0.361
0,59,0.657
0,61,0.427
0,62,0.435
0,66,0.957
0,71,1.754
0,73,2.078
0,75,0.376
0,77,0.247
0,78,0.405
0,79,2.124
0,81,2.177
0,83,1.239
0,91,0.895
0,98,0.885
0,99,0.047
1,0,0.414
1,1,0.0
1,2,1.833
1,4,0.852
1,5,0.784
1,9,1.275
1,17,0.509
1,20,0.717
1,22,0.419
1,26,1.681
1,30,1.021
1,31,0.479
1,33,1.932
1,35,0.793
1,36,0.505
1,37,0.599
1,38,2.448
1,41,0.705
1,45,0.682
1,46,1.144
1,48,1.133
1,53,2.456
1,54,0.702
1,56,1.018
1,58,0.715
1,59,0.979
1,61,0.862
1,62,0.825
1,66,1.371
1,71,2.159
1,73,2.395
1,75,0.543
1,77,0.198
1,78,0.787
1,79,2.491
1,81,2.555
1,83,1.643
1,91,1.128
1,98,1.293
1,99,0.368
2,0,1.426
2,1,1.833
2,2,0.0
2,4,1.269
2,5,1.412
2,9,0.95
2,17,1.403
2,20,1.122
2,22,1.415
2,26,0.734
2,30,0.832
2,31,1.357
2,33,0.223
2,35,1.079
2,36,1.341
2,37,1.234
2,38,0.745
2,41,1.381
2,45,1.161
2,46,0.969
2,48,0.72
2,53,0.665
2,54,1.177
2,56,0.941
2,58,1.141
2,59,0.98
2,61,0.978
2,62,1.122
2,66,0.509
2,71,0.329
2,73,1.111
2,75,1.565
2,77,1.642
2,78,1.13
2,79,0.867
2,81,0.856
2,83,0.608
2,91,1.504
2,98,0.542
2,99,1.47
4,0,0.528
4,1,0.852
4,2,1.269
4,4,0.0
4,5,0.143
4,9,0.449
4,17,0.363
4,20,0.597
4,22,0.559
4,26,0.876
4,30,0.743
4,31,0.602
4,33,1.283
4,35,0.35
4,36,0.644
4,37,0.508
4,38,1.997
4,41,0.154
4,45,0.432
4,46,0.341
4,48,0.681
4,53,1.934
4,54,0.321
4,56,0.332
4,58,0.669
4,59,0.906
4,61,0.633
4,62,0.214
4,66,0.761
4,71,1.587
4,73,2.172
4,75,0.356
4,77,0.749
4,78,0.643
4,79,2.093
4,81,2.11
4,83,0.875
4,91,0.41
4,98,0.781
4,99,0.564
5,0,0.522
5,1,0.784
5,2,1.412
5,4,0.143
5,5,0.0
5,9,0.573
5,17,0.346
5,20,0.667
5,22,0.558
5,26,1.002
5,30,0.854
5,31,0.621
5,33,1.425
5,35,0.449
5,36,0.669
5,37,0.554
5,38,2.138
5,41,0.107
5,45,0.5
5,46,0.477
5,48,0.808
5,53,2.077
5,54,0.394
5,56,0.473
5,58,0.735
5,59,0.996
5,61,0.728
5,62,0.329
5,66,0.903
5,71,1.731
5,73,2.301
5,75,0.251
5,77,0.712
5,78,0.723
5,79,2.232
5,81,2.251
5,83,1.009
5,91,0.374
5,98,0.919
5,99,0.549
9,0,0.899
9,1,1.275
9,2,0.95
9,4,0.449
9,5,0.573
9,9,0.0
9,17,0.767
9,20,0.805
9,22,0.917
9,26,0.428
9,30,0.772
9,31,0.925
9,33,0.906
9,35,0.557
9,36,0.95
9,37,0.794
9,38,1.695
9,41,0.601
9,45,0.691
9,46,0.138
9,48,0.624
9,53,1.596
9,54,0.611
9,56,0.319
9,58,0.875
9,59,0.996
9,61,0.753
9,62,0.464
9,66,0.503
9,71,1.239
9,73,1.985
9,75,0.805
9,77,1.142
9,78,0.855
9,79,1.814
9,81,1.805
9,83,0.444
9,91,0.556
9,98,0.608
9,99,0.943
17,0,0.176
17,1,0.509
17,2,1.403
17,4,0.363
17,5,0.346
17,9,0.767
17,17,0.0
17,20,0.406
17,22,0.213
17,26,1.174
17,30,0.676
17,31,0.284
17,33,1.471
17,35,0.324
17,36,0.336
17,37,0.263
17,38,2.081
17,41,0.242
17,45,0.269
17,46,0.635
17,48,0.703
17,53,2.055
17,54,0.226
17,56,0.518
17,58,0.457
17,59,0.75
17,61,0.519
17,62,0.32
17,66,0.909
17,71,1.732
17,73,2.144
17,75,0.232
17,77,0.387
17,78,0.476
17,79,2.15
17,81,2.192
17,83,1.142
17,91,0.72
17,98,0.864
17,99,0.205
20,0,0.335
20,1,0.717
20,2,1.122
20,4,0.597
20,5,0.667
20,9,0.805
20,17,0.406
20,20,0.0
20,22,0.312
20,26,1.117
20,30,0.306
20,31,0.238
20,33,1.24
20,35,0.265
20,36,0.219
20,37,0.148
20,38,1.737
20,41,0.567
20,45,0.167
20,46,0.672
20,48,0.407
20,53,1.74
20,54,0.277
20,56,0.485
20,58,0.074
20,59,0.344
20,61,0.145
20,62,0.401
20,66,0.694
20,71,1.445
20,73,1.748
20,75,0.637
20,77,0.522
20,78,0.072
20,79,1.789
20,81,1.845
20,83,1.041
20,91,1.006
20,98,0.591
20,99,0.37
22,0,0.041
22,1,0.419
22,2,1.415
22,4,0.559
22,5,0.558
22,9,0.917
22,17,0.213
22,20,0.312
22,22,0.0
22,26,1.297
22,30,0.617
22,31,0.094
22,33,1.514
22,35,0.387
22,36,0.145
22,37,0.181
22,38,2.048
22,41,0.453
22,45,0.266
22,46,0.78
22,48,0.696
22,53,2.046
22,54,0.31
22,56,0.628
22,58,0.331
22,59,0.624
22,61,0.454
22,62,0.453
22,66,0.954
22,71,1.742
22,73,2.048
22,75,0.418
22,77,0.239
22,78,0.381
22,79,2.101
22,81,2.156
22,83,1.246
22,91,0.932
22,98,0.875
22,99,0.059
26,0,1.286
26,1,1.681
26,2,0.734
26,4,0.876
26,5,1.002
26,9,0.428
26,17,1.174
26,20,1.117
26,22,1.297
26,26,0.0
26,30,0.973
26,31,1.286
26,33,0.601
