fromnode,tonode,clientID,a,budget,clientRatio
2,8,0,10,67.5,6.75
2,8,1,13,61.59,4.737692307692308
2,8,2,13,54.24,4.172307692307692
2,8,3,8,22.12,2.765
2,8,4,3,2.6,0.8666666666666667
2,11,0,1,7.18,7.18
2,11,1,6,43.0,7.166666666666667
2,11,2,18,59.69,3.316111111111111
2,11,3,2,4.35,2.175
2,11,4,9,19.02,2.1133333333333333
2,13,0,9,71.78,7.975555555555555
2,13,1,10,63.32,6.332
2,13,2,20,71.8,3.59
2,13,3,7,13.69,1.9557142857142857
2,13,4,12,14.59,1.2158333333333333
2,19,0,1,5.53,5.53
2,19,1,18,92.3,5.127777777777777
2,19,2,13,41.38,3.183076923076923
2,19,3,6,10.08,1.68
2,19,4,9,6.85,0.7611111111111111
2,30,0,10,35.53,3.553
2,30,1,19,56.65,2.981578947368421
2,30,2,14,35.82,2.5585714285714287
2,30,3,14,27.57,1.9692857142857143
2,30,4,17,16.08,0.9458823529411764
2,38,0,16,42.49,2.655625
2,38,1,15,35.83,2.3886666666666665
2,38,2,9,18.04,2.0044444444444443
2,38,3,8,9.92,1.24
2,38,4,2,0.88,0.44
2,50,0,5,12.14,2.428
2,50,1,7,11.07,1.5814285714285714
2,50,2,12,13.4,1.1166666666666667
2,50,3,15,11.15,0.7433333333333334
2,50,4,7,1.77,0.25285714285714284
2,61,0,9,34.09,3.7877777777777784
2,61,1,2,7.04,3.52
2,61,2,19,32.32,1.7010526315789474
2,61,3,18,20.31,1.1283333333333332
2,61,4,11,7.37,0.67
2,92,0,3,17.74,5.913333333333333
2,92,1,20,114.0,5.7
2,92,2,4,9.4,2.35
2,92,3,6,12.59,2.098333333333333
2,92,4,1,0.53,0.53
8,2,0,14,101.34,7.238571428571428
8,2,1,5,32.74,6.548
8,2,2,10,62.25,6.225
8,2,3,10,29.13,2.913
8,2,4,11,5.28,0.48000000000000004
8,11,0,7,6.67,0.9528571428571428
8,11,1,20,14.69,0.7344999999999999
8,11,2,13,8.47,0.6515384615384616
8,11,3,3,1.02,0.34
8,11,4,10,1.81,0.181
8,13,0,12,22.14,1.845
8,13,1,1,0.72,0.72
8,13,2,6,3.97,0.6616666666666667
8,13,3,15,5.63,0.37533333333333335
8,13,4,19,4.68,0.24631578947368418
8,19,0,5,8.57,1.714
8,19,1,6,10.11,1.6849999999999998
8,19,2,7,8.62,1.2314285714285713
8,19,3,7,2.87,0.41000000000000003
