fromnode,tonode,clientID,a,budget,clientRatio
1,3,0,1,0.76,0.76
1,3,1,8,4.07,0.50875
1,3,2,20,8.27,0.4135
1,3,3,5,1.65,0.32999999999999996
1,3,4,19,1.63,0.08578947368421053
1,5,0,16,35.08,2.1925
1,5,1,18,35.09,1.9494444444444445
1,5,2,16,18.12,1.1325
1,5,3,5,5.15,1.03
1,5,4,8,7.03,0.87875
1,8,0,5,6.29,1.258
1,8,1,1,0.99,0.99
1,8,2,17,10.14,0.5964705882352942
1,8,3,3,0.83,0.27666666666666667
1,8,4,19,2.22,0.1168421052631579
1,16,0,1,3.15,3.15
1,16,1,13,35.8,2.753846153846154
1,16,2,9,16.87,1.8744444444444446
1,16,3,19,33.66,1.771578947368421
1,16,4,14,22.27,1.5907142857142857
1,19,0,5,17.92,3.5840000000000005
1,19,1,14,44.72,3.1942857142857144
1,19,2,10,18.02,1.802
1,19,3,16,16.11,1.006875
1,19,4,4,1.21,0.3025
1,20,0,1,3.09,3.09
1,20,1,11,27.4,2.4909090909090907
1,20,2,18,38.83,2.157222222222222
1,20,3,13,27.55,2.1192307692307693
1,20,4,19,17.92,0.9431578947368422
1,24,0,11,38.52,3.501818181818182
1,24,1,6,15.46,2.5766666666666667
1,24,2,20,49.62,2.481
1,24,3,7,16.43,2.347142857142857
1,24,4,19,40.38,2.125263157894737
1,29,0,3,10.56,3.52
1,29,1,19,45.67,2.403684210526316
1,29,2,16,16.22,1.01375
1,29,3,4,3.27,0.8175
1,29,4,5,2.41,0.48200000000000004
1,30,0,14,55.61,3.972142857142857
1,30,1,20,78.74,3.937
1,30,2,13,48.43,3.7253846153846153
1,30,3,11,31.94,2.903636363636364
1,30,4,4,1.68,0.42
1,33,0,7,65.77,9.395714285714286
1,33,1,9,45.66,5.073333333333333
1,33,2,2,6.52,3.26
1,33,3,3,4.17,1.39
1,33,4,18,12.19,0.6772222222222222
1,34,0,5,7.41,1.482
1,34,1,5,5.78,1.1560000000000001
1,34,2,10,10.3,1.03
1,34,3,13,8.59,0.6607692307692308
1,34,4,11,6.18,0.5618181818181818
1,38,0,8,91.94,11.4925
1,38,1,20,169.83,8.4915
1,38,2,4,31.11,7.7775
1,38,3,17,85.47,5.027647058823529
1,38,4,17,62.52,3.6776470588235295
1,47,0,14,65.98,4.7128571428571435
1,47,1,14,65.36,4.668571428571428
1,47,2,17,26.83,1.578235294117647
1,47,3,11,3.11,0.2827272727272727
