fromnode,tonode,clientID,a,budget,clientRatio
8,16,0,1,2.15,2.15
8,16,1,8,11.5,1.4375
8,16,2,16,21.12,1.32
8,16,3,18,21.13,1.1738888888888888
8,16,4,20,23.37,1.1685
8,16,5,5,4.66,0.932
8,16,6,16,10.91,0.681875
8,16,7,5,3.1,0.62
8,16,8,8,4.23,0.52875
8,16,9,19,4.61,0.24263157894736845
8,30,0,5,19.87,3.974
8,30,1,1,3.78,3.78
8,30,2,13,42.92,3.3015384615384615
8,30,3,1,3.11,3.11
8,30,4,9,20.22,2.2466666666666666
8,30,5,19,40.36,2.1242105263157893
8,30,6,14,26.7,1.907142857142857
8,30,7,17,32.05,1.8852941176470586
8,30,8,3,2.63,0.8766666666666666
8,30,9,19,7.01,0.36894736842105263
8,47,0,5,14.71,2.942
8,47,1,1,2.87,2.87
8,47,2,14,36.73,2.623571428571428
8,47,3,11,25.45,2.3136363636363635
8,47,4,18,36.06,2.0033333333333334
8,47,5,13,25.59,1.9684615384615385
8,47,6,10,14.8,1.48
8,47,7,19,16.65,0.8763157894736842
8,47,8,16,13.23,0.826875
8,47,9,4,0.99,0.2475
8,60,0,11,46.65,4.240909090909091
8,60,1,6,18.72,3.1199999999999997
8,60,2,20,60.09,3.0045
8,60,3,7,19.9,2.8428571428571425
8,60,4,19,48.91,2.5742105263157895
8,60,5,3,5.72,1.9066666666666665
8,60,6,19,24.72,1.3010526315789472
8,60,7,16,8.78,0.54875
8,60,8,4,1.77,0.4425
8,60,9,5,1.3,0.26
8,69,0,7,28.8,4.114285714285715
8,69,1,14,46.08,3.2914285714285714
8,69,2,20,65.24,3.2619999999999996
8,69,3,13,40.13,3.0869230769230773
8,69,4,11,26.47,2.4063636363636363
8,69,5,9,19.99,2.221111111111111
8,69,6,2,2.85,1.425
8,69,7,3,1.82,0.6066666666666667
8,69,8,4,1.39,0.3475
8,69,9,18,5.34,0.29666666666666663
8,74,0,8,12.32,1.54
8,74,1,5,7.39,1.478
8,74,2,5,5.76,1.152
8,74,3,20,22.75,1.1375
8,74,4,4,4.17,1.0425
8,74,5,10,10.27,1.027
8,74,6,17,11.45,0.6735294117647058
8,74,7,13,8.56,0.6584615384615385
8,74,8,11,6.16,0.56
8,74,9,17,8.38,0.49294117647058827
8,75,0,14,17.64,1.26
8,75,1,14,17.47,1.2478571428571428
8,75,2,9,8.59,0.9544444444444444
8,75,3,12,9.55,0.7958333333333334
8,75,4,20,15.44,0.772
8,75,5,11,6.84,0.6218181818181818
8,75,6,17,7.17,0.42176470588235293
8,75,7,5,0.62,0.124
8,75,8,11,0.83,0.07545454545454545
8,75,9,11,0.72,0.06545454545454545
8,77,0,1,1.35,1.35
8,77,1,1,1.34,1.34
8,77,2,12,14.13,1.1775
8,77,3,9,8.01,0.89
8,77,4,10,8.43,0.843
8,77,5,1,0.84,0.84
8,77,6,6,2.83,0.4716666666666667
8,77,7,9,4.09,0.45444444444444443
8,77,8,11,3.2,0.29090909090909095
8,77,9,13,2.53,0.1946153846153846
8,80,0,11,38.56,3.505454545454546
8,80,1,7,22.94,3.277142857142857
8,80,2,6,15.28,2.5466666666666664
8,80,3,8,19.68,2.46
8,80,4,8,13.59,1.69875
8,80,5,5,6.22,1.244
8,80,6,15,16.57,1.1046666666666667
8,80,7,9,8.93,0.9922222222222222
8,80,8,4,2.03,0.5075
8,80,9,6,2.58,0.43
16,8,0,3,5.76,1.92
16,8,1,12,17.16,1.43
16,8,2,9,10.33,1.1477777777777778
16,8,3,19,19.42,1.0221052631578948
16,8,4,9,7.78,0.8644444444444445
16,8,5,7,5.66,0.8085714285714286
16,8,6,14,10.58,0.7557142857142857
16,8,7,14,10.53,0.7521428571428571
16,8,8,19,9.7,0.5105263157894736
16,8,9,4,0.68,0.17
16,30,0,20,94.5,4.725
16,30,1,19,88.38,4.651578947368421
16,30,2,17,78.48,4.616470588235295
16,30,3,8,33.19,4.14875
16,30,4,15,60.52,4.034666666666667
16,30,5,14,38.62,2.7585714285714285
16,30,6,1,2.38,2.38
16,30,7,18,31.65,1.7583333333333333
16,30,8,14,12.71,0.9078571428571429
16,30,9,8,2.72,0.34
16,47,0,17,15.36,0.9035294117647058
16,47,1,4,3.19,0.7975
16,47,2,14,8.11,0.5792857142857143
16,47,3,1,0.53,0.53
16,47,4,1,0.49,0.49
16,47,5,10,2.63,0.263
16,47,6,4,0.8,0.2
16,47,7,20,2.91,0.14550000000000002
16,47,8,14,1.24,0.08857142857142856
16,47,9,2,0.14,0.07
16,60,0,9,21.06,2.34
16,60,1,19,41.73,2.196315789473684
16,60,2,5,10.51,2.102
16,60,3,2,3.88,1.94
16,60,4,1,1.29,1.29
16,60,5,18,22.68,1.26
16,60,6,2,1.91,0.955
16,60,7,5,3.57,0.714
16,60,8,4,2.07,0.5175
16,60,9,7,2.79,0.3985714285714286
16,69,0,1,1.95,1.95
16,69,1,2,3.9,1.95
16,69,2,17,20.75,1.2205882352941178
