fromnode,tonode,clientID,a,budget,clientRatio
16,30,0,1,4.37,4.37
16,30,1,8,23.31,2.91375
16,30,2,20,47.38,2.369
16,30,3,5,9.45,1.89
16,30,4,19,9.36,0.49263157894736836
16,47,0,16,8.73,0.545625
16,47,1,18,8.73,0.48500000000000004
16,47,2,16,4.51,0.281875
16,47,3,5,1.28,0.256
16,47,4,8,1.75,0.21875
16,69,0,5,9.89,1.9780000000000002
16,69,1,1,1.55,1.55
16,69,2,17,15.95,0.9382352941176471
16,69,3,3,1.31,0.4366666666666667
16,69,4,19,3.49,0.1836842105263158
16,75,0,1,0.9,0.9
16,75,1,13,10.23,0.786923076923077
16,75,2,9,4.82,0.5355555555555556
16,75,3,19,9.62,0.5063157894736842
16,75,4,14,6.37,0.455
30,16,0,5,21.14,4.228
30,16,1,14,52.78,3.77
30,16,2,10,21.26,2.1260000000000003
30,16,3,16,19.01,1.188125
30,16,4,4,1.42,0.355
30,47,0,1,4.39,4.39
30,47,1,11,38.9,3.536363636363636
30,47,2,18,55.13,3.062777777777778
30,47,3,13,39.11,3.0084615384615385
30,47,4,19,25.44,1.3389473684210527
30,69,0,11,44.84,4.076363636363637
30,69,1,6,17.99,2.998333333333333
30,69,2,20,57.77,2.8885
30,69,3,7,19.13,2.7328571428571427
30,69,4,19,47.01,2.4742105263157894
30,75,0,3,5.81,1.9366666666666665
30,75,1,19,25.12,1.322105263157895
30,75,2,16,8.92,0.5575
30,75,3,4,1.8,0.45
30,75,4,5,1.32,0.264
47,16,0,14,10.62,0.7585714285714286
47,16,1,20,15.04,0.752
47,16,2,13,9.25,0.7115384615384616
47,16,3,11,6.1,0.5545454545454546
47,16,4,4,0.32,0.08
47,30,0,7,34.65,4.95
47,30,1,9,24.06,2.6733333333333333
47,30,2,2,3.43,1.715
47,30,3,3,2.2,0.7333333333333334
47,30,4,18,6.42,0.3566666666666667
47,69,0,5,7.45,1.49
47,69,1,5,5.81,1.162
47,69,2,10,10.36,1.036
47,69,3,13,8.64,0.6646153846153846
47,69,4,11,6.21,0.5645454545454546
47,75,0,8,15.44,1.93
47,75,1,20,28.51,1.4255
47,75,2,4,5.22,1.305
47,75,3,17,14.35,0.8441176470588235
47,75,4,17,10.5,0.6176470588235294
69,16,0,14,31.33,2.2378571428571425
69,16,1,14,31.03,2.2164285714285716
69,16,2,17,12.74,0.7494117647058823
69,16,3,11,1.48,0.13454545454545455
69,16,4,11,1.27,0.11545454545454546
69,30,0,9,28.43,3.158888888888889
69,30,1,12,31.63,2.6358333333333333
69,30,2,20,51.12,2.556
69,30,3,11,22.63,2.057272727272727
69,30,4,5,2.06,0.41200000000000003
69,47,0,1,1.6,1.6
69,47,1,9,9.58,1.0644444444444445
69,47,2,10,10.08,1.008
69,47,3,1,1.0,1.0
69,47,4,11,3.83,0.3481818181818182
69,75,0,1,2.98,2.98
69,75,1,12,31.27,2.6058333333333334
69,75,2,6,6.26,1.0433333333333332
69,75,3,9,9.06,1.0066666666666668
69,75,4,13,5.61,0.43153846153846154
75,16,0,6,4.5,0.75
75,16,1,8,5.79,0.72375
75,16,2,5,1.83,0.366
75,16,3,9,2.63,0.2922222222222222
75,16,4,4,0.6,0.15
75,30,0,11,46.67,4.242727272727273
75,30,1,7,27.77,3.967142857142857
75,30,2,8,16.44,2.055
75,30,3,15,20.06,1.3373333333333333
75,30,4,6,3.12,0.52
75,47,0,3,5.02,1.6733333333333331
75,47,1,9,6.78,0.7533333333333334
75,47,2,7,4.93,0.7042857142857143
75,47,3,19,8.44,0.44421052631578944
75,47,4,4,0.6,0.15
75,69,0,12,22.29,1.8575
75,69,1,9,13.41,1.49
75,69,2,19,25.22,1.3273684210526315
75,69,3,14,13.74,0.9814285714285714
75,69,4,14,13.68,0.9771428571428571
