fromnode,tonode,clientID,a,budget,clientRatio
0,17,0,15,12.58,0.8386666666666667
0,17,1,15,11.91,0.794
0,17,2,20,12.53,0.6265
0,17,3,15,8.3,0.5533333333333333
0,17,4,1,0.32,0.32
0,17,5,3,0.95,0.31666666666666665
0,17,6,13,2.32,0.17846153846153845
0,17,7,14,2.35,0.16785714285714287
0,17,8,9,1.37,0.15222222222222223
0,17,9,8,0.63,0.07875
0,23,0,4,22.91,5.7275
0,23,1,9,51.14,5.682222222222222
0,23,2,14,77.72,5.551428571428572
0,23,3,1,5.49,5.49
0,23,4,13,64.42,4.955384615384616
0,23,5,7,29.88,4.268571428571429
0,23,6,5,16.33,3.2659999999999996
0,23,7,13,25.02,1.9246153846153846
0,23,8,2,2.88,1.44
0,23,9,19,11.89,0.6257894736842106
0,34,0,4,2.01,0.5025
0,34,1,2,0.94,0.47
0,34,2,1,0.27,0.27
0,34,3,19,5.11,0.26894736842105266
0,34,4,8,1.86,0.2325
0,34,5,7,1.3,0.18571428571428572
0,34,6,19,2.27,0.11947368421052632
0,34,7,16,1.44,0.09
0,34,8,3,0.26,0.08666666666666667
0,34,9,1,0.08,0.08
0,43,0,19,43.61,2.2952631578947367
0,43,1,4,8.04,2.01
0,43,2,5,8.69,1.738
0,43,3,20,33.62,1.6809999999999998
0,43,4,3,4.92,1.64
0,43,5,18,28.81,1.6005555555555555
0,43,6,7,7.14,1.02
0,43,7,13,6.71,0.5161538461538462
0,43,8,5,2.37,0.47400000000000003
0,43,9,2,0.42,0.21
0,47,0,13,44.84,3.4492307692307693
0,47,1,3,9.48,3.16
0,47,2,4,12.59,3.1475
0,47,3,12,37.0,3.0833333333333335
0,47,4,19,51.99,2.7363157894736845
0,47,5,17,37.33,2.1958823529411764
0,47,6,7,10.8,1.542857142857143
0,47,7,19,26.89,1.4152631578947368
0,47,8,8,5.66,0.7075
0,47,9,17,5.0,0.29411764705882354
0,59,0,18,48.21,2.6783333333333332
0,59,1,13,34.48,2.652307692307692
0,59,2,8,15.33,1.91625
0,59,3,16,19.56,1.2225
0,59,4,3,3.3,1.0999999999999999
0,59,5,15,14.73,0.982
0,59,6,4,3.22,0.805
0,59,7,10,4.56,0.45599999999999996
0,59,8,2,0.42,0.21
0,59,9,11,1.47,0.13363636363636364
0,64,0,6,11.57,1.9283333333333335
0,64,1,13,13.46,1.0353846153846153
0,64,2,3,2.63,0.8766666666666666
0,64,3,18,13.89,0.7716666666666667
0,64,4,6,3.43,0.5716666666666667
0,64,5,10,3.99,0.399
0,64,6,20,7.13,0.3565
0,64,7,8,2.06,0.2575
0,64,8,2,0.39,0.195
0,64,9,9,1.2,0.13333333333333333
0,78,0,5,9.75,1.95
0,78,1,7,11.27,1.6099999999999999
0,78,2,18,28.2,1.5666666666666667
0,78,3,10,12.7,1.27
0,78,4,13,15.92,1.2246153846153847
0,78,5,16,18.77,1.173125
0,78,6,18,11.82,0.6566666666666667
0,78,7,12,7.62,0.635
0,78,8,15,5.37,0.358
0,78,9,4,0.83,0.2075
0,86,0,4,38.07,9.5175
0,86,1,8,71.08,8.885
0,86,2,6,49.72,8.286666666666667
0,86,3,9,72.21,8.023333333333333
0,86,4,6,41.72,6.953333333333333
0,86,5,15,93.69,6.2459999999999996
0,86,6,9,50.65,5.627777777777777
0,86,7,20,105.76,5.288
0,86,8,7,15.02,2.1457142857142855
0,86,9,3,6.03,2.0100000000000002
17,0,0,19,15.86,0.8347368421052631
17,0,1,19,14.94,0.7863157894736842
17,0,2,3,2.33,0.7766666666666667
17,0,3,1,0.53,0.53
17,0,4,6,2.99,0.49833333333333335
17,0,5,19,9.37,0.4931578947368421
17,0,6,17,8.31,0.4888235294117647
17,0,7,18,6.54,0.36333333333333334
17,0,8,18,5.33,0.2961111111111111
17,0,9,18,1.65,0.09166666666666666
17,23,0,16,89.19,5.574375
17,23,1,8,36.53,4.56625
17,23,2,2,8.63,4.315
17,23,3,19,75.88,3.9936842105263155
17,23,4,16,47.46,2.96625
17,23,5,1,2.48,2.48
17,23,6,15,24.51,1.6340000000000001
17,23,7,4,3.39,0.8475
17,23,8,10,6.35,0.635
17,23,9,8,3.72,0.465
17,34,0,20,20.28,1.014
17,34,1,1,0.95,0.95
17,34,2,2,1.84,0.92
17,34,3,12,10.21,0.8508333333333334
17,34,4,14,11.27,0.8049999999999999
17,34,5,18,13.27,0.7372222222222222
17,34,6,3,1.44,0.48
17,34,7,3,0.88,0.29333333333333333
17,34,8,20,3.23,0.1615
17,34,9,3,0.41,0.13666666666666666
17,43,0,13,34.13,2.6253846153846156
17,43,1,7,18.06,2.5799999999999996
17,43,2,15,31.47,2.098
17,43,3,12,21.85,1.8208333333333335
17,43,4,15,24.2,1.6133333333333333
17,43,5,3,3.17,1.0566666666666666
17,43,6,4,1.56,0.39
17,43,7,5,1.89,0.378
17,43,8,4,1.19,0.2975
17,43,9,11,1.41,0.12818181818181817
17,47,0,1,2.64,2.64
17,47,1,9,23.33,2.592222222222222
17,47,2,2,4.95,2.475
17,47,3,16,37.6,2.35
17,47,4,17,37.64,2.2141176470588237
17,47,5,9,19.06,2.1177777777777775
17,47,6,1,1.34,1.34
17,47,7,3,2.19,0.73
17,47,8,17,10.84,0.6376470588235295
17,47,9,7,1.05,0.15
17,59,0,6,21.97,3.6616666666666666
17,59,1,10,36.33,3.633
17,59,2,13,45.51,3.5007692307692304
17,59,3,20,65.99,3.2994999999999997
17,59,4,2,5.2,2.6
17,59,5,19,26.58,1.3989473684210525
17,59,6,20,26.17,1.3085
17,59,7,5,6.15,1.23
17,59,8,15,15.6,1.04
17,59,9,4,1.02,0.255
17,64,0,5,10.36,2.072
17,64,1,7,11.09,1.5842857142857143
17,64,2,15,16.03,1.0686666666666667
17,64,3,19,19.88,1.046315789473684
17,64,4,13,12.89,0.9915384615384616
17,64,5,3,2.01,0.6699999999999999
17,64,6,13,6.23,0.47923076923076924
17,64,7,3,1.34,0.4466666666666667
17,64,8,13,2.75,0.21153846153846154
17,64,9,18,2.59,0.14388888888888887
17,78,0,15,34.41,2.2939999999999996
17,78,1,8,16.61,2.07625
17,78,2,18,33.44,1.8577777777777778
17,78,3,11,20.25,1.8409090909090908
17,78,4,20,36.71,1.8355000000000001
17,78,5,17,21.13,1.2429411764705882
17,78,6,18,19.06,1.0588888888888888
17,78,7,3,2.6,0.8666666666666667
17,78,8,13,7.51,0.5776923076923077
17,78,9,3,0.42,0.13999999999999999
17,86,0,1,10.48,10.48
17,86,1,10,98.13,9.812999999999999
17,86,2,15,116.39,7.759333333333333
17,86,3,13,91.87,7.066923076923077
17,86,4,4,22.56,5.64
17,86,5,19,106.48,5.604210526315789
17,86,6,13,57.32,4.409230769230769
17,86,7,5,18.93,3.786
17,86,8,7,8.1,1.157142857142857
17,86,9,11,9.42,0.8563636363636363
23,0,0,14,79.28,5.662857142857143
23,0,1,17,91.96,5.409411764705882
23,0,2,20,97.63,4.8815
23,0,3,6,21.91,3.651666666666667
23,0,4,13,47.2,3.630769230769231
23,0,5,5,16.41,3.282
23,0,6,12,28.66,2.388333333333333
23,0,7,1,2.07,2.07
23,0,8,1,1.91,1.91
23,0,9,9,13.07,1.4522222222222223
23,17,0,5,23.66,4.732
23,17,1,12,56.45,4.704166666666667
23,17,2,16,69.15,4.321875
23,17,3,2,7.03,3.515
23,17,4,6,20.83,3.4716666666666662
23,17,5,5,16.73,3.346
23,17,6,4,11.86,2.965
23,17,7,3,5.65,1.8833333333333335
23,17,8,8,10.58,1.3225
23,17,9,12,4.88,0.4066666666666667
23,34,0,18,117.6,6.533333333333333
23,34,1,13,75.77,5.828461538461538
23,34,2,7,38.71,5.53
23,34,3,14,59.23,4.230714285714286
23,34,4,12,40.52,3.376666666666667
23,34,5,19,55.44,2.917894736842105
23,34,6,2,5.2,2.6
23,34,7,14,22.7,1.6214285714285714
23,34,8,11,17.44,1.5854545454545457
23,34,9,18,19.89,1.105
23,43,0,8,66.13,8.26625
23,43,1,16,131.5,8.21875
23,43,2,6,49.07,8.178333333333333
23,43,3,1,7.92,7.92
23,43,4,3,22.75,7.583333333333333
23,43,5,9,68.07,7.563333333333333
23,43,6,6,39.16,6.526666666666666
23,43,7,7,34.02,4.86
23,43,8,18,55.2,3.066666666666667
23,43,9,6,3.4,0.5666666666666667
23,47,0,5,31.76,6.352
23,47,1,13,77.11,5.931538461538461
23,47,2,7,33.6,4.8
23,47,3,7,32.64,4.662857142857143
23,47,4,19,81.27,4.277368421052631
23,47,5,8,27.24,3.405
23,47,6,5,12.77,2.554
23,47,7,2,4.89,2.445
23,47,8,11,24.57,2.233636363636364
23,47,9,13,6.94,0.5338461538461539
23,59,0,17,57.16,3.3623529411764705
