fromnode,tonode,clientID,a,budget,clientRatio
0,1,0,16,25.52,1.595
0,1,1,16,22.04,1.3775
0,1,2,5,6.07,1.214
0,1,3,3,1.77,0.59
0,1,4,7,1.89,0.26999999999999996
0,2,0,1,6.4,6.4
0,2,1,9,47.02,5.224444444444445
0,2,2,1,5.05,5.05
0,2,3,8,34.65,4.33125
0,2,4,13,42.22,3.2476923076923074
0,3,0,4,5.7,1.425
0,3,1,14,16.25,1.1607142857142858
0,3,2,13,14.31,1.1007692307692307
0,3,3,1,0.1,0.1
0,3,4,18,1.38,0.07666666666666666
0,8,0,15,20.04,1.3359999999999999
0,8,1,15,19.77,1.318
0,8,2,8,7.73,0.96625
0,8,3,18,6.65,0.36944444444444446
0,8,4,17,6.02,0.3541176470588235
0,12,0,18,48.72,2.7066666666666666
0,12,1,11,28.95,2.631818181818182
0,12,2,1,1.29,1.29
0,12,3,4,2.56,0.64
0,12,4,10,4.56,0.45599999999999996
0,13,0,19,50.83,2.6752631578947366
0,13,1,17,43.82,2.5776470588235294
0,13,2,16,37.44,2.34
0,13,3,14,20.27,1.4478571428571427
0,13,4,7,6.36,0.9085714285714286
0,14,0,2,2.18,1.09
0,14,1,13,12.38,0.9523076923076924
0,14,2,17,15.44,0.908235294117647
0,14,3,6,5.12,0.8533333333333334
0,14,4,12,3.21,0.2675
0,15,0,10,7.05,0.705
0,15,1,6,3.19,0.5316666666666666
0,15,2,1,0.48,0.48
0,15,3,13,5.07,0.39
0,15,4,17,2.4,0.1411764705882353
0,17,0,18,14.62,0.8122222222222222
0,17,1,1,0.69,0.69
0,17,2,13,7.56,0.5815384615384616
0,17,3,20,10.73,0.5365
0,17,4,6,2.76,0.45999999999999996
0,18,0,20,37.78,1.889
0,18,1,9,11.93,1.3255555555555556
0,18,2,19,14.19,0.7468421052631579
0,18,3,17,12.39,0.7288235294117648
0,18,4,18,9.32,0.5177777777777778
0,22,0,17,2.85,0.16764705882352943
0,22,1,17,2.74,0.1611764705882353
0,22,2,2,0.21,0.105
0,22,3,7,0.64,0.09142857142857143
0,22,4,1,0.08,0.08
0,26,0,7,42.46,6.065714285714286
0,26,1,12,45.31,3.7758333333333334
0,26,2,1,3.58,3.58
0,26,3,14,45.51,3.2507142857142854
0,26,4,12,33.78,2.815
0,27,0,6,26.15,4.358333333333333
0,27,1,1,4.09,4.09
0,27,2,20,79.98,3.999
0,27,3,6,17.16,2.86
0,27,4,11,26.55,2.4136363636363636
0,28,0,18,11.74,0.6522222222222223
0,28,1,1,0.38,0.38
0,28,2,9,2.04,0.22666666666666668
0,28,3,3,0.29,0.09666666666666666
0,28,4,9,0.52,0.05777777777777778
0,29,0,4,19.91,4.9775
0,29,1,6,24.86,4.1433333333333335
0,29,2,9,30.38,3.3755555555555556
0,29,3,6,13.74,2.29
0,29,4,3,3.72,1.24
0,32,0,11,19.15,1.7409090909090907
0,32,1,10,16.06,1.6059999999999999
0,32,2,13,16.19,1.2453846153846155
0,32,3,7,6.8,0.9714285714285714
0,32,4,4,0.85,0.2125
0,34,0,17,8.64,0.5082352941176471
0,34,1,9,4.23,0.47000000000000003
0,34,2,20,4.73,0.23650000000000002
0,34,3,1,0.13,0.13
0,34,4,13,1.22,0.09384615384615384
0,35,0,18,28.77,1.5983333333333334
0,35,1,17,22.38,1.316470588235294
0,35,2,17,21.46,1.2623529411764707
0,35,3,17,15.31,0.9005882352941177
0,35,4,6,5.35,0.8916666666666666
0,40,0,7,10.57,1.51
0,40,1,13,15.34,1.18
0,40,2,11,12.7,1.1545454545454545
0,40,3,10,2.76,0.27599999999999997
0,40,4,14,2.32,0.1657142857142857
0,41,0,10,15.72,1.572
0,41,1,14,17.0,1.2142857142857142
0,41,2,3,2.11,0.7033333333333333
0,41,3,10,2.25,0.225
0,41,4,5,0.5,0.1
0,43,0,7,15.52,2.217142857142857
0,43,1,2,2.79,1.395
0,43,2,20,24.31,1.2155
0,43,3,19,21.08,1.1094736842105262
0,43,4,13,6.95,0.5346153846153846
0,48,0,14,30.12,2.1514285714285717
0,48,1,13,14.92,1.1476923076923078
0,48,2,4,3.36,0.84
0,48,3,16,7.94,0.49625
0,48,4,16,3.2,0.2
0,49,0,20,33.14,1.657
0,49,1,7,11.42,1.6314285714285715
0,49,2,19,28.42,1.4957894736842106
0,49,3,11,9.4,0.8545454545454546
0,49,4,10,1.08,0.10800000000000001
0,54,0,13,18.05,1.3884615384615384
0,54,1,12,16.36,1.3633333333333333
0,54,2,9,9.19,1.021111111111111
0,54,3,18,13.5,0.75
0,54,4,18,7.09,0.3938888888888889
0,55,0,11,14.71,1.3372727272727274
0,55,1,9,7.68,0.8533333333333333
0,55,2,18,9.55,0.5305555555555556
0,55,3,6,2.6,0.43333333333333335
0,55,4,2,0.53,0.265
0,56,0,8,21.5,2.6875
0,56,1,20,48.56,2.428
0,56,2,18,43.21,2.4005555555555556
0,56,3,16,8.37,0.523125
0,56,4,11,5.06,0.45999999999999996
0,57,0,5,21.8,4.36
0,57,1,19,78.41,4.126842105263158
0,57,2,3,6.34,2.1133333333333333
0,57,3,11,8.62,0.7836363636363636
0,57,4,11,4.45,0.40454545454545454
0,59,0,3,9.4,3.1333333333333333
0,59,1,12,35.29,2.9408333333333334
0,59,2,19,34.51,1.816315789473684
0,59,3,18,15.06,0.8366666666666667
0,59,4,13,4.85,0.37307692307692303
0,60,0,2,6.69,3.345
0,60,1,1,2.52,2.52
0,60,2,4,7.68,1.92
0,60,3,9,5.17,0.5744444444444444
0,60,4,1,0.51,0.51
0,61,0,4,7.11,1.7775
0,61,1,4,4.04,1.01
0,61,2,19,18.02,0.9484210526315789
0,61,3,2,0.94,0.47
0,61,4,8,3.29,0.41125
0,62,0,18,35.74,1.9855555555555557
0,62,1,13,23.02,1.7707692307692307
0,62,2,10,12.36,1.236
0,62,3,4,3.98,0.995
0,62,4,16,11.9,0.74375
0,63,0,10,33.22,3.322
0,63,1,7,21.0,3.0
0,63,2,11,23.38,2.1254545454545455
0,63,3,11,20.94,1.9036363636363638
0,63,4,2,0.6,0.3
0,69,0,20,76.61,3.8305
0,69,1,3,10.85,3.6166666666666667
0,69,2,18,61.99,3.443888888888889
0,69,3,20,62.08,3.104
0,69,4,4,4.42,1.105
0,70,0,16,18.42,1.15125
0,70,1,8,5.27,0.65875
0,70,2,7,4.0,0.5714285714285714
0,70,3,9,3.31,0.36777777777777776
0,70,4,9,1.93,0.21444444444444444
0,71,0,19,109.6,5.768421052631578
0,71,1,8,29.11,3.63875
0,71,2,6,18.1,3.016666666666667
0,71,3,15,16.69,1.1126666666666667
0,71,4,10,6.96,0.696
0,72,0,19,5.97,0.31421052631578944
0,72,1,19,5.42,0.28526315789473683
0,72,2,4,0.79,0.1975
0,72,3,10,0.97,0.097
0,72,4,3,0.29,0.09666666666666666
0,74,0,18,41.16,2.2866666666666666
0,74,1,1,2.14,2.14
0,74,2,1,0.84,0.84
0,74,3,13,3.73,0.28692307692307695
0,74,4,3,0.48,0.16
0,75,0,5,9.26,1.8519999999999999
0,75,1,12,11.59,0.9658333333333333
0,75,2,6,2.4,0.39999999999999997
0,75,3,5,1.29,0.258
0,75,4,11,2.36,0.21454545454545454
0,77,0,17,17.66,1.0388235294117647
0,77,1,2,1.95,0.975
0,77,2,11,4.53,0.41181818181818186
0,77,3,20,7.95,0.3975
0,77,4,7,1.52,0.21714285714285714
0,78,0,18,30.88,1.7155555555555555
0,78,1,20,32.87,1.6435
0,78,2,2,2.94,1.47
0,78,3,14,15.76,1.1257142857142857
0,78,4,7,2.99,0.42714285714285716
0,83,0,15,79.66,5.310666666666666
0,83,1,15,75.82,5.054666666666666
0,83,2,3,12.91,4.303333333333334
0,83,3,8,14.0,1.75
0,83,4,18,31.25,1.7361111111111112
0,85,0,14,149.54,10.68142857142857
0,85,1,11,24.61,2.2372727272727273
0,85,2,1,1.09,1.09
0,85,3,16,11.09,0.693125
0,85,4,15,8.27,0.5513333333333333
0,86,0,9,90.99,10.11
0,86,1,12,73.59,6.1325
0,86,2,9,39.01,4.334444444444444
0,86,3,13,27.42,2.1092307692307695
0,86,4,19,31.26,1.645263157894737
0,88,0,15,18.12,1.208
0,88,1,11,7.42,0.6745454545454546
0,88,2,8,2.79,0.34875
0,88,3,3,1.03,0.3433333333333333
0,88,4,1,0.27,0.27
0,89,0,9,80.25,8.916666666666666
0,89,1,8,53.08,6.635
0,89,2,16,102.51,6.406875
0,89,3,11,58.24,5.294545454545455
0,89,4,8,6.32,0.79
0,92,0,10,5.6,0.5599999999999999
0,92,1,3,1.52,0.5066666666666667
0,92,2,7,1.56,0.22285714285714286
0,92,3,12,1.56,0.13
0,92,4,12,1.52,0.12666666666666668
0,93,0,4,31.35,7.8375
0,93,1,15,79.71,5.313999999999999
0,93,2,17,87.02,5.118823529411764
0,93,3,14,30.32,2.165714285714286
0,93,4,6,9.89,1.6483333333333334
0,97,0,19,68.32,3.59578947368421
0,97,1,13,46.59,3.583846153846154
0,97,2,6,16.6,2.766666666666667
0,97,3,2,5.07,2.535
0,97,4,12,24.12,2.0100000000000002
0,98,0,5,21.47,4.294
0,98,1,3,12.76,4.253333333333333
0,98,2,3,10.83,3.61
0,98,3,2,4.81,2.405
0,98,4,4,5.25,1.3125
1,0,0,8,16.1,2.0125
1,0,1,13,25.36,1.9507692307692308
1,0,2,20,35.12,1.7559999999999998
1,0,3,3,2.9,0.9666666666666667
1,0,4,14,12.21,0.8721428571428572
1,2,0,20,167.27,8.3635
1,2,1,4,24.71,6.1775
1,2,2,20,101.31,5.0655
1,2,3,11,46.44,4.221818181818182
1,2,4,7,9.91,1.4157142857142857
1,3,0,7,3.2,0.4571428571428572
1,3,1,9,2.09,0.23222222222222222
1,3,2,20,4.55,0.22749999999999998
1,3,3,19,0.95,0.049999999999999996
1,3,4,18,0.66,0.03666666666666667
1,8,0,15,17.27,1.1513333333333333
1,8,1,19,20.99,1.104736842105263
1,8,2,7,3.05,0.43571428571428567
1,8,3,9,3.09,0.3433333333333333
1,8,4,10,2.63,0.263
1,12,0,19,79.42,4.18
1,12,1,4,14.73,3.6825
1,12,2,6,15.99,2.665
1,12,3,16,33.54,2.09625
1,12,4,7,10.35,1.4785714285714284
1,13,0,4,2.63,0.6575
1,13,1,12,5.13,0.4275
1,13,2,1,0.41,0.41
1,13,3,1,0.11,0.11
1,13,4,5,0.41,0.08199999999999999
1,14,0,12,5.3,0.44166666666666665
1,14,1,15,6.29,0.41933333333333334
1,14,2,10,2.64,0.264
1,14,3,12,2.29,0.19083333333333333
1,14,4,11,0.26,0.023636363636363636
1,15,0,9,7.34,0.8155555555555556
1,15,1,19,12.22,0.6431578947368422
1,15,2,13,6.64,0.5107692307692308
1,15,3,13,5.97,0.4592307692307692
1,15,4,18,0.99,0.055
1,17,0,10,18.19,1.8190000000000002
1,17,1,15,24.25,1.6166666666666667
1,17,2,15,23.55,1.57
1,17,3,17,18.72,1.1011764705882352
1,17,4,17,9.99,0.5876470588235294
1,18,0,20,38.77,1.9385000000000001
1,18,1,13,24.99,1.9223076923076923
1,18,2,13,15.2,1.169230769230769
1,18,3,17,12.58,0.74
1,18,4,17,2.38,0.13999999999999999
1,22,0,14,21.48,1.5342857142857143
1,22,1,8,10.97,1.37125
1,22,2,5,6.79,1.358
1,22,3,10,13.5,1.35
1,22,4,3,3.22,1.0733333333333335
1,26,0,14,103.43,7.387857142857143
1,26,1,9,61.0,6.777777777777778
1,26,2,13,86.45,6.65
1,26,3,6,39.17,6.528333333333333
1,26,4,20,8.36,0.418
1,27,0,15,89.17,5.9446666666666665
1,27,1,18,42.25,2.3472222222222223
1,27,2,16,22.98,1.43625
1,27,3,17,16.21,0.953529411764706
1,27,4,17,10.06,0.591764705882353
1,28,0,17,35.34,2.078823529411765
1,28,1,6,12.14,2.0233333333333334
1,28,2,19,24.39,1.2836842105263158
1,28,3,12,3.61,0.30083333333333334
1,28,4,15,2.55,0.16999999999999998
1,29,0,8,57.78,7.2225
1,29,1,13,68.59,5.276153846153846
1,29,2,9,45.31,5.0344444444444445
1,29,3,7,31.05,4.435714285714286
1,29,4,9,7.72,0.8577777777777778
1,32,0,20,70.9,3.5450000000000004
1,32,1,17,54.01,3.1770588235294115
1,32,2,15,37.64,2.509333333333333
1,32,3,18,25.43,1.4127777777777777
1,32,4,2,1.91,0.955
1,34,0,9,14.29,1.5877777777777777
1,34,1,9,12.91,1.4344444444444444
1,34,2,11,13.16,1.1963636363636363
1,34,3,13,12.37,0.9515384615384614
1,34,4,6,4.98,0.8300000000000001
1,35,0,14,51.95,3.710714285714286
1,35,1,1,3.4,3.4
1,35,2,8,26.96,3.37
1,35,3,8,25.19,3.14875
1,35,4,20,33.82,1.691
